#GC Content (%)	Sample
1.0	2.1773852629557417E-7
2.0	0.0
3.0	1.0886926314778709E-7
4.0	3.2660778944336125E-7
5.0	8.709541051822967E-7
6.0	2.3951237892513163E-6
7.0	1.6330389472168061E-6
8.0	1.9596467366601673E-6
9.0	2.177385262955742E-6
10.0	3.2660778944336127E-6
11.0	3.1572086312858254E-6
12.0	3.5926856838769736E-6
13.0	7.0765021046061604E-6
14.0	1.1649011156813219E-5
15.0	2.286254526103529E-5
16.0	4.4854136416888285E-5
17.0	7.533753009826867E-5
18.0	1.5437661514356208E-4
19.0	2.819713915527685E-4
20.0	5.383585062658071E-4
21.0	9.889683864344977E-4
22.0	0.0017444122034169923
23.0	0.0028983175235203877
24.0	0.004686821778512234
25.0	0.007967705892733946
26.0	0.009464767130279167
27.0	0.014109565373216355
28.0	0.018578430886906718
29.0	0.023681786466222383
30.0	0.02889172505415974
31.0	0.03432626093197097
32.0	0.039762865325782014
33.0	0.044489642123869494
34.0	0.04733145649981617
35.0	0.04874860769821091
36.0	0.049063457607234316
37.0	0.04895633025229689
38.0	0.047649899094523454
39.0	0.045737175010279976
40.0	0.04322566997872368
41.0	0.04074257982484895
42.0	0.038480276536637936
43.0	0.03662841037049408
44.0	0.03467115875762316
45.0	0.031321578138355205
46.0	0.028001827697189723
47.0	0.024867372741901785
48.0	0.022264199790775048
49.0	0.02009345555287132
50.0	0.018172021927576026
51.0	0.01797126700633151
52.0	0.01337077855349547
53.0	0.013481389724853625
54.0	0.01224321959507384
55.0	0.011027258794976205
56.0	0.009935082347077604
57.0	0.008867836960439848
58.0	0.008012342290624539
59.0	0.007175464264807499
60.0	0.006544566884866074
61.0	0.0058721903156653404
62.0	0.0052693812056160425
63.0	0.004513719650107253
64.0	0.0037762392615441425
65.0	0.0030080577407733573
66.0	0.002323161206310629
67.0	0.0018236690269885815
68.0	0.0013890629285026154
69.0	0.0010785677900051267
70.0	7.928948435053333E-4
71.0	5.856077664719468E-4
72.0	4.397229538539121E-4
73.0	3.1593860165487814E-4
74.0	2.550806835552651E-4
75.0	2.0946446229634235E-4
76.0	1.5132827577542403E-4
77.0	1.1964732019941802E-4
78.0	9.373643557024468E-5
79.0	8.491802525527394E-5
80.0	7.228919073013061E-5
81.0	5.4108023784450176E-5
82.0	3.951954252264671E-5
83.0	2.9285831786754727E-5
84.0	2.471332273454767E-5
85.0	1.611265094587249E-5
86.0	1.4370742735507896E-5
87.0	1.0995795577926496E-5
88.0	9.580495157005264E-6
89.0	8.056325472936244E-6
90.0	3.592685683876975E-6
91.0	2.068515999807955E-6
92.0	1.415300420921232E-6
93.0	9.798233683300839E-7
94.0	3.2660778944336125E-7
95.0	4.3547705259114835E-7
96.0	1.0886926314778709E-7
97.0	4.3547705259114835E-7
98.0	3.2660778944336125E-7
99.0	6.532155788867225E-7
100.0	2.7609245134278804E-4
