#Coverage (X)	Coverage
1.0	98.71263444120414
2.0	95.93450028604191
3.0	90.78604238507003
4.0	83.1065581704272
5.0	73.3392331067653
6.0	62.3716655197548
7.0	51.274418674941074
8.0	40.963430992870244
9.0	32.05135624988053
10.0	24.805978604006725
11.0	19.203774128858655
12.0	15.053885757715406
13.0	12.077010467910668
14.0	9.98511121110505
15.0	8.529603736070058
16.0	7.510801056604862
17.0	6.783736431058699
18.0	6.246219851531492
19.0	5.831392632818947
20.0	5.49696786111673
21.0	5.214581227808438
22.0	4.968301496250618
23.0	4.74788144832759
24.0	4.54710994531419
25.0	4.361982478101751
26.0	4.18927662292387
27.0	4.027831007445826
28.0	3.876503482455334
29.0	3.73359601779417
30.0	3.5983423132609573
31.0	3.4704970152720023
32.0	3.3490738667443622
33.0	3.2338799340704725
34.0	3.1243188568446953
35.0	3.0202656108361907
36.0	2.9211059803159856
37.0	2.8268453995129335
38.0	2.736580640445922
39.0	2.650414066241865
40.0	2.5678409960020474
41.0	2.4889730717067096
42.0	2.4135285267421693
43.0	2.3412082936845877
44.0	2.2719789908425128
45.0	2.2057933367282914
46.0	2.1421228433454473
47.0	2.081124659719805
48.0	2.022343049979753
49.0	1.9658130963237
50.0	1.9113863740660264
51.0	1.8588768255622057
