#Coverage	Number of genomic locations
0.0	2.115194896E9
1.0	5.1352257E8
2.0	1.25844206E8
3.0	3.4485105E7
4.0	1.2315935E7
5.0	5636412.0
6.0	2985061.0
7.0	1715706.0
8.0	1040126.0
9.0	658502.0
10.0	436527.0
11.0	299921.0
12.0	213159.0
13.0	154871.0
14.0	113732.0
15.0	86820.0
16.0	67286.0
17.0	53343.0
18.0	42433.0
19.0	35096.0
20.0	28497.0
21.0	24660.0
22.0	20729.0
23.0	17561.0
24.0	15143.0
25.0	13205.0
26.0	12357.0
27.0	11469.0
28.0	10593.0
29.0	9186.0
30.0	8502.0
31.0	8125.0
32.0	7709.0
33.0	7551.0
34.0	7361.0
35.0	7078.0
36.0	7089.0
37.0	6563.0
38.0	6155.0
39.0	6164.0
40.0	5868.0
41.0	5391.0
42.0	5308.0
43.0	4866.0
44.0	4930.0
45.0	5053.0
46.0	4516.0
47.0	4426.0
48.0	4179.0
49.0	4122.0
50.0	3728.0
51.0	3669.0
52.0	3372.0
53.0	3272.0
54.0	3247.0
55.0	3038.0
56.0	2964.0
57.0	2807.0
58.0	2770.0
59.0	2593.0
60.0	2403.0
61.0	2386.0
62.0	2379.0
63.0	2411.0
64.0	2153.0
65.0	2106.0
66.0	1934.0
67.0	2011.0
68.0	1918.0
69.0	1881.0
70.0	1771.0
71.0	1868.0
72.0	1784.0
73.0	1809.0
74.0	1558.0
75.0	1671.0
76.0	1696.0
77.0	1655.0
78.0	1622.0
79.0	1616.0
80.0	1577.0
81.0	1560.0
82.0	1516.0
83.0	1526.0
84.0	1494.0
85.0	1463.0
86.0	1485.0
87.0	1433.0
88.0	1395.0
89.0	1312.0
90.0	1305.0
91.0	1272.0
92.0	1250.0
93.0	1208.0
94.0	1195.0
95.0	1152.0
96.0	1084.0
97.0	1091.0
98.0	1149.0
99.0	1136.0
100.0	1085.0
101.0	1167.0
102.0	1145.0
103.0	1088.0
104.0	1085.0
105.0	943.0
106.0	1008.0
107.0	956.0
108.0	990.0
109.0	921.0
110.0	967.0
111.0	936.0
112.0	878.0
113.0	830.0
114.0	814.0
115.0	878.0
116.0	828.0
117.0	878.0
118.0	880.0
119.0	776.0
120.0	771.0
121.0	737.0
122.0	713.0
123.0	702.0
124.0	696.0
125.0	747.0
126.0	715.0
127.0	726.0
128.0	637.0
129.0	667.0
130.0	665.0
131.0	672.0
132.0	655.0
133.0	657.0
134.0	668.0
135.0	648.0
136.0	631.0
137.0	580.0
138.0	533.0
139.0	494.0
140.0	521.0
141.0	546.0
142.0	542.0
143.0	538.0
144.0	525.0
145.0	535.0
146.0	537.0
147.0	477.0
148.0	483.0
149.0	462.0
150.0	442.0
151.0	427.0
152.0	441.0
153.0	435.0
154.0	434.0
155.0	398.0
156.0	401.0
157.0	420.0
158.0	436.0
159.0	380.0
160.0	412.0
161.0	372.0
162.0	447.0
163.0	382.0
164.0	398.0
165.0	362.0
166.0	374.0
167.0	417.0
168.0	365.0
169.0	372.0
170.0	364.0
171.0	358.0
172.0	333.0
173.0	312.0
174.0	303.0
175.0	320.0
176.0	303.0
177.0	319.0
178.0	280.0
179.0	338.0
180.0	317.0
181.0	290.0
182.0	287.0
183.0	333.0
184.0	285.0
185.0	280.0
186.0	272.0
187.0	269.0
188.0	228.0
189.0	289.0
190.0	290.0
191.0	252.0
192.0	242.0
193.0	231.0
194.0	233.0
195.0	250.0
196.0	275.0
197.0	250.0
198.0	243.0
199.0	219.0
200.0	252.0
201.0	205.0
202.0	231.0
203.0	199.0
204.0	211.0
205.0	208.0
206.0	213.0
207.0	221.0
208.0	193.0
209.0	166.0
210.0	184.0
211.0	164.0
212.0	210.0
213.0	181.0
214.0	183.0
215.0	189.0
216.0	203.0
217.0	180.0
218.0	201.0
219.0	195.0
220.0	184.0
221.0	174.0
222.0	174.0
223.0	189.0
224.0	170.0
225.0	136.0
226.0	163.0
227.0	163.0
228.0	163.0
229.0	159.0
230.0	162.0
231.0	163.0
232.0	146.0
233.0	147.0
234.0	135.0
235.0	146.0
236.0	149.0
237.0	116.0
238.0	139.0
239.0	126.0
240.0	133.0
241.0	136.0
242.0	125.0
243.0	145.0
244.0	122.0
