#Position (bp)	insert size
3519247.5	16564.726801091085
1.05577415E7	16051.589056433408
1.75962355E7	10467.295795742253
2.46347295E7	17130.03119906456
3.16732235E7	5168.093670082365
3.87117175E7	7521.497742133593
4.57502115E7	5787.025433026962
5.27887055E7	5924.205826461097
5.98271995E7	7692.779962380665
6.68656935E7	2052.443418013857
7.39041875E7	8169.911501178936
8.09426815E7	12734.207125582067
8.79811755E7	9284.800824921307
9.50196695E7	2415.7057866691594
1.020581635E8	4878.0050122206085
1.090966575E8	6071.80029009156
1.161351515E8	3014.3602211915804
1.231736455E8	2014.3233917365912
1.302121395E8	5572.789436269282
1.372506335E8	1162.3079956847002
1.442891275E8	1665.6596136318958
1.513276215E8	946.4112473347548
1.583661155E8	2020.8512616914354
1.654046095E8	1528.4440352659458
1.724431035E8	590.2030340231498
1.794815975E8	325.84772168863077
1.865200915E8	715.4041641383495
1.935585855E8	313.5189390343466
2.005970795E8	371.2267632253598
2.06554927E8	261.58883686867364
2.10074174E8	7565.602140136631
2.146740675E8	18236.917223012002
2.217125615E8	31386.474057758198
2.287510555E8	4907.810660568539
2.357895495E8	18936.826109807604
2.428280435E8	15516.792813886346
2.498665375E8	7013.877700889705
2.569050315E8	6859.083415659296
2.639435255E8	15724.720208394481
2.709820195E8	8885.702806892876
2.780205135E8	2433.8088024998674
2.850590075E8	11173.542533114318
2.920975015E8	11026.348205660963
2.991359955E8	7919.897113745966
3.061744895E8	6246.05624258547
3.132129835E8	1968.9089757542238
3.202514775E8	1880.9830764799078
3.272899715E8	2053.422196291157
3.343284655E8	3706.3589589406397
3.413669595E8	2834.032843683159
3.484054535E8	1498.816557048899
3.554439475E8	1295.264410568361
3.624824415E8	1684.2381389654117
3.695209355E8	761.1958631577058
3.765594295E8	267.1742569597799
3.835979235E8	318.41238018584914
3.906364175E8	896.1663023970716
3.976749115E8	265.5883701733468
4.047134055E8	263.2085829450484
4.08526901E8	258.3909899888765
4.12046148E8	6842.763585712864
4.187903935E8	9043.669387379088
4.258288875E8	14180.807444094251
4.328673815E8	3589.9299889339727
4.399058755E8	7954.529529752619
4.469443695E8	13662.898447514599
4.539828635E8	6868.519488691525
4.610213575E8	8320.710140747577
4.680598515E8	5099.921559182945
4.750983455E8	5984.387246495676
4.821368395E8	4889.82122475856
4.891753335E8	2094.857566497297
4.962138275E8	5835.8197238093535
5.032523215E8	2841.428695344309
5.102908155E8	2902.414358364936
5.173293095E8	3590.4959175738722
5.243678035E8	1088.9030767059487
5.314062975E8	2834.0739730511154
5.384447915E8	1444.2431628697361
5.454832855E8	429.3460033637249
5.525217795E8	631.9281796305471
5.595602735E8	268.2188146351901
5.665987675E8	268.69948767211014
5.736372615E8	307.5397695511838
5.806757555E8	267.13624687963534
5.877142495E8	345.3777513813149
5.918006215E8	260.1938727782975
5.953198685E8	8036.214288821227
6.017912375E8	9402.048309407435
6.088297315E8	8121.435366647382
6.158682255E8	5483.238218369874
6.229067195E8	9346.521880447413
6.299452135E8	5738.123212067436
6.369837075E8	8861.411319343
6.440222015E8	5291.395740600007
6.510606955E8	4974.845732665932
6.580991895E8	6506.958645462914
6.651376835E8	2970.1251071591428
6.721761775E8	1172.1557829588212
6.792146715E8	4746.298877539972
6.862531655E8	268.08325429808076
6.932916595E8	268.28659034417694
7.003301535E8	6547.02596854411
7.073686475E8	720.7892924580696
7.144071415E8	1772.1565244212206
7.214456355E8	624.6260954235638
7.284841295E8	952.706903686334
7.355226235E8	805.0209363549042
7.425611175E8	433.97840351889243
7.495996115E8	267.14979455292536
7.566381055E8	303.90387254720133
7.636765995E8	263.83521821489524
7.683379745E8	262.2269606475021
7.718572215E8	4321.712336273026
7.777535875E8	13514.08646166491
7.847920815E8	10180.977400522905
7.918305755E8	13484.413884769792
7.988690695E8	7083.500143533803
8.059075635E8	9852.038445756694
8.129460575E8	14639.961621883234
8.199845515E8	15114.864363543602
8.270230455E8	5153.2382964126455
8.340615395E8	11377.271683954978
8.411000335E8	10318.18520529017
8.481385275E8	14922.863837534742
8.551770215E8	9597.22901071595
8.622155155E8	2327.3788475786355
8.692540095E8	1640.0278380083748
8.762925035E8	4067.0783192331055
8.833309975E8	1147.8345859800547
8.903694915E8	1460.5435473258765
8.974079855E8	273.46067150806374
9.044464795E8	1658.5026236500896
9.114849735E8	524.1087199809199
9.185234675E8	319.21322080529427
9.255619615E8	268.1716307873784
9.326004555E8	266.26641073465765
9.396389495E8	265.11656848174476
9.442718855E8	261.4835746264318
9.477911325E8	21056.1205558041
9.537159375E8	3634.8202269889075
9.607544315E8	3791.2633661915056
9.677929255E8	6295.922012578616
9.748314195E8	8453.992871216193
9.818699135E8	4786.215898080029
9.889084075E8	2053.5539662370666
9.959469015E8	9376.710725834444
1.0029853955E9	2355.060161564626
1.0100238895E9	4040.8300359876507
1.0170623835E9	3522.3987206823026
1.0241008775E9	1842.3449759825717
1.0311393715E9	1723.6080854560394
1.0381778655E9	947.1269361748874
1.0452163595E9	5703.733612685286
1.0522548535E9	357.23740148940783
1.0592933475E9	1295.6988988917183
1.0663318415E9	1047.1072329688814
1.0733703355E9	265.69471720884303
1.0804088295E9	266.55498646906045
1.0874473235E9	590.9694971855473
1.0944858175E9	610.399251834096
1.1015243115E9	485.9268109847515
1.106347486E9	264.71299180327867
1.109866733E9	1750.2884074205622
1.1156012995E9	13338.524150527135
1.1226397935E9	5033.389299026526
1.1296782875E9	5278.609548689307
1.1367167815E9	5255.1554981893805
1.1437552755E9	3618.529900272636
1.1507937695E9	6527.9141879537265
1.1578322635E9	4595.713276937415
1.1648707575E9	8732.284560976053
1.1719092515E9	2713.5073484162895
1.1789477455E9	6210.7672024791145
1.1859862395E9	5037.206614406474
1.1930247335E9	2570.490128770955
1.2000632275E9	3206.6136952791267
1.2071017215E9	2504.7813386324633
1.2141402155E9	318.25675160276785
1.2211787095E9	1190.8559841850497
1.2282172035E9	1052.9097442722693
1.2352556975E9	3052.109600821105
1.2422941915E9	267.24803255956346
1.2493326855E9	370.1340686455034
1.2563711795E9	267.32376838235297
1.2612678865E9	265.0594913888995
1.2647871335E9	25307.8840605788
1.2704481675E9	4808.387629468608
1.2774866615E9	6169.180333224436
1.2845251555E9	13727.336651385363
1.2915636495E9	5194.8461788500435
1.2986021435E9	2882.9060655913595
1.3056406375E9	4055.2235388168415
1.3126791315E9	793.907982321638
1.3197176255E9	6182.055105319529
1.3267561195E9	7064.155997760884
1.3337946135E9	1976.4438590865363
1.3408331075E9	1402.628414021569
1.3478716015E9	3513.5368141657273
1.3549100955E9	4941.100508541346
1.3619485895E9	566.9059046930103
1.3689870835E9	760.5919326808744
1.3760255775E9	1610.9129451766685
1.3830640715E9	780.0722167333992
1.3901025655E9	801.5433698004327
1.3971410595E9	264.11166551334816
1.4041795535E9	268.87495788071817
1.409287071E9	264.6675031367629
1.412806318E9	7165.282529617887
1.4182565415E9	8550.41751126644
1.4252950355E9	5990.9387211850135
1.4323335295E9	16298.796550699884
1.4393720235E9	6131.129703335176
1.4464105175E9	7868.335517905692
1.4534490115E9	5491.342197366047
1.4604875055E9	5627.649549075469
1.4675259995E9	4866.153545241171
1.4745644935E9	1477.3057379441161
1.4816029875E9	267.6055012403327
1.4886414815E9	1511.5484455176577
1.4956799755E9	2380.7565010965704
1.5027184695E9	408.0337502233339
1.5097569635E9	270.33074393962625
1.5167954575E9	1138.2317190187382
1.5238339515E9	543.6652394826606
1.5308724455E9	328.1962015186812
1.5379109395E9	268.92674849717434
1.5449494335E9	264.5963502980284
1.5503840105E9	261.6745476069677
1.5539032575E9	2373.6233526937713
1.5590264215E9	4933.619912312751
1.5660649155E9	3503.362908984382
1.5731034095E9	3363.4174680066517
1.5801419035E9	6883.654079643553
1.5871803975E9	2339.672242025409
1.5942188915E9	8081.602488455618
1.6012573855E9	12509.823931283185
1.6082958795E9	2114.612741326886
1.6153343735E9	1202.671031216283
1.6223728675E9	2579.923494596435
1.6294113615E9	7724.256201333309
1.6364498555E9	1436.6803451824303
1.6434883495E9	270.6780463811415
1.6505268435E9	280.5239918653011
1.6575653375E9	267.5833061268909
1.6646038315E9	268.61445119600535
1.6716423255E9	267.878119506316
1.6786808195E9	268.3699721368865
1.6857193135E9	265.8180457714348
1.691256513E9	261.24351986817925
1.69477576E9	8476.156229769971
1.6997963015E9	6912.346339060961
1.7068347955E9	4259.990476549682
1.7138732895E9	7229.224256138956
1.7209117835E9	3453.1538981478416
1.7279502775E9	8017.197035031947
1.7349887715E9	2285.173091015682
1.7420272655E9	1049.7289639073442
1.7490657595E9	3367.179412087711
1.7561042535E9	5372.39098285447
1.7631427475E9	6641.354629597532
1.7701812415E9	265.141958157764
1.7772197355E9	268.20772665148064
1.7842582295E9	269.5267642122163
1.7912967235E9	2201.146698779472
1.7983352175E9	599.6148427948395
1.8053737115E9	267.64895008355734
1.8124122055E9	265.7342067546213
1.8194506995E9	267.21495000959675
1.8257353815E9	267.7173913043478
1.8292546285E9	260.28202838146274
1.8335276875E9	14816.006551171931
1.8405661815E9	8529.28972645265
1.8476046755E9	2711.872695620304
1.8546431695E9	9490.367507399538
1.8616816635E9	7135.090615069292
1.8687201575E9	2675.4284824344477
1.8757586515E9	1839.8568359730566
1.8827971455E9	6150.413193729045
1.8898356395E9	3347.2189635958393
1.8968741335E9	268.5089077952298
1.9039126275E9	837.1664703132304
1.9109511215E9	268.16984297776884
1.9179896155E9	267.4518618596387
1.9250281095E9	541.7114274860254
1.9320666035E9	417.8749467681312
1.9391050975E9	425.62281030796356
1.9461435915E9	267.3366223979706
1.9531820855E9	267.45751562127793
1.9584611345E9	265.74492570109123
1.9619803815E9	476.8589540412044
1.9672590735E9	2959.255655322495
1.9742975675E9	8350.027310560083
1.9813360615E9	13519.722619448929
1.9883745555E9	10004.291879130107
1.9954130495E9	3767.317765279635
2.0024515435E9	5008.295778268364
2.0094900375E9	1023.3465967013274
2.0165285315E9	2691.991675551947
2.0235670255E9	2410.55873224866
2.0306055195E9	1406.56832310539
2.0376440135E9	1264.9806776309877
2.0446825075E9	490.55603140613846
2.0517210015E9	269.2193220697683
2.0587594955E9	269.26324346047056
2.0657979895E9	267.4492043840804
2.0728364835E9	266.8083959106125
2.077610907E9	256.02064336959035
2.081130154E9	1936.3767575029399
2.0869134715E9	3918.074871624979
2.0939519655E9	2263.323150678207
2.1009904595E9	1738.00679938975
2.1080289535E9	862.0779830822584
2.1150674475E9	1083.172055775057
2.1221059415E9	1740.292347614841
2.1291444355E9	1299.9814332074268
2.1361829295E9	2647.314006383213
2.1432214235E9	595.0385188957189
2.1502599175E9	1068.892263222407
2.1572984115E9	272.4883025569469
2.1643369055E9	266.37410256410254
2.170703204E9	262.5652967419224
2.174222451E9	8419.193616207951
2.1784138935E9	1077.131991907704
2.1854523875E9	3496.7019937625305
2.1924908815E9	4024.3102650905525
2.1995293755E9	3892.627669953657
2.2065678695E9	1588.039911186142
2.2136063635E9	1070.8833345763724
2.2206448575E9	1264.5511096534383
2.2276833515E9	1542.1183176314692
2.2347218455E9	1183.2686906951756
2.2417603395E9	270.1356206771023
2.2487988335E9	268.7882893866035
2.2558373275E9	323.6544679761513
2.2607804905E9	265.38244004171014
2.2642997375E9	7849.300482573726
2.2699143155E9	4864.620125027234
2.2769528095E9	1237.0257700672703
2.2839913035E9	944.0596453040251
2.2910297975E9	1056.6498109290428
2.2980682915E9	784.491710911258
2.3051067855E9	754.6373875936338
2.3121452795E9	379.5688724492505
2.3191837735E9	267.2062609075044
2.3262222675E9	630.2267969804165
2.3332607615E9	447.61596902888095
2.3402992555E9	457.18486910806234
2.344580904E9	258.69648809985273
2.348100151E9	7072.312593318403
2.3543762435E9	2228.827038532911
2.3614147375E9	1008.7506934876458
2.3684532315E9	2485.3816098231123
2.3754917255E9	880.1395043947116
2.3825302195E9	1018.8777812777412
2.3895687135E9	916.1952516422066
2.3966072075E9	323.7121103448276
2.4036457015E9	318.64625861922195
2.4105377075E9	317.36658288519993
2.4140569545E9	258.92340627973357
2.4177226895E9	3011.105215774074
2.4247611835E9	1605.9850944629234
2.4317996775E9	3860.5564177715746
2.4388381715E9	570.4457824566653
2.4458766655E9	859.5596269276941
2.4529151595E9	1248.1467206210862
2.4599536535E9	267.898158159651
2.4669921475E9	266.0163442294863
2.4740306415E9	485.91363469793737
2.4787527365E9	265.2721583517913
2.4822719835E9	1204.6608553373956
2.4881076295E9	264.5194127365575
2.4951461235E9	1595.124841386042
2.5021846175E9	281.87819517152775
2.5092231115E9	458.2583774416546
2.5162616055E9	308.97874093914476
2.5206467505E9	260.9217572909674
2.5241659975E9	1210.7749651000465
2.5303385935E9	1236.0980335263318
2.5373770875E9	511.48490566037736
2.5444155815E9	373.0431850134894
2.5502197155E9	261.63209256121075
2.5537389625E9	2161.592433361995
2.556144429E9	259.2863145258103
2.559663676E9	1481.9840086206896
2.5638648205E9	596.4615892861681
2.5673840675E9	952.9273736396136
2.5705892975E9	608.286482657872
2.5741085445E9	605.7097180212061
2.5767630395E9	312.76158320518823
2.5799692015E9	483.82416029512393
2.5828142135E9	263.4636718057771
2.584977519E9	324.1114188605551
2.588496766E9	335.5131616553414
2.590453746E9	265.95532297117865
2.5926179955E9	303.90996081549207
2.595849289E9	310.702523558537
2.597548393E9	265.66806540298074
2.599575612E9	346.06844087299015
2.6027507525E9	333.2331565087005
2.604391815E9	269.27746009054084
