#Coverage (X)	Coverage
1.0	20.183175264770483
2.0	4.683789513430753
3.0	1.3875825427560926
4.0	0.5591244681139642
5.0	0.2825739049484639
6.0	0.16328150390177143
7.0	0.10334506014729072
8.0	0.07086967877243922
9.0	0.05204363223100472
10.0	0.04040811621614182
11.0	0.03285752993063795
12.0	0.02780328761757289
13.0	0.024281972841620814
14.0	0.021691148419463957
15.0	0.019701589054733404
16.0	0.018169442934890867
17.0	0.016928800969481017
18.0	0.015916474917887058
19.0	0.015045514351200495
20.0	0.014307785426183273
21.0	0.013644042507465315
22.0	0.013050485065676298
23.0	0.01251947652312424
24.0	0.012030700031203878
25.0	0.011574529950124202
26.0	0.011150717647126385
27.0	0.010756421604924071
28.0	0.010403398601283698
29.0	0.010081809882606763
30.0	0.009792046157514278
31.0	0.009525121127595071
32.0	0.00927648836518813
33.0	0.009049344577249485
34.0	0.008828381089401205
35.0	0.008610081524011548
36.0	0.008404781900196667
37.0	0.008218378366322554
38.0	0.008035242577335566
39.0	0.007856582178064286
40.0	0.007684066559917824
41.0	0.007509242208982414
42.0	0.00733892876674247
43.0	0.007178986862584225
44.0	0.0070264329033733475
45.0	0.0068757259303851015
46.0	0.006728109107456248
47.0	0.006594096048516462
48.0	0.006467328858661858
49.0	0.006348375841341181
50.0	0.00622913867228192
51.0	0.006114980715366869
