#Mapping quality	mapping quality
0.0	6.7826727E7
1.0	2520104.0
2.0	2738461.0
3.0	3035585.0
4.0	3421291.0
5.0	2932079.0
6.0	3250818.0
7.0	3639197.0
8.0	5064567.0
9.0	3703761.0
10.0	2585598.0
11.0	2247680.0
12.0	1752570.0
13.0	1531761.0
14.0	1366098.0
15.0	1370240.0
16.0	1344230.0
17.0	1417739.0
18.0	1447622.0
19.0	1448286.0
20.0	1723134.0
21.0	1943448.0
22.0	2878854.0
23.0	2543601.0
24.0	2078328.0
25.0	1840267.0
26.0	1582355.0
27.0	1656989.0
28.0	1402973.0
29.0	1340836.0
30.0	2184133.0
31.0	1487268.0
32.0	1587008.0
33.0	1820827.0
34.0	1735551.0
35.0	1536463.0
36.0	1301937.0
37.0	1239862.0
38.0	1196642.0
39.0	1181709.0
40.0	1320041.0
41.0	1193972.0
42.0	1184019.0
43.0	1285671.0
44.0	1203017.0
45.0	1292155.0
46.0	1190403.0
47.0	1134913.0
48.0	1185170.0
49.0	1036842.0
50.0	1014648.0
51.0	987121.0
52.0	1005560.0
53.0	910309.0
54.0	1205870.0
55.0	987346.0
56.0	1012596.0
57.0	967082.0
58.0	967683.0
59.0	892712.0
60.0	3.97352836E8
