#Mapping quality	mapping quality
0.0	5.5148785E7
1.0	1927761.0
2.0	2040639.0
3.0	2357683.0
4.0	2613756.0
5.0	2338118.0
6.0	2665433.0
7.0	3071992.0
8.0	4324453.0
9.0	3064769.0
10.0	2051917.0
11.0	1737671.0
12.0	1353318.0
13.0	1168980.0
14.0	1003835.0
15.0	990519.0
16.0	1005774.0
17.0	1086044.0
18.0	1115784.0
19.0	1130349.0
20.0	1379920.0
21.0	1598291.0
22.0	2384421.0
23.0	2042865.0
24.0	1654102.0
25.0	1492355.0
26.0	1254298.0
27.0	1317997.0
28.0	1083613.0
29.0	1057508.0
30.0	1614419.0
31.0	1175447.0
32.0	1309658.0
33.0	1419448.0
34.0	1378562.0
35.0	1210584.0
36.0	1011462.0
37.0	981584.0
38.0	945040.0
39.0	941081.0
40.0	1011129.0
41.0	906857.0
42.0	941088.0
43.0	1053302.0
44.0	955404.0
45.0	1015621.0
46.0	934526.0
47.0	898588.0
48.0	931204.0
49.0	797475.0
50.0	773311.0
51.0	766766.0
52.0	795397.0
53.0	696778.0
54.0	986625.0
55.0	759749.0
56.0	791307.0
57.0	739082.0
58.0	748123.0
59.0	699017.0
60.0	3.14092825E8
