#Mapping quality	mapping quality
0.0	4.6048671E7
1.0	6459964.0
2.0	5692640.0
3.0	5356580.0
4.0	4897938.0
5.0	4696959.0
6.0	4682433.0
7.0	4267979.0
8.0	4418863.0
9.0	4270523.0
10.0	4452289.0
11.0	4017209.0
12.0	4200836.0
13.0	4605320.0
14.0	3972164.0
15.0	4437182.0
16.0	4319131.0
17.0	4217659.0
18.0	4307908.0
19.0	4210732.0
20.0	5894607.0
21.0	4695067.0
22.0	4773706.0
23.0	4763922.0
24.0	5203986.0
25.0	5270979.0
26.0	5305755.0
27.0	5615559.0
28.0	5418320.0
29.0	5434755.0
30.0	8686593.0
31.0	6039223.0
32.0	6245687.0
33.0	6648779.0
34.0	6602621.0
35.0	6674143.0
36.0	7579400.0
37.0	7055157.0
38.0	7019147.0
39.0	7022462.0
40.0	1.2733918E7
41.0	7828853.0
42.0	8816533.0
43.0	8390172.0
44.0	8374061.0
45.0	1.2605046E7
46.0	9685779.0
47.0	9293294.0
48.0	1.3796728E7
49.0	9975730.0
50.0	1.5536214E7
51.0	1.4409397E7
52.0	1.4523714E7
53.0	1.5707187E7
54.0	1.5798477E7
55.0	1.6906969E7
56.0	1.7718171E7
57.0	1.8634939E7
58.0	1.9852418E7
59.0	1.9581642E7
60.0	2.115099084E9
61.0	1.0304629E7
62.0	5817630.0
63.0	1920451.0
64.0	371789.0
65.0	969251.0
66.0	157210.0
67.0	26858.0
68.0	9207.0
69.0	315.0
70.0	165322.0
