#Position (bp)	insert size	chromosomes
3381345.5	48826.097507233746	0.0
1.01440355E7	28394.416719556964	51031.19798823011
1.69067255E7	29327.416311192985	0.0
2.36694155E7	29610.781228632095	0.0
3.04321055E7	25135.352112262746	51031.19798823011
3.71947955E7	24991.08998031342	0.0
4.39574855E7	23068.53635604343	0.0
5.07201755E7	22537.387159103786	51031.19798823011
5.74828655E7	16097.247965030421	0.0
6.42455555E7	21889.851808620802	0.0
7.10082455E7	13957.976865189017	51031.19798823011
7.77709355E7	14004.206748880517	0.0
8.45336255E7	18245.22179843146	0.0
9.12963155E7	12485.06275858016	51031.19798823011
9.80590055E7	10356.280259700108	0.0
1.048216955E8	7857.52356666547	0.0
1.115843855E8	11097.81698818423	51031.19798823011
1.183470755E8	5829.263796960108	0.0
1.251097655E8	6920.409647742521	0.0
1.318724555E8	3608.231600593272	51031.19798823011
1.386351455E8	1766.612127632831	0.0
1.453978355E8	4236.449053638013	0.0
1.521605255E8	1500.3317295727913	51031.19798823011
1.589232155E8	2321.739255849362	0.0
1.656859055E8	2503.104663142531	0.0
1.724485955E8	1665.8189915652672	51031.19798823011
1.792112855E8	1720.1710224125375	0.0
1.859739755E8	521.0908620722682	0.0
1.927366655E8	569.4949707307861	51031.19798823011
1.994993555E8	432.60776237422374	0.0
2.05937114E8	243.1108947393953	0.0
2.09318459E8	32933.54419533565	51031.19798823011
2.130247355E8	41956.28416685726	0.0
2.197874255E8	41639.41725940312	0.0
2.265501155E8	37740.85077081979	51031.19798823011
2.333128055E8	32451.7903123369	0.0
2.400754955E8	31359.561049821958	0.0
2.468381855E8	20755.04998056606	51031.19798823011
2.536008755E8	24254.433639431754	0.0
2.603635655E8	18213.740688711187	0.0
2.671262555E8	19788.43373625309	51031.19798823011
2.738889455E8	13127.873142263214	0.0
2.806516355E8	17945.27039908383	0.0
2.874143255E8	12530.13388158893	51031.19798823011
2.941770155E8	14714.55471169444	0.0
3.009397055E8	18513.08906666993	0.0
3.077023955E8	6863.737602711832	51031.19798823011
3.144650855E8	9664.297757228791	0.0
3.212277755E8	8123.637316151387	0.0
3.279904655E8	5709.912424146082	51031.19798823011
3.347531555E8	3236.6051224065845	0.0
3.415158455E8	3051.6200934274334	0.0
3.482785355E8	5732.301436417406	51031.19798823011
3.550412255E8	1772.1534512738644	0.0
3.618039155E8	1953.8386897039745	0.0
3.685666055E8	1504.26781159769	51031.19798823011
3.753292955E8	1727.5565274159328	0.0
3.820919855E8	1344.4145239579896	0.0
3.888546755E8	279.44772488164125	51031.19798823011
3.956173655E8	428.8918940590151	0.0
4.023800555E8	235.5347486924918	0.0
4.07291275E8	236.80000788767944	51031.19798823011
4.1067262E8	42890.79417261391	0.0
4.159054355E8	39615.842406100324	0.0
4.226681255E8	27775.32039556241	51031.19798823011
4.294308155E8	25437.038365450026	0.0
4.361935055E8	14769.584262180815	0.0
4.429561955E8	26295.31985014489	51031.19798823011
4.497188855E8	22233.772913794237	0.0
4.564815755E8	14320.233246918411	0.0
4.632442655E8	21099.857450631745	51031.19798823011
4.700069555E8	11540.971566378448	0.0
4.767696455E8	12099.499414339436	0.0
4.835323355E8	11786.033934252386	51031.19798823011
4.902950255E8	13149.593914429177	0.0
4.970577155E8	8898.541124251542	0.0
5.038204055E8	5683.690641426253	51031.19798823011
5.105830955E8	6464.800991962499	0.0
5.173457855E8	4394.089895366218	0.0
5.241084755E8	5633.172529313233	51031.19798823011
5.308711655E8	4785.098999428592	0.0
5.376338555E8	3356.955375813538	0.0
5.443965455E8	3114.9024188715034	51031.19798823011
5.511592355E8	2802.5486872261345	0.0
5.579219255E8	1023.947974029097	0.0
5.646846155E8	358.21632302712754	51031.19798823011
5.714473055E8	845.9142701919594	0.0
5.782099955E8	456.05233419276976	0.0
5.849726855E8	313.6575865999427	51031.19798823011
5.903608885E8	274.1520415021423	0.0
5.937422335E8	35124.05705504671	0.0
5.984980655E8	29055.07019818086	51031.19798823011
6.052607555E8	23353.813084633206	0.0
6.120234455E8	23945.601049628232	0.0
6.187861355E8	30251.033575716167	51031.19798823011
6.255488255E8	23017.04763530288	0.0
6.323115155E8	10988.907615899998	0.0
6.390742055E8	17461.953553964213	51031.19798823011
6.458368955E8	9942.657420459427	0.0
6.525995855E8	8422.450099585978	0.0
6.593622755E8	11972.025500507978	51031.19798823011
6.661249655E8	13827.574293158692	0.0
6.728876555E8	9906.746147569096	0.0
6.796503455E8	7034.487248509744	51031.19798823011
6.864130355E8	6924.426476592667	0.0
6.931757255E8	6541.325792444894	0.0
6.999384155E8	3687.3949321959885	51031.19798823011
7.067011055E8	4393.1734510715705	0.0
7.134637955E8	3584.683054430788	0.0
7.202264855E8	2182.330260595271	51031.19798823011
7.269891755E8	2000.0956910530892	0.0
7.337518655E8	308.37611594411726	0.0
7.405145555E8	1465.081826808438	51031.19798823011
7.472772455E8	543.6361577990162	0.0
7.540399355E8	727.2285388994308	0.0
7.608026255E8	235.44701202229749	51031.19798823011
7.668320365E8	254.67774326611777	0.0
7.702133815E8	51031.19798823011	0.0
7.743280055E8	25037.11135310214	51031.19798823011
7.810906955E8	21280.907111782697	0.0
7.878533855E8	23266.023850157864	0.0
7.946160755E8	20040.89495541493	51031.19798823011
8.013787655E8	22222.609709523327	0.0
8.081414555E8	27277.322400663958	0.0
8.149041455E8	24889.88329298987	51031.19798823011
8.216668355E8	13859.386205933597	0.0
8.284295255E8	17560.179519295663	0.0
8.351922155E8	12133.973645768934	51031.19798823011
8.419549055E8	10298.700962469733	0.0
8.487175955E8	28547.106178923535	0.0
8.554802855E8	4624.161426071039	51031.19798823011
8.622429755E8	7361.337195778358	0.0
8.690056655E8	5650.474986807702	0.0
8.757683555E8	5146.67296609413	51031.19798823011
8.825310455E8	3362.2702913493295	0.0
8.892937355E8	3368.931850957036	0.0
8.960564255E8	1968.059874284642	51031.19798823011
9.028191155E8	1750.6129495570701	0.0
9.095818055E8	1372.8816232541456	0.0
9.163444955E8	1254.9165680401177	51031.19798823011
9.231071855E8	594.517810327675	0.0
9.298698755E8	427.7820292426847	0.0
9.366325655E8	277.7556746334806	51031.19798823011
9.426997425E8	235.66373973021965	0.0
9.460810875E8	16595.271124587438	0.0
9.501579455E8	16714.67905982906	51031.19798823011
9.569206355E8	21418.19397372722	0.0
9.636833255E8	13004.249666049036	0.0
9.704460155E8	11346.443935996676	51031.19798823011
9.772087055E8	14585.089957960241	0.0
9.839713955E8	17391.77492338362	0.0
9.907340855E8	11016.786073891895	51031.19798823011
9.974967755E8	7147.8524122163535	0.0
1.0042594655E9	12936.505827380633	0.0
1.0110221555E9	10640.947244408464	51031.19798823011
1.0177848455E9	5334.775790312053	0.0
1.0245475355E9	6080.221692541343	0.0
1.0313102255E9	5008.4232133972655	51031.19798823011
1.0380729155E9	3734.5819036371945	0.0
1.0448356055E9	2247.027428005308	0.0
1.0515982955E9	2113.4646692216334	51031.19798823011
1.0583609855E9	2906.0764250510733	0.0
1.0651236755E9	1455.1527212514177	0.0
1.0718863655E9	1881.8421516808119	51031.19798823011
1.0786490555E9	827.3559153854542	0.0
1.0854117455E9	651.6034019536323	0.0
1.0921744355E9	739.8813760379596	51031.19798823011
1.0989371255E9	339.55740273469206	0.0
1.104984942E9	241.02550801399812	0.0
1.108366287E9	18522.118658915348	51031.19798823011
1.1124625055E9	20778.699230826307	0.0
1.1192251955E9	21482.38358116863	0.0
1.1259878855E9	15076.6035491051	51031.19798823011
1.1327505755E9	16549.78652713235	0.0
1.1395132655E9	10519.586465258983	0.0
1.1462759555E9	17613.11613644611	51031.19798823011
1.1530386455E9	12707.555524220405	0.0
1.1598013355E9	8703.586350872909	0.0
1.1665640255E9	7230.679291962239	51031.19798823011
1.1733267155E9	6797.83868481129	0.0
1.1800894055E9	7254.462541595467	0.0
1.1868520955E9	3543.2454662594255	51031.19798823011
1.1936147855E9	4284.363728070961	0.0
1.2003774755E9	3860.59299552997	0.0
1.2071401655E9	2205.9504770341287	51031.19798823011
1.2139028555E9	1764.995965174373	0.0
1.2206655455E9	2048.854963229492	0.0
1.2274282355E9	1041.052300809544	51031.19798823011
1.2341909255E9	5499.481566523231	0.0
1.2409536155E9	1021.156728398601	0.0
1.2477163055E9	282.04570138545273	51031.19798823011
1.2544789955E9	349.5429424991158	0.0
1.2602528435E9	236.65843105084528	0.0
1.2636341885E9	34067.62294687575	51031.19798823011
1.2680043755E9	23311.714249218	0.0
1.2747670655E9	20329.858912544918	0.0
1.2815297555E9	16679.35281320284	51031.19798823011
1.2882924455E9	14386.621800262163	0.0
1.2950551355E9	8936.373660698287	0.0
1.3018178255E9	17655.850166748936	51031.19798823011
1.3085805155E9	12635.396532173392	0.0
1.3153432055E9	8576.74707670367	0.0
1.3221058955E9	8624.181497584541	51031.19798823011
1.3288685855E9	8482.982794358373	0.0
1.3356312755E9	4942.749490994048	0.0
1.3423939655E9	6309.3283875440875	51031.19798823011
1.3491566555E9	2529.3877566246783	0.0
1.3559193455E9	5774.023217437559	0.0
1.3626820355E9	2125.2240084235787	51031.19798823011
1.3694447255E9	2085.6115903987284	0.0
1.3762074155E9	1232.23057456321	0.0
1.3829701055E9	1008.3189275656493	51031.19798823011
1.3897327955E9	1295.7559636757928	0.0
1.3964954855E9	795.6792319672929	0.0
1.4032581755E9	332.552319016859	51031.19798823011
1.408757431E9	236.09448905182205	0.0
1.412138776E9	13098.89070711521	0.0
1.4167835555E9	21892.064030012883	51031.19798823011
1.4235462455E9	14966.62452664764	0.0
1.4303089355E9	12285.883549131171	0.0
1.4370716255E9	8437.808764940239	51031.19798823011
1.4438343155E9	13303.598220233316	0.0
1.4505970055E9	9988.7821176413	0.0
1.4573596955E9	9087.231281735558	51031.19798823011
1.4641223855E9	8311.840884336258	0.0
1.4708850755E9	6916.536029065058	0.0
1.4776477655E9	4858.893151071372	51031.19798823011
1.4844104555E9	4219.492625332863	0.0
1.4911731455E9	2346.3677027133403	0.0
1.4979358355E9	2621.0663243626063	51031.19798823011
1.5046985255E9	4563.698664355046	0.0
1.5114612155E9	2368.746013762507	0.0
1.5182239055E9	690.1974363313309	51031.19798823011
1.5249865955E9	1338.955471515445	0.0
1.5317492855E9	565.8856628159671	0.0
1.5385119755E9	418.3948310825387	51031.19798823011
1.5452746655E9	266.8208742048536	0.0
1.5504776755E9	240.46482423523508	0.0
1.5538590205E9	9705.769704167566	51031.19798823011
1.5588000455E9	8021.949299732077	0.0
1.5655627355E9	17452.754816210418	0.0
1.5723254255E9	10393.641588845696	51031.19798823011
1.5790881155E9	14449.25953453217	0.0
1.5858508055E9	12535.812498475498	0.0
1.5926134955E9	13545.292962674961	51031.19798823011
1.5993761855E9	11121.43182288182	0.0
1.6061388755E9	10592.841627820586	0.0
1.6129015655E9	6282.884817073916	51031.19798823011
