#GC Content (%)	Sample
1.0	3.47113071432182E-7
2.0	6.074478750063186E-7
3.0	3.905022053612048E-7
4.0	9.545609464385004E-7
5.0	1.2582848839416599E-6
6.0	1.7355653571609102E-6
7.0	2.5599589018123427E-6
8.0	2.8202937053864794E-6
9.0	3.818243785754002E-6
10.0	5.380252607198821E-6
11.0	5.814143946489049E-6
12.0	9.979500803675233E-6
13.0	1.6661427428744737E-5
14.0	2.6033480357413652E-5
15.0	4.21308490450811E-5
16.0	7.341441460790649E-5
17.0	1.3533070872462198E-4
18.0	2.5226442466333833E-4
19.0	4.7133616187097413E-4
20.0	8.730761529197958E-4
21.0	0.0015195742484622348
22.0	0.002585515101696537
23.0	0.0041216206101857295
24.0	0.006319019908887157
25.0	0.010230376776052843
26.0	0.011544460086227226
27.0	0.016628625243494396
28.0	0.020951744991646506
29.0	0.025497147272917003
30.0	0.029922535209739816
31.0	0.03458118313056506
32.0	0.03900956491762898
33.0	0.042585220055585814
34.0	0.04469197945350952
35.0	0.04492662788979767
36.0	0.04465896032258953
37.0	0.04462463951765168
38.0	0.04396147999468049
39.0	0.04258313737715722
40.0	0.04072399976656646
41.0	0.03926504013820307
42.0	0.03777358204852684
43.0	0.03668173788233691
44.0	0.03533051347351929
45.0	0.032114424088432264
46.0	0.028711631260048647
47.0	0.025609178016721742
48.0	0.022796043518433545
49.0	0.02057929266599977
50.0	0.018648736540961837
51.0	0.018404195382137865
52.0	0.013571470255989383
53.0	0.013674215725133308
54.0	0.012434544779647198
55.0	0.011300786710081834
56.0	0.010230116441249269
57.0	0.0092044407043011
58.0	0.008312577056390038
59.0	0.007547756792623153
60.0	0.00689210358982169
61.0	0.0063165033391192746
62.0	0.005675298717916177
63.0	0.0049707459611767054
64.0	0.004196032974874003
65.0	0.0034037473893300473
66.0	0.0027162031730907535
67.0	0.0021651611721921647
68.0	0.0016850604052675274
69.0	0.0013243665349155617
70.0	0.0010310993786892967
71.0	7.825664195438544E-4
72.0	5.916976193900834E-4
73.0	4.422654421385289E-4
74.0	3.521896001018776E-4
75.0	2.792524659671904E-4
76.0	2.1503654775223674E-4
77.0	1.6921762232318874E-4
78.0	1.363286588049895E-4
79.0	1.2040484665303815E-4
80.0	1.0343969528679024E-4
81.0	8.035667603655015E-5
82.0	6.252374199172178E-5
83.0	4.603587109869314E-5
84.0	3.714109864324348E-5
85.0	2.8072769652077718E-5
86.0	2.0783395152001897E-5
87.0	1.6487870893028645E-5
88.0	1.3884522857287281E-5
89.0	8.67782678580455E-6
90.0	5.640587410772958E-6
91.0	2.082678428593092E-6
92.0	1.5186196875157966E-6
93.0	6.074478750063185E-7
94.0	5.20669607148273E-7
95.0	3.4711307143218206E-7
96.0	7.376152767933867E-7
97.0	1.6921762232318875E-6
98.0	3.8182437857540025E-6
99.0	5.250085205411753E-6
100.0	3.1149059247645433E-4
