#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	6.569672028832977E-7
6.0	6.569672028832977E-7
7.0	0.0
8.0	0.0
9.0	1.9709016086498928E-6
10.0	1.970901608649893E-6
11.0	1.9709016086498928E-6
12.0	3.941803217299786E-6
13.0	1.3139344057665953E-6
14.0	1.9709016086498928E-6
15.0	6.569672028832977E-7
16.0	3.9418032172997855E-6
17.0	5.91270482594968E-6
18.0	1.1825409651899358E-5
19.0	2.82495897239818E-5
20.0	5.64991794479636E-5
21.0	1.1431229330169382E-4
22.0	2.049737672995889E-4
23.0	4.007499937588116E-4
24.0	8.054417907349229E-4
25.0	0.0016286216959476949
26.0	0.002293472505265592
27.0	0.004128381902918643
28.0	0.00679961054984213
29.0	0.010410302296888732
30.0	0.01522652886122619
31.0	0.02170488244885839
32.0	0.029415706509099655
33.0	0.03775590514970312
34.0	0.0462012185427679
35.0	0.052617817213329074
36.0	0.05710424624181912
37.0	0.05830124048547248
38.0	0.057629163036922865
39.0	0.055253569631296864
40.0	0.052359629102595937
41.0	0.04957080332635634
42.0	0.045763678385647634
43.0	0.04248803991207151
44.0	0.038122492848912
45.0	0.034878388801074266
46.0	0.03127492369325939
47.0	0.028091917595289808
48.0	0.025211116410646547
49.0	0.022839464808237845
50.0	0.021046601311569327
51.0	0.020638624678578795
52.0	0.01520287804192239
53.0	0.015497856316016993
54.0	0.014021651011138224
55.0	0.012632165377040048
56.0	0.011247278513362055
57.0	0.010035830991245255
58.0	0.008794162977795823
59.0	0.007896088811454354
60.0	0.0067536228456403
61.0	0.0058253281879662
62.0	0.005040909347723543
63.0	0.004041005264935164
64.0	0.003272353637561706
65.0	0.002584508976142893
66.0	0.0019209721012307624
67.0	0.001455182354386504
68.0	9.959622795710792E-4
69.0	6.727344157524968E-4
70.0	4.684176156557913E-4
71.0	2.7198442199368524E-4
72.0	2.1088647212553862E-4
73.0	1.373061454026092E-4
74.0	1.0051598204114454E-4
75.0	6.963852350562955E-5
76.0	5.9127048259496786E-5
77.0	5.2557376230663816E-5
78.0	4.5330736998947535E-5
79.0	4.598770420183083E-5
80.0	4.3359835390297644E-5
81.0	3.744713056434797E-5
82.0	2.299385210091542E-5
83.0	2.2336884898032122E-5
84.0	2.2336884898032122E-5
85.0	1.5110245666315847E-5
86.0	1.3139344057665954E-5
87.0	5.255737623066381E-6
88.0	9.197540840366167E-6
89.0	6.569672028832977E-6
90.0	5.91270482594968E-6
91.0	1.9709016086498928E-6
92.0	1.3139344057665953E-6
93.0	6.569672028832977E-7
94.0	6.569672028832977E-7
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	3.613319615858137E-5
