#Coverage (X)	Coverage
1.0	32.66191746549639
2.0	10.503746286934316
3.0	3.8351613190526166
4.0	1.7743758782392973
5.0	1.007961800721617
6.0	0.6431217436274039
7.0	0.4373415482052678
8.0	0.3101353794451427
9.0	0.22710407773259078
10.0	0.17131727926361862
11.0	0.13275281049962473
12.0	0.10531963050834747
13.0	0.08542414341789595
14.0	0.0710227655161475
15.0	0.05997547909817058
16.0	0.0515492792614225
17.0	0.04505126201605947
18.0	0.03985764328018604
19.0	0.035664274147450215
20.0	0.032264185602642215
21.0	0.0294395398269387
22.0	0.02711084537428121
23.0	0.02513545807700268
24.0	0.023449017568594854
25.0	0.021986595179114943
26.0	0.02072698608581902
27.0	0.01965246632465778
28.0	0.018697006137713856
29.0	0.017840111081582677
30.0	0.01706004354903712
31.0	0.01637349745411143
32.0	0.015738453859967194
33.0	0.01515992094083174
34.0	0.014632464294876968
35.0	0.014155693213496079
36.0	0.013724208813826522
37.0	0.013320216093887893
38.0	0.012959805145300152
39.0	0.012612713808991316
40.0	0.012285477574707215
41.0	0.011983957071848295
42.0	0.011702007519289737
43.0	0.011437639854918302
44.0	0.011195045316753749
45.0	0.010968114642608384
46.0	0.010749815077218727
47.0	0.010534889813612835
48.0	0.010324120269032733
49.0	0.010130506385053195
50.0	0.009932168478584913
51.0	0.009737453506659222
