#Mapping quality	mapping quality
0.0	3.8087489E7
1.0	6386765.0
2.0	5586257.0
3.0	5278017.0
4.0	4799983.0
5.0	4552220.0
6.0	4500844.0
7.0	4151644.0
8.0	4201413.0
9.0	4137831.0
10.0	4200696.0
11.0	3856758.0
12.0	3975170.0
13.0	4363584.0
14.0	3802122.0
15.0	4154439.0
16.0	4087140.0
17.0	3992998.0
18.0	4108974.0
19.0	4025046.0
20.0	5225356.0
21.0	4425323.0
22.0	4480675.0
23.0	4500265.0
24.0	4875357.0
25.0	4956601.0
26.0	5037572.0
27.0	5308994.0
28.0	5133130.0
29.0	5182703.0
30.0	7094693.0
31.0	5715598.0
32.0	5915732.0
33.0	6336912.0
34.0	6256018.0
35.0	6402575.0
36.0	7107309.0
37.0	6860909.0
38.0	6864779.0
39.0	6901227.0
40.0	1.0816531E7
41.0	7593281.0
42.0	8354808.0
43.0	8092368.0
44.0	8322363.0
45.0	1.0585472E7
46.0	9395024.0
47.0	8959097.0
48.0	1.1607482E7
49.0	9607377.0
50.0	1.321286E7
51.0	1.2175285E7
52.0	1.2605729E7
53.0	1.3902602E7
54.0	1.3681267E7
55.0	1.570413E7
56.0	1.8040381E7
57.0	2.0690481E7
58.0	2.3544867E7
59.0	2.4214244E7
60.0	2.177657408E9
