#Mapping quality	mapping quality
0.0	8.9714906E7
1.0	3456759.0
2.0	3898552.0
3.0	4050418.0
4.0	4630548.0
5.0	3925878.0
6.0	4246576.0
7.0	4369489.0
8.0	6134227.0
9.0	4875477.0
10.0	3483264.0
11.0	3087294.0
12.0	2467269.0
13.0	2181467.0
14.0	1946484.0
15.0	1923638.0
16.0	1909345.0
17.0	1949313.0
18.0	1999012.0
19.0	1910755.0
20.0	2225555.0
21.0	2300200.0
22.0	3343068.0
23.0	3255138.0
24.0	2724447.0
25.0	2453195.0
26.0	2173770.0
27.0	2155850.0
28.0	1905709.0
29.0	1827382.0
30.0	2972334.0
31.0	1868730.0
32.0	1939650.0
33.0	2294850.0
34.0	2252598.0
35.0	2045751.0
36.0	1760512.0
37.0	1665382.0
38.0	1639734.0
39.0	1557596.0
40.0	1875263.0
41.0	1552304.0
42.0	1603764.0
43.0	1633475.0
44.0	1621024.0
45.0	1754731.0
46.0	1616871.0
47.0	1533486.0
48.0	1576504.0
49.0	1430920.0
50.0	1363275.0
51.0	1393314.0
52.0	1356815.0
53.0	1272365.0
54.0	1509578.0
55.0	1372105.0
56.0	1382737.0
57.0	1313894.0
58.0	1368759.0
59.0	1243752.0
60.0	5.34484028E8
