#Mapping quality	mapping quality
0.0	5.8692106E7
1.0	4357627.0
2.0	4332692.0
3.0	4568239.0
4.0	4132658.0
5.0	3956861.0
6.0	4133487.0
7.0	3692016.0
8.0	3814976.0
9.0	3927528.0
10.0	3883246.0
11.0	3191946.0
12.0	3376077.0
13.0	4753192.0
14.0	2968434.0
15.0	3775338.0
16.0	3520875.0
17.0	3178838.0
18.0	3428632.0
19.0	3267113.0
20.0	6430067.0
21.0	4015442.0
22.0	4047539.0
23.0	3899679.0
24.0	4432255.0
25.0	4498844.0
26.0	4265930.0
27.0	5845164.0
28.0	4191263.0
29.0	4168768.0
30.0	9368962.0
31.0	4935699.0
32.0	5011832.0
33.0	5973961.0
34.0	5220731.0
35.0	5322440.0
36.0	5757147.0
37.0	5562565.0
38.0	5268247.0
39.0	5796278.0
40.0	1.6131157E7
41.0	6567131.0
42.0	6902826.0
43.0	7087416.0
44.0	6705461.0
45.0	9183436.0
46.0	7879318.0
47.0	7725147.0
48.0	9508212.0
49.0	7596622.0
50.0	1.2435372E7
51.0	8402409.0
52.0	8569645.0
53.0	1.1589257E7
54.0	8941191.0
55.0	1.0845524E7
56.0	1.0874143E7
57.0	1.030018E7
58.0	9593829.0
59.0	9516218.0
60.0	2.009083672E9
