#Mapping quality	mapping quality
0.0	4.0894565E7
1.0	7198792.0
2.0	6260309.0
3.0	5849817.0
4.0	5374399.0
5.0	5156003.0
6.0	5048830.0
7.0	4692843.0
8.0	4770495.0
9.0	4670216.0
10.0	4770343.0
11.0	4466671.0
12.0	4559794.0
13.0	4865784.0
14.0	4430100.0
15.0	4737418.0
16.0	4694769.0
17.0	4653793.0
18.0	4735420.0
19.0	4678537.0
20.0	5725962.0
21.0	5074421.0
22.0	5177374.0
23.0	5210313.0
24.0	5550955.0
25.0	5646115.0
26.0	5750097.0
27.0	5960358.0
28.0	5905230.0
29.0	5944128.0
30.0	7813926.0
31.0	6448231.0
32.0	6687872.0
33.0	6979606.0
34.0	7055626.0
35.0	7156831.0
36.0	7884326.0
37.0	7598710.0
38.0	7618441.0
39.0	7573251.0
40.0	1.1399871E7
41.0	8293373.0
42.0	9321483.0
43.0	8844870.0
44.0	8919890.0
45.0	1.2408169E7
46.0	1.0395045E7
47.0	9919616.0
48.0	1.4414996E7
49.0	1.1095578E7
50.0	1.6866472E7
51.0	1.7278465E7
52.0	1.8460631E7
53.0	1.9675605E7
54.0	2.3480682E7
55.0	2.4734178E7
56.0	2.3935333E7
57.0	2.44988E7
58.0	2.7328715E7
59.0	2.689065E7
60.0	2.089658435E9
