#GC Content (%)	Sample
1.0	1.1158391696371235E-7
2.0	0.0
3.0	1.1158391696371235E-7
4.0	5.579195848185617E-7
5.0	7.810874187459864E-7
6.0	1.562174837491973E-6
7.0	1.562174837491973E-6
8.0	1.3390070035645482E-6
9.0	2.0085105053468225E-6
10.0	2.6780140071290964E-6
11.0	2.6780140071290964E-6
12.0	4.240188844621069E-6
13.0	7.810874187459864E-6
14.0	1.1158391696371234E-5
15.0	2.4771629565944147E-5
16.0	3.7603780016771055E-5
17.0	7.420330478086871E-5
18.0	1.3479337169216454E-4
19.0	2.5262598800584475E-4
20.0	4.972179339903022E-4
21.0	9.081815001676548E-4
22.0	0.0016189710512265025
23.0	0.002769959154707195
24.0	0.00449928669981081
25.0	0.007749391449212859
26.0	0.00917833508985016
27.0	0.013838525797922642
28.0	0.018511102320778093
29.0	0.023430725635791214
30.0	0.028857051517736543
31.0	0.03430301616906749
32.0	0.03985297703100861
33.0	0.0446592310863866
34.0	0.04780980298185701
35.0	0.04917224260798394
36.0	0.04970483264365174
37.0	0.049432121550592435
38.0	0.0483553367518926
39.0	0.046058493405111554
40.0	0.043469077028051646
41.0	0.04103364645640166
42.0	0.038694959140759204
43.0	0.03667685241855351
44.0	0.03458476555940086
45.0	0.031171413539480896
46.0	0.027880469076470134
47.0	0.024817825307567112
48.0	0.02218143210146549
49.0	0.0200495097839568
50.0	0.018036424338014466
51.0	0.017907433330004413
52.0	0.013243671936589091
53.0	0.013305377842670024
54.0	0.012125154752944838
55.0	0.010934331191108102
56.0	0.009788252779973812
57.0	0.008740814551435444
58.0	0.007863541796266737
59.0	0.007088368325119827
60.0	0.006457138106856106
61.0	0.005851349021660111
62.0	0.005181957103794802
63.0	0.004498282444558136
64.0	0.0037168602740612583
65.0	0.002969471198238314
66.0	0.002271290629796365
67.0	0.001806878367393394
68.0	0.0013735980178232992
69.0	0.0010377304277625248
70.0	7.758429746486919E-4
71.0	5.719791583559896E-4
72.0	4.157616746067922E-4
73.0	3.1544773325641485E-4
74.0	2.4057492497376383E-4
75.0	1.9560660643738774E-4
76.0	1.5008036831619314E-4
77.0	1.103564938771115E-4
78.0	8.547328039420366E-5
79.0	7.364538519605016E-5
80.0	5.96973955755861E-5
81.0	4.6418909456904346E-5
82.0	3.6153189096242805E-5
83.0	2.477162956594414E-5
84.0	1.7295507129375416E-5
85.0	1.5063828790101166E-5
86.0	1.294373436779063E-5
87.0	8.703545523169565E-6
88.0	7.2529546026413015E-6
89.0	6.248699349967891E-6
90.0	2.789597924092809E-6
91.0	1.3390070035645484E-6
92.0	1.004255252673411E-6
93.0	3.3475175089113705E-7
94.0	2.231678339274247E-7
95.0	3.3475175089113705E-7
96.0	3.3475175089113705E-7
97.0	4.463356678548494E-7
98.0	4.463356678548494E-7
99.0	7.810874187459865E-7
100.0	2.9737113870829344E-4
