#Position (bp)	insert size
3519247.5	18632.970700391328
1.05577415E7	9475.193936353495
1.75962355E7	14505.352039151712
2.46347295E7	14202.414667301025
3.16732235E7	6426.3340409605735
3.87117175E7	12116.59122157245
4.57502115E7	4100.235546025273
5.27887055E7	8786.409141583055
5.98271995E7	7757.43578455059
6.68656935E7	4123.195992796589
7.39041875E7	3849.355996381262
8.09426815E7	3595.027300183111
8.79811755E7	8430.668047977251
9.50196695E7	6186.521036055758
1.020581635E8	4016.614106681781
1.090966575E8	4326.709204574265
1.161351515E8	5109.627819329205
1.231736455E8	2491.297345013542
1.302121395E8	3728.6220997751475
1.372506335E8	2662.814485680943
1.442891275E8	563.4432348367029
1.513276215E8	1884.0756826713118
1.583661155E8	797.426228667739
1.654046095E8	729.8339988123759
1.724431035E8	634.131034312485
1.794815975E8	846.3867390610976
1.865200915E8	642.2718339788706
1.935585855E8	371.63681251083716
2.005970795E8	352.5965039999353
2.06554927E8	287.20996202024014
2.10074174E8	19016.41470452133
2.146740675E8	13938.656644808383
2.217125615E8	12373.851401058184
2.287510555E8	16913.29102039657
2.357895495E8	13986.454680138462
2.428280435E8	10987.324846584926
2.498665375E8	8388.032615532062
2.569050315E8	10269.666350511117
2.639435255E8	8056.9416145328905
2.709820195E8	5448.07305246618
2.780205135E8	5745.373703956974
2.850590075E8	5576.16373099656
2.920975015E8	5723.842612033679
2.991359955E8	7482.195996640732
3.061744895E8	6507.419746245984
3.132129835E8	2987.76462136262
3.202514775E8	3780.6833172652046
3.272899715E8	2071.7281080712214
3.343284655E8	1525.8620320518876
3.413669595E8	1753.8278212140121
3.484054535E8	925.4270426188182
3.554439475E8	858.1508530203129
3.624824415E8	1792.991423935718
3.695209355E8	647.0632870252358
3.765594295E8	344.264675730185
3.835979235E8	608.7150728193172
3.906364175E8	717.620322146517
3.976749115E8	432.35487541244737
4.047134055E8	292.9438585116889
4.08526901E8	274.6873949579832
4.12046148E8	16515.111878791442
4.187903935E8	17522.911881461063
4.258288875E8	15297.87002780436
4.328673815E8	11971.934841346556
4.399058755E8	10370.840194974171
4.469443695E8	5983.601913626452
4.539828635E8	8164.126437201154
4.610213575E8	8321.291581588295
4.680598515E8	7660.997329823007
4.750983455E8	4449.302618570291
4.821368395E8	6008.3623827942565
4.891753335E8	3941.311020107498
4.962138275E8	3777.3172994195556
5.032523215E8	2813.0991836734693
5.102908155E8	2790.5841899927573
5.173293095E8	2139.2046086013006
5.243678035E8	1941.526948072043
5.314062975E8	1223.1024930019844
5.384447915E8	896.1514677390768
5.454832855E8	1262.0148112756808
5.525217795E8	572.6385207725268
5.595602735E8	1048.1652565723361
5.665987675E8	595.965106414599
5.736372615E8	335.3698916864801
5.806757555E8	289.3778142170443
5.877142495E8	407.6045251073419
5.918006215E8	279.2475
5.953198685E8	15192.363727477394
6.017912375E8	9555.838241977019
6.088297315E8	8000.944790704076
6.158682255E8	15526.571472343763
6.229067195E8	8805.702069663032
6.299452135E8	9260.512867062193
6.369837075E8	4700.9283347895735
6.440222015E8	5506.528092454734
6.510606955E8	4957.055129066309
