#Coverage	Number of genomic locations
0.0	2.69058653E8
1.0	4.72932829E8
2.0	5.52486925E8
3.0	4.89353708E8
4.0	3.60366618E8
5.0	2.33620669E8
6.0	1.39230557E8
7.0	7.9849234E7
8.0	4.6371495E7
9.0	2.8682866E7
10.0	1.9608454E7
11.0	1.4717414E7
12.0	1.1829363E7
13.0	9914577.0
14.0	8500806.0
15.0	7392050.0
16.0	6485535.0
17.0	5736127.0
18.0	5089463.0
19.0	4526762.0
20.0	4057285.0
21.0	3652410.0
22.0	3300074.0
23.0	2983034.0
24.0	2704408.0
25.0	2458310.0
26.0	2237365.0
27.0	2034808.0
28.0	1855745.0
29.0	1695196.0
30.0	1549410.0
31.0	1423315.0
32.0	1308656.0
33.0	1202455.0
34.0	1102319.0
35.0	1013942.0
36.0	936524.0
37.0	859035.0
38.0	789108.0
39.0	730361.0
40.0	677140.0
41.0	625100.0
42.0	580116.0
43.0	535805.0
44.0	494423.0
45.0	461631.0
46.0	426739.0
47.0	396333.0
48.0	370629.0
49.0	346557.0
50.0	323222.0
51.0	302479.0
52.0	285218.0
53.0	265716.0
54.0	251073.0
55.0	236491.0
56.0	222783.0
57.0	211984.0
58.0	197939.0
59.0	185766.0
60.0	175561.0
61.0	166109.0
62.0	155342.0
63.0	146310.0
64.0	138084.0
65.0	129981.0
66.0	122485.0
67.0	115037.0
68.0	109512.0
69.0	104296.0
70.0	99725.0
71.0	93639.0
72.0	88857.0
73.0	84310.0
74.0	80220.0
75.0	77270.0
76.0	72706.0
77.0	70529.0
78.0	66907.0
79.0	64886.0
80.0	61187.0
81.0	58872.0
82.0	56348.0
83.0	54074.0
84.0	52639.0
85.0	50609.0
86.0	47334.0
87.0	45967.0
88.0	43208.0
89.0	41782.0
90.0	40831.0
91.0	39374.0
92.0	38259.0
93.0	37084.0
94.0	35820.0
95.0	33941.0
96.0	32566.0
97.0	31387.0
98.0	30052.0
99.0	29700.0
100.0	28691.0
101.0	27667.0
102.0	27095.0
103.0	26213.0
104.0	25119.0
105.0	23840.0
106.0	22788.0
107.0	22268.0
108.0	21269.0
109.0	20962.0
110.0	20000.0
111.0	19265.0
112.0	18613.0
113.0	18077.0
114.0	17617.0
115.0	16748.0
116.0	16220.0
117.0	15643.0
118.0	14848.0
119.0	14416.0
120.0	13795.0
121.0	13200.0
122.0	12937.0
123.0	12574.0
124.0	12156.0
125.0	11902.0
126.0	11298.0
127.0	11160.0
128.0	10785.0
129.0	10397.0
130.0	10289.0
131.0	9901.0
132.0	9554.0
133.0	9505.0
134.0	9099.0
135.0	8774.0
136.0	8583.0
137.0	8258.0
138.0	8146.0
139.0	8085.0
140.0	7772.0
141.0	7626.0
142.0	7258.0
143.0	7259.0
144.0	7201.0
145.0	7022.0
146.0	6855.0
147.0	6731.0
148.0	6629.0
149.0	6696.0
150.0	6457.0
151.0	6240.0
152.0	5941.0
153.0	5790.0
154.0	5614.0
155.0	5640.0
156.0	5345.0
157.0	5341.0
158.0	5385.0
159.0	5238.0
160.0	5174.0
161.0	5064.0
162.0	4724.0
163.0	4551.0
164.0	4454.0
165.0	4308.0
166.0	4354.0
167.0	4207.0
168.0	4283.0
169.0	4178.0
170.0	4305.0
171.0	4153.0
172.0	3849.0
173.0	3891.0
174.0	3798.0
175.0	3810.0
176.0	3869.0
177.0	3793.0
178.0	3613.0
179.0	3600.0
180.0	3710.0
181.0	3533.0
182.0	3390.0
183.0	3369.0
184.0	3443.0
185.0	3426.0
186.0	3332.0
187.0	3216.0
188.0	3133.0
189.0	3122.0
190.0	3011.0
191.0	2848.0
192.0	2865.0
193.0	2872.0
194.0	2809.0
195.0	2713.0
196.0	2676.0
197.0	2700.0
198.0	2656.0
199.0	2548.0
200.0	2519.0
201.0	2490.0
202.0	2438.0
203.0	2297.0
204.0	2181.0
205.0	2198.0
206.0	2173.0
207.0	2080.0
208.0	2026.0
209.0	2003.0
210.0	2036.0
211.0	1946.0
212.0	1874.0
213.0	1887.0
214.0	1924.0
215.0	1872.0
216.0	1915.0
217.0	1859.0
218.0	1787.0
219.0	1680.0
220.0	1682.0
221.0	1801.0
222.0	1699.0
223.0	1639.0
224.0	1666.0
225.0	1664.0
226.0	1571.0
227.0	1551.0
228.0	1519.0
229.0	1546.0
230.0	1507.0
231.0	1433.0
232.0	1390.0
233.0	1418.0
234.0	1438.0
235.0	1365.0
236.0	1407.0
237.0	1280.0
238.0	1349.0
239.0	1284.0
240.0	1342.0
241.0	1322.0
242.0	1322.0
243.0	1320.0
244.0	1297.0
245.0	1260.0
246.0	1225.0
247.0	1304.0
248.0	1228.0
249.0	1160.0
250.0	1249.0
251.0	1163.0
252.0	1176.0
253.0	1250.0
254.0	1177.0
255.0	1175.0
256.0	1113.0
257.0	1204.0
258.0	1131.0
259.0	1108.0
260.0	1148.0
261.0	1099.0
262.0	1120.0
263.0	1114.0
264.0	1050.0
265.0	1126.0
266.0	1112.0
267.0	1219.0
268.0	1107.0
269.0	1100.0
270.0	1051.0
271.0	1096.0
272.0	1082.0
273.0	1058.0
274.0	1065.0
275.0	1004.0
276.0	996.0
277.0	1009.0
278.0	997.0
279.0	948.0
280.0	954.0
281.0	962.0
282.0	982.0
283.0	957.0
284.0	915.0
285.0	916.0
286.0	926.0
287.0	922.0
288.0	1006.0
289.0	1014.0
290.0	956.0
291.0	907.0
292.0	843.0
293.0	898.0
294.0	871.0
295.0	917.0
296.0	871.0
297.0	875.0
298.0	869.0
299.0	909.0
300.0	801.0
301.0	879.0
302.0	891.0
303.0	903.0
304.0	899.0
305.0	927.0
306.0	868.0
307.0	937.0
308.0	887.0
309.0	912.0
310.0	909.0
311.0	802.0
312.0	900.0
313.0	837.0
314.0	797.0
315.0	849.0
316.0	835.0
317.0	793.0
318.0	762.0
319.0	792.0
320.0	821.0
321.0	804.0
322.0	751.0
323.0	721.0
324.0	690.0
325.0	720.0
326.0	746.0
327.0	748.0
328.0	713.0
329.0	741.0
330.0	712.0
331.0	684.0
332.0	686.0
333.0	698.0
334.0	706.0
335.0	634.0
336.0	658.0
337.0	658.0
338.0	687.0
339.0	713.0
340.0	697.0
341.0	682.0
342.0	696.0
343.0	742.0
344.0	686.0
345.0	639.0
346.0	673.0
347.0	658.0
348.0	636.0
349.0	665.0
350.0	642.0
351.0	633.0
352.0	606.0
353.0	597.0
354.0	636.0
355.0	640.0
356.0	630.0
357.0	628.0
358.0	586.0
359.0	568.0
360.0	564.0
361.0	557.0
362.0	530.0
363.0	570.0
364.0	570.0
365.0	505.0
366.0	529.0
367.0	541.0
368.0	505.0
369.0	571.0
370.0	557.0
371.0	571.0
372.0	557.0
373.0	597.0
374.0	539.0
375.0	534.0
376.0	545.0
377.0	464.0
378.0	498.0
379.0	475.0
380.0	468.0
381.0	492.0
382.0	501.0
383.0	523.0
384.0	515.0
385.0	526.0
386.0	455.0
387.0	496.0
388.0	500.0
389.0	494.0
390.0	473.0
391.0	488.0
392.0	449.0
393.0	465.0
394.0	460.0
395.0	448.0
396.0	541.0
397.0	480.0
398.0	458.0
399.0	476.0
400.0	492.0
401.0	494.0
402.0	470.0
403.0	466.0
404.0	482.0
405.0	451.0
406.0	439.0
407.0	480.0
408.0	486.0
409.0	447.0
410.0	509.0
411.0	474.0
412.0	495.0
413.0	433.0
414.0	469.0
415.0	435.0
416.0	467.0
417.0	505.0
418.0	516.0
419.0	504.0
420.0	491.0
421.0	484.0
422.0	467.0
423.0	472.0
424.0	504.0
425.0	484.0
426.0	487.0
427.0	404.0
428.0	460.0
429.0	432.0
430.0	434.0
431.0	453.0
432.0	439.0
433.0	451.0
434.0	418.0
435.0	408.0
436.0	376.0
437.0	406.0
438.0	402.0
439.0	412.0
440.0	419.0
441.0	453.0
442.0	474.0
443.0	423.0
444.0	444.0
445.0	402.0
446.0	448.0
447.0	447.0
448.0	414.0
449.0	445.0
450.0	407.0
451.0	419.0
452.0	402.0
453.0	385.0
454.0	363.0
455.0	370.0
456.0	370.0
457.0	375.0
458.0	372.0
459.0	399.0
460.0	409.0
461.0	383.0
462.0	417.0
463.0	364.0
464.0	356.0
465.0	397.0
466.0	367.0
467.0	354.0
468.0	373.0
469.0	387.0
470.0	382.0
471.0	354.0
472.0	352.0
473.0	380.0
474.0	355.0
475.0	361.0
476.0	356.0
477.0	355.0
478.0	381.0
479.0	354.0
480.0	343.0
481.0	373.0
482.0	325.0
483.0	356.0
484.0	323.0
485.0	345.0
486.0	370.0
487.0	372.0
488.0	341.0
489.0	355.0
490.0	334.0
491.0	333.0
492.0	345.0
493.0	322.0
494.0	319.0
495.0	350.0
496.0	315.0
497.0	321.0
498.0	328.0
499.0	282.0
500.0	298.0
501.0	284.0
502.0	288.0
503.0	326.0
504.0	332.0
505.0	322.0
506.0	316.0
507.0	295.0
508.0	294.0
509.0	296.0
510.0	283.0
511.0	282.0
512.0	283.0
513.0	267.0
514.0	271.0
515.0	268.0
516.0	265.0
517.0	281.0
518.0	301.0
519.0	274.0
520.0	277.0
521.0	303.0
522.0	271.0
523.0	297.0
524.0	256.0
525.0	255.0
526.0	237.0
527.0	259.0
528.0	245.0
529.0	260.0
530.0	247.0
531.0	218.0
532.0	232.0
533.0	233.0
534.0	258.0
535.0	238.0
536.0	260.0
537.0	220.0
538.0	251.0
539.0	246.0
540.0	264.0
541.0	257.0
542.0	248.0
543.0	266.0
544.0	247.0
545.0	204.0
546.0	221.0
547.0	250.0
548.0	242.0
549.0	219.0
550.0	191.0
551.0	193.0
552.0	229.0
553.0	217.0
554.0	198.0
555.0	199.0
556.0	211.0
557.0	194.0
558.0	191.0
559.0	208.0
560.0	229.0
561.0	226.0
562.0	195.0
563.0	194.0
564.0	206.0
565.0	184.0
566.0	205.0
567.0	202.0
568.0	201.0
569.0	184.0
570.0	192.0
571.0	209.0
572.0	199.0
573.0	194.0
574.0	213.0
575.0	187.0
576.0	189.0
577.0	201.0
578.0	198.0
579.0	194.0
580.0	209.0
581.0	175.0
582.0	192.0
583.0	196.0
584.0	172.0
585.0	178.0
586.0	231.0
587.0	178.0
588.0	209.0
589.0	207.0
590.0	183.0
591.0	194.0
592.0	186.0
593.0	204.0
594.0	203.0
595.0	171.0
596.0	192.0
597.0	228.0
598.0	191.0
599.0	204.0
600.0	199.0
601.0	208.0
602.0	191.0
603.0	209.0
604.0	205.0
605.0	224.0
606.0	189.0
607.0	180.0
608.0	200.0
609.0	233.0
610.0	180.0
611.0	200.0
612.0	202.0
613.0	215.0
614.0	216.0
615.0	193.0
616.0	204.0
617.0	193.0
618.0	195.0
619.0	182.0
620.0	202.0
621.0	180.0
622.0	194.0
623.0	200.0
624.0	186.0
625.0	182.0
626.0	172.0
627.0	170.0
628.0	187.0
629.0	193.0
630.0	193.0
631.0	184.0
632.0	195.0
633.0	196.0
634.0	204.0
635.0	234.0
636.0	163.0
637.0	188.0
638.0	200.0
639.0	184.0
640.0	194.0
641.0	203.0
642.0	198.0
643.0	177.0
644.0	178.0
645.0	175.0
646.0	173.0
647.0	175.0
648.0	171.0
649.0	177.0
650.0	192.0
651.0	191.0
652.0	152.0
653.0	156.0
654.0	174.0
655.0	185.0
656.0	176.0
657.0	164.0
658.0	179.0
659.0	156.0
660.0	156.0
661.0	167.0
662.0	155.0
663.0	159.0
664.0	165.0
665.0	159.0
666.0	181.0
667.0	161.0
668.0	157.0
669.0	161.0
670.0	163.0
671.0	141.0
672.0	151.0
673.0	157.0
674.0	164.0
675.0	138.0
676.0	139.0
