#Mapping quality	mapping quality
0.0	7.1214133E7
1.0	5978746.0
2.0	5887638.0
3.0	5857288.0
4.0	5393403.0
5.0	5189192.0
6.0	5264084.0
7.0	4743054.0
8.0	5193184.0
9.0	4890050.0
10.0	5240191.0
11.0	4419260.0
12.0	4513242.0
13.0	5697438.0
14.0	4105604.0
15.0	5008575.0
16.0	4765383.0
17.0	4411075.0
18.0	4569518.0
19.0	4412665.0
20.0	8178374.0
21.0	5307246.0
22.0	5473253.0
23.0	5294116.0
24.0	5789733.0
25.0	5805358.0
26.0	5698451.0
27.0	6555999.0
28.0	5684763.0
29.0	5559261.0
30.0	1.5336489E7
31.0	6540941.0
32.0	6748518.0
33.0	7468668.0
34.0	7133262.0
35.0	7148695.0
36.0	7666118.0
37.0	6878129.0
38.0	6702694.0
39.0	6936513.0
40.0	1.9688539E7
41.0	8205175.0
42.0	8899155.0
43.0	9022575.0
44.0	8013404.0
45.0	1.4898587E7
46.0	9241592.0
47.0	9744296.0
48.0	1.4049136E7
49.0	9425541.0
50.0	1.4503819E7
51.0	1.1629458E7
52.0	1.0764684E7
53.0	1.2247769E7
54.0	1.0808321E7
55.0	1.1517001E7
56.0	1.1481777E7
57.0	1.1030614E7
58.0	1.0394278E7
59.0	9661507.0
60.0	2.016451083E9
