#Mapping quality	mapping quality
0.0	7.5601865E7
1.0	4797504.0
2.0	4770317.0
3.0	4953985.0
4.0	4487228.0
5.0	4212727.0
6.0	4411986.0
7.0	3944411.0
8.0	4316756.0
9.0	4189819.0
10.0	4280701.0
11.0	3510357.0
12.0	3678912.0
13.0	4805019.0
14.0	3203432.0
15.0	4087491.0
16.0	3777237.0
17.0	3413579.0
18.0	3642199.0
19.0	3498185.0
20.0	7076874.0
21.0	4330528.0
22.0	4471439.0
23.0	4311084.0
24.0	4811505.0
25.0	4817827.0
26.0	4542845.0
27.0	5869691.0
28.0	4527827.0
29.0	4434795.0
30.0	1.2517858E7
31.0	5328866.0
32.0	5447606.0
33.0	6250596.0
34.0	5822685.0
35.0	5786563.0
36.0	6283344.0
37.0	5693537.0
38.0	5454794.0
39.0	5851956.0
40.0	1.6836324E7
41.0	6820057.0
42.0	7376329.0
43.0	7507258.0
44.0	6756958.0
45.0	1.0681428E7
46.0	7818370.0
47.0	8260465.0
48.0	1.0523299E7
49.0	7700417.0
50.0	1.1623894E7
51.0	8825551.0
52.0	8606149.0
53.0	1.0290631E7
54.0	8891951.0
55.0	9559111.0
56.0	9443451.0
57.0	9045674.0
58.0	8293590.0
59.0	7974561.0
60.0	1.8747652E9
