#Coverage (X)	Coverage
1.0	98.70369694617374
2.0	96.05989814783848
3.0	90.7840514980352
4.0	82.60552038613426
5.0	72.08992360039855
6.0	60.37640171265747
7.0	48.73728173729471
8.0	38.18830581088041
9.0	29.331820382412005
10.0	22.343638650872023
11.0	17.105525844392005
12.0	13.334832157724179
13.0	10.691927826062297
14.0	8.870809796914997
15.0	7.615521012253552
16.0	6.7365471774258765
17.0	6.1024602480338075
18.0	5.624233286224239
19.0	5.24515235087901
20.0	4.93076812791368
21.0	4.660155250446735
22.0	4.420760058379585
23.0	4.2044753477003525
24.0	4.006249318803711
25.0	3.823170629798625
26.0	3.653224623520046
27.0	3.494351394530142
28.0	3.345593631332221
29.0	3.2060444091908806
30.0	3.0752993401519007
31.0	2.9520830439775807
32.0	2.835893871107757
33.0	2.726248249110853
34.0	2.6225650112414485
35.0	2.5245777693838107
36.0	2.431797258104723
37.0	2.343845890918729
38.0	2.2605070380231496
39.0	2.181415718864727
40.0	2.1065260567224584
41.0	2.0352979188237725
42.0	1.9676465385923052
43.0	1.903141022345423
44.0	1.841787137019864
45.0	1.783097317689382
46.0	1.7269186296280736
47.0	1.6731602066149662
48.0	1.621843194084704
49.0	1.5725928520526793
50.0	1.525467182594042
51.0	1.4803128813074693
