#Mapping quality	mapping quality
0.0	7.1984804E7
1.0	2776001.0
2.0	3020880.0
3.0	3386777.0
4.0	3720318.0
5.0	3233327.0
6.0	3496353.0
7.0	4050773.0
8.0	5406138.0
9.0	3821342.0
10.0	2799128.0
11.0	2443698.0
12.0	1913523.0
13.0	1666139.0
14.0	1483936.0
15.0	1530296.0
16.0	1510815.0
17.0	1575846.0
18.0	1589507.0
19.0	1634542.0
20.0	1908242.0
21.0	2179371.0
22.0	3209496.0
23.0	2622044.0
24.0	2177626.0
25.0	1962398.0
26.0	1715961.0
27.0	1834556.0
28.0	1523243.0
29.0	1472263.0
30.0	2513260.0
31.0	1688977.0
32.0	1869842.0
33.0	1940321.0
34.0	1866197.0
35.0	1619674.0
36.0	1391184.0
37.0	1350327.0
38.0	1299471.0
39.0	1299676.0
40.0	1440073.0
41.0	1308734.0
42.0	1353250.0
43.0	1517258.0
44.0	1303150.0
45.0	1409639.0
46.0	1292288.0
47.0	1248519.0
48.0	1263769.0
49.0	1110768.0
50.0	1106590.0
51.0	1109862.0
52.0	1119507.0
53.0	978899.0
54.0	1374715.0
55.0	1065622.0
56.0	1088906.0
57.0	1041572.0
58.0	1057498.0
59.0	964733.0
60.0	4.45540243E8
