#Coverage	Number of genomic locations
0.0	2.203175681E9
1.0	4.61278077E8
2.0	1.05804723E8
3.0	2.7104699E7
4.0	8978635.0
5.0	3817553.0
6.0	1920625.0
7.0	1050126.0
8.0	616859.0
9.0	386056.0
10.0	250209.0
11.0	168562.0
12.0	121303.0
13.0	89799.0
14.0	67327.0
15.0	52896.0
16.0	40690.0
17.0	33559.0
18.0	27112.0
19.0	23426.0
20.0	19497.0
21.0	17077.0
22.0	14664.0
23.0	12804.0
24.0	11459.0
25.0	10736.0
26.0	9683.0
27.0	8824.0
28.0	7902.0
29.0	7312.0
30.0	7078.0
31.0	6587.0
32.0	6138.0
33.0	6151.0
34.0	5984.0
35.0	5358.0
36.0	5065.0
37.0	4969.0
38.0	4725.0
39.0	4810.0
40.0	4821.0
41.0	4827.0
42.0	4723.0
43.0	4592.0
44.0	4721.0
45.0	4665.0
46.0	4395.0
47.0	4328.0
48.0	3807.0
49.0	3891.0
50.0	4007.0
51.0	3615.0
52.0	3737.0
53.0	3382.0
54.0	3166.0
55.0	3134.0
56.0	2992.0
57.0	2645.0
58.0	2596.0
59.0	2458.0
60.0	2347.0
61.0	2227.0
62.0	2250.0
63.0	2293.0
64.0	2159.0
65.0	2049.0
66.0	1964.0
67.0	1861.0
68.0	1827.0
69.0	1722.0
70.0	1824.0
71.0	1633.0
72.0	1610.0
73.0	1537.0
74.0	1560.0
75.0	1554.0
76.0	1502.0
77.0	1448.0
78.0	1365.0
79.0	1437.0
80.0	1369.0
81.0	1401.0
82.0	1428.0
83.0	1279.0
84.0	1279.0
85.0	1202.0
86.0	1145.0
87.0	1192.0
88.0	1107.0
89.0	1063.0
90.0	997.0
91.0	966.0
92.0	980.0
93.0	914.0
94.0	949.0
95.0	879.0
96.0	843.0
97.0	778.0
98.0	836.0
99.0	834.0
100.0	808.0
101.0	884.0
102.0	838.0
103.0	795.0
104.0	845.0
105.0	782.0
106.0	818.0
107.0	746.0
108.0	711.0
109.0	653.0
110.0	647.0
111.0	637.0
112.0	638.0
113.0	632.0
114.0	638.0
115.0	632.0
116.0	608.0
117.0	571.0
118.0	567.0
119.0	586.0
120.0	450.0
121.0	424.0
122.0	454.0
123.0	429.0
124.0	424.0
125.0	420.0
126.0	398.0
127.0	381.0
128.0	402.0
129.0	410.0
130.0	413.0
131.0	374.0
132.0	348.0
133.0	351.0
134.0	308.0
135.0	314.0
136.0	325.0
137.0	348.0
138.0	361.0
139.0	390.0
140.0	357.0
141.0	325.0
142.0	364.0
143.0	314.0
144.0	271.0
145.0	257.0
146.0	262.0
147.0	262.0
148.0	243.0
149.0	268.0
150.0	238.0
151.0	219.0
152.0	234.0
153.0	213.0
154.0	225.0
155.0	199.0
156.0	208.0
157.0	216.0
158.0	171.0
159.0	198.0
160.0	177.0
161.0	192.0
162.0	175.0
163.0	205.0
164.0	188.0
165.0	155.0
166.0	152.0
167.0	159.0
168.0	154.0
169.0	155.0
170.0	152.0
171.0	159.0
172.0	144.0
173.0	137.0
174.0	140.0
175.0	117.0
176.0	122.0
177.0	112.0
178.0	113.0
179.0	132.0
180.0	105.0
181.0	138.0
182.0	120.0
183.0	95.0
184.0	91.0
185.0	82.0
186.0	103.0
187.0	101.0
188.0	109.0
189.0	86.0
190.0	81.0
191.0	78.0
192.0	74.0
193.0	88.0
194.0	78.0
195.0	60.0
196.0	86.0
197.0	78.0
198.0	108.0
199.0	95.0
200.0	89.0
201.0	110.0
202.0	124.0
203.0	136.0
204.0	118.0
