#Position (bp)	Coverage
3519247.5	6.503216028883451
1.05577415E7	6.434689864053305
1.75962355E7	6.504307739695452
2.46347295E7	6.513320321080049
3.16732235E7	6.512589198768941
3.87117175E7	6.521993767416723
4.57502115E7	6.491443766237493
5.27887055E7	6.503019822138088
5.98271995E7	6.5782870597033964
6.68656935E7	6.52899114498073
7.39041875E7	6.743184692634532
8.09426815E7	6.5282443943264
8.79811755E7	6.765819080047522
9.50196695E7	6.500271080716983
1.020581635E8	6.730446030074047
1.090966575E8	6.4822189235367675
1.161351515E8	6.623020066508546
1.231736455E8	8.505695820725286
1.302121395E8	6.656127006714788
1.372506335E8	6.5113882316302325
1.442891275E8	6.492300625673617
1.513276215E8	6.508192803744665
1.583661155E8	6.586188181733195
1.654046095E8	6.423695466672274
1.724431035E8	6.824035795157316
1.794815975E8	6.287174642757385
1.865200915E8	6.218086710026321
1.935585855E8	6.165713716599034
2.005970795E8	6.303745375075975
2.06554927E8	6.294660400504306
2.10074174E8	6.157439551231601
2.146740675E8	6.446110346900913
2.217125615E8	6.210435499412232
2.287510555E8	6.279900217290801
2.357895495E8	6.401723578936062
2.428280435E8	6.613560940735334
2.498665375E8	6.650212673336086
2.569050315E8	6.568087718764838
2.639435255E8	6.448277571878302
2.709820195E8	6.530542613235161
2.780205135E8	6.673244162742769
2.850590075E8	6.840773040369148
2.920975015E8	6.395373925160695
2.991359955E8	7.520949652013627
3.061744895E8	6.55810163367334
3.132129835E8	6.509522207449491
3.202514775E8	6.510588912912336
3.272899715E8	14.488382884179485
3.343284655E8	8.999793279641924
3.413669595E8	6.545823865162064
3.484054535E8	6.550044228211319
3.554439475E8	6.483804774146288
3.624824415E8	6.553956144595705
3.695209355E8	6.5466085500676705
3.765594295E8	6.504370110992493
3.835979235E8	6.355914489662135
3.906364175E8	6.446622672406909
3.976749115E8	6.360178612072412
4.047134055E8	6.292062620213926
4.08526901E8	7.169973678710342
4.12046148E8	6.382551960876881
4.187903935E8	6.257944526201202
4.258288875E8	6.281523860075749
4.328673815E8	6.31016265695474
4.399058755E8	6.3644545267780295
4.469443695E8	6.615786985113576
4.539828635E8	6.579366978220056
4.610213575E8	8.30520492025709
4.680598515E8	6.679825258073673
4.750983455E8	6.375202280487843
4.821368395E8	6.480664613765388
4.891753335E8	6.461228921982459
4.962138275E8	6.6108869312100005
5.032523215E8	6.447738820264676
5.102908155E8	6.611016646458745
5.173293095E8	6.4913332312281575
5.243678035E8	6.528868959751901
5.314062975E8	6.412758467933624
5.384447915E8	6.6203054232908345
5.454832855E8	6.620871027239634
5.525217795E8	6.581107975655019
5.595602735E8	6.5431009815452
5.665987675E8	6.558992307161162
5.736372615E8	6.4252283229906855
5.806757555E8	6.434267046331218
5.877142495E8	6.397795607980912
5.918006215E8	6.192513114392771
5.953198685E8	6.4155319461729565
6.017912375E8	10.954880688965565
6.088297315E8	6.390660274769006
6.158682255E8	6.447848076591384
6.229067195E8	6.331704481100645
6.299452135E8	6.467194828893795
6.369837075E8	6.539244190589635
6.440222015E8	6.479648913531787
6.510606955E8	6.513293042517334
6.580991895E8	6.776668560064127
6.651376835E8	6.649194699888925
6.721761775E8	6.766743993814586
6.792146715E8	6.494632516558229
6.862531655E8	6.721114204260172
6.932916595E8	6.524577842930604
7.003301535E8	6.524321680177606
7.073686475E8	6.504819638973905
7.144071415E8	6.488951897948624
7.214456355E8	6.553615588789306
7.284841295E8	6.742727066329814
7.355226235E8	6.47395707093023
7.425611175E8	6.417590467506259
7.495996115E8	6.422064009715715
7.566381055E8	6.234267728295286
7.636765995E8	6.259772189903124
7.683379745E8	6.20769125702198
7.718572215E8	6.568104289267807
7.777535875E8	6.423533784357847
7.847920815E8	6.380138563732526
7.918305755E8	6.537069009364788
7.988690695E8	6.446592126099703
8.059075635E8	6.535665442067579
8.129460575E8	6.530543891917788
8.199845515E8	6.400191575072736
8.270230455E8	6.4112249012359745
8.340615395E8	6.396191571662915
8.411000335E8	7.223553362409629
8.481385275E8	12.334082404559839
8.551770215E8	6.957286175139171
8.622155155E8	6.9183491525317775
8.692540095E8	20.989678189680916
8.762925035E8	16.290755948644694
8.833309975E8	7.247167504866808
8.903694915E8	6.298804829555868
8.974079855E8	7.314818056248964
9.044464795E8	7.074055046434649
9.114849735E8	6.550129899947347
9.185234675E8	6.348954335970166
9.255619615E8	6.396592793856185
9.326004555E8	6.372486500663352
9.396389495E8	6.385993509406984
9.442718855E8	6.287525961017843
9.477911325E8	6.448578666571332
9.537159375E8	6.375769305195117
9.607544315E8	6.374705867476764
9.677929255E8	6.315265595168512
9.748314195E8	6.609373113055151
9.818699135E8	6.584582866732571
9.889084075E8	6.469829767561072
9.959469015E8	6.49101966983278
1.0029853955E9	6.674394266728081
1.0100238895E9	6.47374097356622
1.0170623835E9	6.49234211182108
1.0241008775E9	6.524554542491618
1.0311393715E9	7.097256458554912
1.0381778655E9	6.5169459546317725
1.0452163595E9	6.384083441713526
1.0522548535E9	6.436574073942523
1.0592933475E9	6.48634992087796
1.0663318415E9	6.546138563164222
1.0733703355E9	6.486738214169111
1.0804088295E9	6.653742405690763
1.0874473235E9	6.793909180003563
1.0944858175E9	6.440801256632456
1.1015243115E9	6.2923692198927785
1.106347486E9	7.95192294050091
1.109866733E9	6.353179755786919
1.1156012995E9	6.354614779809431
1.1226397935E9	6.406738288048551
1.1296782875E9	6.476541998899196
1.1367167815E9	6.478791201640578
1.1437552755E9	6.470984133821809
1.1507937695E9	6.418895576241168
1.1578322635E9	6.49179227829135
1.1648707575E9	6.404993738717402
1.1719092515E9	6.535157662988702
1.1789477455E9	6.47675283945685
1.1859862395E9	6.538117102891613
1.1930247335E9	6.517398324130133
1.2000632275E9	6.412475310769605
1.2071017215E9	6.45995364917552
1.2141402155E9	6.439540901789502
1.2211787095E9	6.303825363778103
1.2282172035E9	6.373797150356312
1.2352556975E9	12.521442086900976
1.2422941915E9	6.5682451388038405
1.2493326855E9	6.3456990941528115
1.2563711795E9	6.363682060395306
1.2612678865E9	7.460169079319908
1.2647871335E9	6.3103789032242705
1.2704481675E9	6.410974847744418
1.2774866615E9	6.565247338422111
1.2845251555E9	6.3280869458722275
1.2915636495E9	6.439078729057665
1.2986021435E9	6.4270879537582895
1.3056406375E9	6.575186254332248
1.3126791315E9	6.416051075698864
1.3197176255E9	6.421989704047485
1.3267561195E9	6.4345169577469274
1.3337946135E9	7.7300026113540765
1.3408331075E9	6.427731415271506
1.3478716015E9	6.421701005925415
1.3549100955E9	6.502528665933366
1.3619485895E9	6.411123743232572
1.3689870835E9	6.556770951285886
1.3760255775E9	7.034759708539924
1.3830640715E9	13.544805039259819
1.3901025655E9	8.113131587524263
1.3971410595E9	6.557861525491107
1.4041795535E9	7.285353514544447
1.409287071E9	6.300339268405477
1.412806318E9	6.397526070358702
1.4182565415E9	6.3699825559274466
1.4252950355E9	6.457521310666742
1.4323335295E9	6.402507411386583
1.4393720235E9	6.717314527795293
1.4464105175E9	6.45401828857139
1.4534490115E9	6.378777903341255
1.4604875055E9	6.490614185364085
1.4675259995E9	6.447093227613748
1.4745644935E9	6.442442090594948
1.4816029875E9	6.487391336839955
1.4886414815E9	6.4575382176925915
1.4956799755E9	10.01622293064397
1.5027184695E9	6.603720199235802
1.5097569635E9	6.663508983597912
1.5167954575E9	6.40854876057293
1.5238339515E9	6.447435630406163
1.5308724455E9	6.636963106028079
1.5379109395E9	6.39632128691166
1.5449494335E9	6.375327591385316
1.5503840105E9	6.294190818292409
1.5539032575E9	6.26865479946905
1.5590264215E9	6.399835248847268
1.5660649155E9	6.31236980524527
1.5731034095E9	6.367954849432279
1.5801419035E9	6.368732998848902
1.5871803975E9	6.565730396303527
1.5942188915E9	6.394713272469935
1.6012573855E9	6.53014252764867
1.6082958795E9	6.488243934000654
1.6153343735E9	6.380487928241467
1.6223728675E9	6.79421322231716
1.6294113615E9	6.536960463417317
1.6364498555E9	6.683609448271178
1.6434883495E9	6.454148145895983
1.6505268435E9	6.363747557360992
1.6575653375E9	6.381542273105582
1.6646038315E9	6.4464155258212905
1.6716423255E9	6.372750903815504
1.6786808195E9	6.428635017661448
1.6857193135E9	6.399398507692128
1.691256513E9	6.375622320148764
1.69477576E9	6.407325478112389
1.6997963015E9	6.320772312940808
1.7068347955E9	6.294550226227372
1.7138732895E9	19.82287134151141
1.7209117835E9	20.199646543706653
1.7279502775E9	7.599986872191693
1.7349887715E9	6.401581787240282
1.7420272655E9	6.447467739547693
1.7490657595E9	6.416943738248552
1.7561042535E9	6.437905466709213
1.7631427475E9	7.510822485605585
1.7701812415E9	6.412921713082373
1.7772197355E9	6.464080952544678
1.7842582295E9	6.466843759474683
1.7912967235E9	6.452964227858971
1.7983352175E9	6.499363926430853
1.8053737115E9	6.4368337885917075
1.8124122055E9	6.362363170303193
1.8194506995E9	6.775538772925003
1.8257353815E9	6.439028760393934
1.8292546285E9	5.537756098337517
1.8335276875E9	5.330329755200474
1.8405661815E9	6.570981945853758
1.8476046755E9	6.632154833121972
1.8546431695E9	6.505024654421812
1.8616816635E9	6.3603339009737025
1.8687201575E9	6.473860175202252
1.8757586515E9	6.7835593807425285
1.8827971455E9	6.49664601546865
1.8898356395E9	6.6078983657583565
1.8968741335E9	6.596341632173019
1.9039126275E9	6.472493121397845
1.9109511215E9	6.559577659652761
1.9179896155E9	6.444683337088872
1.9250281095E9	6.623768095845503
1.9320666035E9	6.472973621914006
1.9391050975E9	6.453868398552304
1.9461435915E9	6.420989205929564
1.9531820855E9	6.5478370799207894
1.9584611345E9	6.457632449559666
1.9619803815E9	6.921920264628903
1.9672590735E9	6.334601833858209
1.9742975675E9	6.745314693739882
1.9813360615E9	6.647098086607731
1.9883745555E9	10.32254044686264
1.9954130495E9	19.20535131521033
2.0024515435E9	8.030847934231385
2.0094900375E9	11.09743675280536
2.0165285315E9	12.72275532237436
2.0235670255E9	9.458325459963453
2.0306055195E9	10.096985235762082
2.0376440135E9	6.436416369751825
2.0446825075E9	6.353285802332147
2.0517210015E9	6.606259805009424
2.0587594955E9	6.33940314504779
2.0657979895E9	6.387873741172473
2.0728364835E9	6.431291409781695
2.077610907E9	6.7104554618414225
2.081130154E9	19.696968800220663
2.0869134715E9	6.309537807377544
2.0939519655E9	7.2852294823296
2.1009904595E9	6.259217809946276
2.1080289535E9	6.420403427210423
2.1150674475E9	6.787050184314997
2.1221059415E9	6.385892919706971
2.1291444355E9	6.690388029030074
2.1361829295E9	6.411626123429245
2.1432214235E9	6.419027990931014
2.1502599175E9	6.421313707165197
2.1572984115E9	6.4450270185639145
2.1643369055E9	6.3829800806820325
2.170703204E9	6.3447484177929345
2.174222451E9	6.418696644056677
2.1784138935E9	6.293073489868713
2.1854523875E9	6.277065093754431
2.1924908815E9	6.374670348514895
2.1995293755E9	6.721662332879733
2.2065678695E9	6.385556910327693
2.2136063635E9	6.353895165641968
2.2206448575E9	6.419725015038728
2.2276833515E9	6.442815465922114
2.2347218455E9	6.45849836626983
2.2417603395E9	6.434363089604111
2.2487988335E9	6.680899777708129
2.2558373275E9	6.461394440344767
2.2607804905E9	7.2979185569935305
2.2642997375E9	7.759286241648694
2.2699143155E9	7.131052182469716
2.2769528095E9	19.467954224298552
2.2839913035E9	15.122798712338179
2.2910297975E9	6.380049624252006
2.2980682915E9	6.425377360554687
2.3051067855E9	6.417129431381202
2.3121452795E9	6.4928589837541955
2.3191837735E9	6.409898339048097
2.3262222675E9	6.406477152640892
2.3332607615E9	6.3716604716861305
2.3402992555E9	6.42520047612458
2.344580904E9	6.7659336976645506
2.348100151E9	6.369120068571126
2.3543762435E9	6.3626464695430585
2.3614147375E9	6.350604262786898
2.3684532315E9	16.317293017511986
2.3754917255E9	6.254864463903784
2.3825302195E9	8.557672280462269
2.3895687135E9	23.72314972492695
2.3966072075E9	6.447669203099413
2.4036457015E9	7.482428911639336
2.4105377075E9	7.697196419904298
2.4140569545E9	5.63614084430124
2.4177226895E9	9.974324479071802
2.4247611835E9	16.918190169658452
2.4317996775E9	13.22522246946577
2.4388381715E9	6.316099864544887
2.4458766655E9	6.404261763951209
2.4529151595E9	6.440389804978167
2.4599536535E9	6.333812318373789
2.4669921475E9	6.384178064227944
2.4740306415E9	9.518457499573062
2.4787527365E9	11.348442612865465
2.4822719835E9	6.234291890127737
2.4881076295E9	6.256605603414594
2.4951461235E9	9.341322731823029
2.5021846175E9	6.2070182911287555
2.5092231115E9	6.2560010706835865
2.5162616055E9	6.270424610719282
2.5206467505E9	6.351203028532229
2.5241659975E9	9.678381358803534
2.5303385935E9	19.60186113677159
2.5373770875E9	6.2691656766348025
2.5444155815E9	6.216692945962588
2.5502197155E9	6.214170109944168
2.5537389625E9	0.7874015684241227
2.556144429E9	0.6705022130779736
2.559663676E9	15.981661020709792
2.5638648205E9	29.69000066918366
2.5673840675E9	12.248871863227633
2.5705892975E9	28.00054548868834
2.5741085445E9	57.649404118651084
2.5767630395E9	15.689339770258144
2.5799692015E9	25.05693509331035
2.5828142135E9	15.481758947250746
2.584977519E9	24.58190172468633
2.588496766E9	41.6834112579998
2.590453746E9	21.730454743561026
2.5926179955E9	25.34782171896119
2.595849289E9	22.44867979461217
2.597548393E9	8.817180146262858
2.599575612E9	32.99777347028199
2.6027507525E9	25.948084754441606
2.604391815E9	35.4403443497982
2.606100152E9	13.554445978249891
2.609191594E9	40.752221321883546
2.611002504E9	44.66323911604707
2.6125264615E9	20.050704833892418
2.6152792605E9	32.28090019182655
2.6175533205E9	28.901819823393108
2.6188682445E9	31.429103552388803
2.620703603E9	26.87143581484712
2.6232597125E9	24.82589836175877
2.624943601E9	29.332777458240034
2.626166907E9	45.453631973011625
2.6281926035E9	19.581850241402996
2.6305213665E9	48.73849948412852
2.632014917E9	22.528486445221095
2.633119441E9	15.82815184219393
2.6349294315E9	53.233840795507426
2.6371017735E9	11.392038605170704
2.63881103E9	34.173984193085616
2.639880995E9	21.088008937855655
2.641378123E9	16.67738413243122
2.643474383E9	28.450845626253436
2.6454895405E9	19.129851558466054
2.646466783E9	17.541980894922073
2.6474053845E9	26.526995405950796
2.6492704655E9	22.801501648202724
2.6511273795E9	25.554353511147593
2.6527815455E9	41.28173049420208
2.6537030685E9	26.36977414452654
2.654807659E9	32.87846049375082
2.6566228385E9	32.67520819951654
2.658417134E9	20.515256589237147
2.6599303715E9	21.35209660181733
2.660822096E9	15.048514262234972
2.661960377E9	26.394444684759506
2.663692911E9	25.606080752850715
2.6654166045E9	16.200878825559943
2.666931954E9	23.79921798036583
2.667789377E9	24.835506281523156
2.6688141125E9	9.874907984016202
2.670448266E9	24.795008699078583
2.6720560975E9	26.408154330089207
2.6736451615E9	21.399743424704823
2.6745318415E9	17.684018398189384
2.675315535E9	26.60351664583983
2.676762363E9	7.948303949797994
2.6782742355E9	22.474339816619047
2.679740732E9	15.21409959538281
2.681060292E9	24.20440485375605
2.6817503435E9	3.810422089885771
2.682504779E9	7.792194317077337
2.683817561E9	24.182980518323266
2.6850961675E9	30.129019808812966
2.6863674465E9	14.922437762537236
2.6876311185E9	36.0438662644545
2.6884821755E9	12.01651215774739
2.689093464E9	6.786905908726693
2.690079803E9	68.50005396735352
2.6912700945E9	23.014166334856288
2.69244955E9	33.99787046387075
2.6936164085E9	22.28580133801979
2.6947745185E9	22.344839696954494
2.69554786E9	18.914987777877318
2.696122388E9	22.955927903361285
2.6970693615E9	27.983575736014146
2.6981859485E9	11.376888441852117
2.699278152E9	24.980161187476366
2.700357511E9	21.023193200169043
2.701421287E9	36.12005668583034
2.7023654025E9	22.346918283712952
2.7028929095E9	31.064969922580993
2.703523373E9	10.508087137133233
2.704559127E9	12.882190536946991
2.7055748615E9	35.976319579513294
2.706572767E9	52.41217166708945
2.7075682755E9	20.39642113864993
2.708556719E9	17.78263540472672
2.7094342595E9	24.247957536450816
2.709922277E9	21.505723087773603
2.710496109E9	11.01000433496451
2.711426118E9	15.927596241027269
2.712336207E9	46.475208902551984
2.7132259675E9	28.28722184799114
2.7141007485E9	33.57131117144257
2.7149726835E9	28.197041294999416
2.7158422885E9	6.655585755185079
2.7165677445E9	6.643259778648519
2.7170007975E9	7.492224497406993
2.717570528E9	6.18175823019404
2.7184241295E9	26.322096604567307
2.719274077E9	6.479686340923216
2.720119954E9	18.3657894331421
2.7209624785E9	18.81862219485463
2.721803515E9	70.0168032148383
2.7226354245E9	35.928059171194995
2.7234582035E9	39.28627992073815
2.7238833385E9	6.626336705202312
2.724285089E9	22.99923178155786
2.7250742295E9	40.27015801410662
2.725874318E9	26.961612952964522
2.726663899E9	10.273875960560245
2.7274444375E9	11.08660111437191
2.7282234945E9	12.29366125356784
2.728999145E9	30.274489887024
2.729761225E9	19.764791219965367
2.730507955E9	17.64776673282856
2.7309073435E9	19.38003459352607
2.7312767325E9	19.637651732832932
2.731977909E9	25.72786862029371
