#Read position (bp)	Clipping profile
0.0	23.01596276354429
1.0	1.744834467317236
2.0	1.572542793057119
3.0	1.3868555098621682
4.0	1.2188595454263669
5.0	1.0418341157018047
6.0	0.9538581291604049
7.0	0.8697552495127739
8.0	0.8085395954218755
9.0	0.7511529800047156
10.0	0.6950164707608922
11.0	0.6599453239944313
12.0	0.6253261589718703
13.0	0.5924908152319007
14.0	0.5615696141773475
15.0	0.5313414517967742
16.0	0.5084982944600722
17.0	0.4861530703445667
18.0	0.4630756358039433
19.0	0.4474378207679125
20.0	0.43154162283495234
21.0	0.41870910782272713
22.0	0.405459263000301
23.0	0.3925205322782592
24.0	0.381253757357194
25.0	0.3697432889458761
26.0	0.3597013845507796
27.0	0.3494161633168837
28.0	0.33947708476852445
29.0	0.3301105164291051
30.0	0.9903417188765531
31.0	0.9716176218325925
32.0	0.9159349775899354
33.0	0.8850484284690812
34.0	0.8272226374574319
35.0	0.9233418284180953
36.0	0.8793982800188789
37.0	0.8547603785074409
38.0	0.8144319307565173
39.0	0.7957567984014792
40.0	0.7981997597272583
41.0	0.7860245015009543
42.0	0.7507631457506019
43.0	0.7386733874041855
44.0	0.7160272187775333
45.0	0.7261154513013796
46.0	0.6973464366506964
47.0	0.6790905173631254
48.0	0.666937481572563
49.0	0.6546699437402127
50.0	0.6275273100646628
51.0	0.619581094355449
52.0	0.602312378526846
53.0	0.5927345087221535
54.0	0.5784891741087878
55.0	1.457951108223266
56.0	0.5484387912141483
57.0	0.5430470256608756
58.0	1.233679650157392
59.0	0.5174475329892906
60.0	0.5015181897284444
61.0	0.49878257022349015
62.0	0.478285574789082
63.0	0.4679856641485094
64.0	0.45227477873054817
65.0	0.4427816555028369
66.0	0.4304979216579968
67.0	0.4203418918725656
68.0	0.4065150170237605
69.0	0.3888304779907697
70.0	0.38362854476993485
71.0	0.36349351138209995
72.0	0.3513830372057548
73.0	0.336415661756509
74.0	0.31362749553198155
75.0	0.294222412660545
76.0	0.2529738054093318
77.0	0.22375958874090726
78.0	0.20507730000825733
79.0	0.19053629400409042
80.0	0.1813870535531963
81.0	0.1726897948462021
82.0	0.16674397500519864
83.0	0.1660159077460665
84.0	0.1629360288128418
85.0	0.16586826037639255
86.0	0.16436579772937857
87.0	0.16631120248541445
88.0	0.16886753589862177
89.0	0.16896207541338748
90.0	0.17130786066422807
91.0	0.17436551716171103
92.0	0.1762412413988957
93.0	0.1802921277785987
94.0	0.18351023779516618
95.0	0.18642401343750764
96.0	0.1892741349842499
97.0	0.1917543848039007
98.0	0.1975792995284109
99.0	0.20200872061863015
100.0	0.20572966032528622
101.0	0.2099809252781182
102.0	0.21391052988987475
103.0	0.21776405090807482
104.0	0.2237720182388645
105.0	0.2278714926560368
106.0	0.23303839729171935
107.0	0.23793298292670226
108.0	0.24243622770175843
109.0	0.2474023771128588
110.0	0.2520284102616745
111.0	0.25719079507991804
112.0	0.2625381157617074
113.0	0.2680978678631296
114.0	0.2735133624579572
115.0	0.27934468025717263
116.0	0.2854140417748421
117.0	0.291487169807044
118.0	0.2979825241183391
119.0	0.30446130576569114
120.0	0.3108270919770683
121.0	0.3184313081667312
122.0	0.3258249761940274
123.0	0.3335666701641265
124.0	0.3418684448452083
125.0	0.3504304856804858
126.0	0.3605868921173702
127.0	0.37058623489824943
128.0	0.3810044140951426
129.0	0.3918380398449704
130.0	0.4028517049894517
131.0	0.416255600256257
132.0	0.4313600768344859
133.0	0.44579034731139733
134.0	0.46066393654878396
135.0	0.47556050152481877
136.0	0.4973558145185794
137.0	0.5169929146852179
138.0	0.537449231762675
139.0	0.558738701854721
140.0	0.5798899408634243
141.0	0.6160872754751026
142.0	0.6518495776582772
143.0	0.6882762930049847
144.0	0.7475906105598777
145.0	0.8106040220371382
146.0	0.9310157251266095
147.0	1.041170079189725
148.0	1.15188526726673
149.0	1.2475385403797232
150.0	1.228482236753996
