#Mapping quality	mapping quality
0.0	4.2582884E7
1.0	5990788.0
2.0	5330130.0
3.0	5098481.0
4.0	4656009.0
5.0	4465980.0
6.0	4439446.0
7.0	4053936.0
8.0	4161847.0
9.0	4067491.0
10.0	4214532.0
11.0	3794360.0
12.0	3949876.0
13.0	4475203.0
14.0	3718404.0
15.0	4183520.0
16.0	4060617.0
17.0	3927373.0
18.0	4041367.0
19.0	3914043.0
20.0	5676331.0
21.0	4389195.0
22.0	4449773.0
23.0	4408691.0
24.0	4858842.0
25.0	4928698.0
26.0	4949753.0
27.0	5345242.0
28.0	5038300.0
29.0	5015075.0
30.0	8231165.0
31.0	5623826.0
32.0	5804706.0
33.0	6291872.0
34.0	6129972.0
35.0	6227238.0
36.0	7043969.0
37.0	6625639.0
38.0	6545008.0
39.0	6615220.0
40.0	1.2274078E7
41.0	7371790.0
42.0	8056248.0
43.0	7830802.0
44.0	7924681.0
45.0	1.1147423E7
46.0	8997612.0
47.0	8616603.0
48.0	1.1826965E7
49.0	9082993.0
50.0	1.3560295E7
51.0	1.1793733E7
52.0	1.192206E7
53.0	1.3590272E7
54.0	1.2544711E7
55.0	1.4565635E7
56.0	1.6400159E7
57.0	1.7461788E7
58.0	1.8248343E7
59.0	1.8363199E7
60.0	2.167305125E9
