#Insert size (bp)	insert size
2.0	510.0
3.0	566.0
4.0	600.0
5.0	621.0
6.0	612.0
7.0	574.0
8.0	638.0
9.0	599.0
10.0	524.0
11.0	713.0
12.0	694.0
13.0	573.0
14.0	598.0
15.0	537.0
16.0	660.0
17.0	559.0
18.0	666.0
19.0	29427.0
20.0	32978.0
21.0	22432.0
22.0	12384.0
23.0	6506.0
24.0	4011.0
25.0	3062.0
26.0	2720.0
27.0	2481.0
28.0	2301.0
29.0	2122.0
30.0	1964.0
31.0	2029.0
32.0	2043.0
33.0	2027.0
34.0	2096.0
35.0	2265.0
36.0	2377.0
37.0	2526.0
38.0	2801.0
39.0	2523.0
40.0	2445.0
41.0	2771.0
42.0	2737.0
43.0	2817.0
44.0	2745.0
45.0	2785.0
46.0	2999.0
47.0	3022.0
48.0	3296.0
49.0	2991.0
50.0	3032.0
51.0	3080.0
52.0	3098.0
53.0	3197.0
54.0	3399.0
55.0	3373.0
56.0	3358.0
57.0	4493.0
58.0	3857.0
59.0	3903.0
60.0	3640.0
61.0	4002.0
62.0	3998.0
63.0	3933.0
64.0	4018.0
65.0	4134.0
66.0	4119.0
67.0	4289.0
68.0	4383.0
69.0	4364.0
70.0	4529.0
71.0	4846.0
72.0	4877.0
73.0	4937.0
74.0	5024.0
75.0	5230.0
76.0	5464.0
77.0	5453.0
78.0	5619.0
79.0	5735.0
80.0	5937.0
81.0	6179.0
82.0	6246.0
83.0	6179.0
84.0	6372.0
85.0	6422.0
86.0	6969.0
87.0	6444.0
88.0	6587.0
89.0	6612.0
90.0	6943.0
91.0	6816.0
92.0	6746.0
93.0	6912.0
94.0	7281.0
95.0	6835.0
96.0	7018.0
97.0	6999.0
98.0	7151.0
99.0	7342.0
100.0	7133.0
101.0	7277.0
102.0	7207.0
103.0	7472.0
104.0	7430.0
105.0	7364.0
106.0	7409.0
107.0	7434.0
108.0	7474.0
109.0	7353.0
110.0	7683.0
111.0	7829.0
112.0	7771.0
113.0	8012.0
114.0	8171.0
115.0	8024.0
116.0	8398.0
117.0	8310.0
118.0	8212.0
119.0	8202.0
120.0	8253.0
121.0	8432.0
122.0	8597.0
123.0	8852.0
124.0	8976.0
125.0	9240.0
126.0	9592.0
127.0	9895.0
128.0	10327.0
129.0	10674.0
130.0	10975.0
131.0	11497.0
132.0	12220.0
133.0	12405.0
134.0	13176.0
135.0	13527.0
136.0	14941.0
137.0	15599.0
138.0	16360.0
139.0	17910.0
140.0	19813.0
141.0	22083.0
142.0	25136.0
143.0	33075.0
144.0	255860.0
145.0	265648.0
146.0	272245.0
147.0	276352.0
148.0	281473.0
149.0	285101.0
150.0	289430.0
151.0	291961.0
152.0	295298.0
153.0	299871.0
154.0	302705.0
155.0	304975.0
156.0	308877.0
157.0	311062.0
158.0	313339.0
159.0	316988.0
160.0	319358.0
161.0	321531.0
162.0	324373.0
163.0	329329.0
164.0	332819.0
165.0	336091.0
166.0	337481.0
167.0	341316.0
168.0	344629.0
169.0	346518.0
170.0	349411.0
171.0	350676.0
172.0	354199.0
173.0	357276.0
174.0	358980.0
175.0	363003.0
176.0	365044.0
177.0	366543.0
178.0	368439.0
179.0	370208.0
180.0	371769.0
181.0	373791.0
182.0	374943.0
183.0	377925.0
184.0	380253.0
185.0	381656.0
186.0	384245.0
187.0	386159.0
188.0	386601.0
189.0	388928.0
190.0	389924.0
191.0	389797.0
192.0	391762.0
193.0	392269.0
194.0	392914.0
195.0	394331.0
196.0	395498.0
197.0	396144.0
198.0	397886.0
199.0	397318.0
200.0	397523.0
201.0	399034.0
202.0	398001.0
203.0	399612.0
204.0	401776.0
205.0	400422.0
206.0	399740.0
207.0	400983.0
208.0	399754.0
209.0	400272.0
210.0	399566.0
211.0	400169.0
212.0	398847.0
213.0	399307.0
214.0	399412.0
215.0	397326.0
216.0	397238.0
217.0	396959.0
218.0	397059.0
219.0	394325.0
220.0	394504.0
221.0	392427.0
222.0	391710.0
223.0	390804.0
224.0	390276.0
225.0	387606.0
226.0	387384.0
227.0	385330.0
228.0	386330.0
229.0	382725.0
230.0	383183.0
231.0	379617.0
232.0	378952.0
233.0	376536.0
234.0	375620.0
235.0	374007.0
236.0	371868.0
237.0	371260.0
238.0	367962.0
239.0	366633.0
240.0	364734.0
241.0	361712.0
242.0	360337.0
243.0	358033.0
244.0	355597.0
245.0	355443.0
246.0	352085.0
247.0	350127.0
248.0	348421.0
249.0	346317.0
250.0	343372.0
251.0	341161.0
252.0	338952.0
253.0	335622.0
254.0	333154.0
255.0	330559.0
256.0	329177.0
257.0	327189.0
258.0	324377.0
259.0	321769.0
260.0	318664.0
261.0	316982.0
262.0	313539.0
263.0	312183.0
264.0	309432.0
265.0	305667.0
266.0	304686.0
267.0	301186.0
268.0	298467.0
269.0	296339.0
270.0	293776.0
271.0	291337.0
272.0	286757.0
273.0	285810.0
274.0	283444.0
275.0	281738.0
276.0	278374.0
277.0	276431.0
278.0	273543.0
279.0	270156.0
280.0	267026.0
281.0	265453.0
282.0	261785.0
283.0	260205.0
284.0	257958.0
285.0	255036.0
286.0	252473.0
287.0	250365.0
288.0	248276.0
289.0	245551.0
290.0	241348.0
291.0	240139.0
292.0	238353.0
293.0	234811.0
294.0	233265.0
295.0	230378.0
296.0	228290.0
297.0	225309.0
298.0	224061.0
299.0	221310.0
300.0	218704.0
301.0	216517.0
302.0	213798.0
303.0	211419.0
304.0	209823.0
305.0	206841.0
306.0	205148.0
307.0	202781.0
308.0	201008.0
309.0	197940.0
310.0	195912.0
311.0	194605.0
312.0	191929.0
313.0	190822.0
314.0	187525.0
315.0	185363.0
316.0	183373.0
317.0	181031.0
318.0	179130.0
319.0	177341.0
320.0	174304.0
321.0	173067.0
322.0	171226.0
323.0	169968.0
324.0	167560.0
325.0	165358.0
326.0	163545.0
327.0	161350.0
328.0	160154.0
329.0	158017.0
330.0	156823.0
331.0	153877.0
332.0	151766.0
333.0	150076.0
334.0	148311.0
335.0	146348.0
336.0	144257.0
337.0	142348.0
338.0	140684.0
339.0	138872.0
340.0	137779.0
341.0	135661.0
342.0	133488.0
343.0	132571.0
344.0	130535.0
345.0	129300.0
346.0	127065.0
347.0	126140.0
348.0	124072.0
349.0	122006.0
350.0	120757.0
351.0	119726.0
352.0	117951.0
353.0	116872.0
354.0	115374.0
355.0	113813.0
356.0	112376.0
357.0	110852.0
358.0	109440.0
359.0	107703.0
360.0	106054.0
361.0	105604.0
362.0	104842.0
363.0	101889.0
364.0	101198.0
365.0	99911.0
366.0	98670.0
367.0	97980.0
368.0	95840.0
369.0	95306.0
370.0	93094.0
371.0	92351.0
372.0	90640.0
373.0	90046.0
374.0	88669.0
375.0	87787.0
376.0	86910.0
377.0	85524.0
378.0	83991.0
379.0	83264.0
380.0	82326.0
381.0	80594.0
382.0	79746.0
383.0	78573.0
384.0	77157.0
385.0	76512.0
386.0	75021.0
387.0	74192.0
388.0	73480.0
389.0	71968.0
390.0	71299.0
391.0	69783.0
392.0	68955.0
393.0	68526.0
394.0	66911.0
395.0	65852.0
396.0	65498.0
397.0	64272.0
398.0	63371.0
399.0	62358.0
400.0	61502.0
401.0	60667.0
402.0	60055.0
403.0	59229.0
404.0	57989.0
405.0	57096.0
406.0	56869.0
407.0	55477.0
408.0	54870.0
409.0	54381.0
410.0	53396.0
