#Mapping quality	mapping quality
0.0	4.0651212E7
1.0	5665787.0
2.0	5154816.0
3.0	5145454.0
4.0	4651594.0
5.0	4499704.0
6.0	4547675.0
7.0	4128938.0
8.0	4166606.0
9.0	4243672.0
10.0	4262754.0
11.0	3764994.0
12.0	3914375.0
13.0	4756491.0
14.0	3662355.0
15.0	4198010.0
16.0	4103080.0
17.0	3884110.0
18.0	4054464.0
19.0	3925441.0
20.0	5770115.0
21.0	4487683.0
22.0	4484740.0
23.0	4461455.0
24.0	4862786.0
25.0	4990213.0
26.0	5098373.0
27.0	5691152.0
28.0	5033940.0
29.0	5069574.0
30.0	7702403.0
31.0	5687870.0
32.0	5880558.0
33.0	6544707.0
34.0	6143017.0
35.0	6400342.0
36.0	6958092.0
37.0	6813918.0
38.0	6673632.0
39.0	6970667.0
40.0	1.3366191E7
41.0	7750036.0
42.0	8291168.0
43.0	8347335.0
44.0	8425025.0
45.0	1.1102479E7
46.0	9671024.0
47.0	9242794.0
48.0	1.1868267E7
49.0	9809912.0
50.0	1.4217386E7
51.0	1.1779145E7
52.0	1.2104705E7
53.0	1.4508415E7
54.0	1.2583758E7
55.0	1.544178E7
56.0	1.74467E7
57.0	1.7601212E7
58.0	1.7205022E7
59.0	1.6878703E7
60.0	2.255653122E9
