#Coverage	Number of genomic locations
0.0	2.382482455E9
1.0	3.46204049E8
2.0	6.4212913E7
3.0	1.445897E7
4.0	4292765.0
5.0	1631862.0
6.0	744733.0
7.0	382033.0
8.0	215225.0
9.0	132298.0
10.0	85301.0
11.0	59769.0
12.0	45224.0
13.0	34502.0
14.0	27811.0
15.0	22819.0
16.0	19607.0
17.0	16861.0
18.0	15022.0
19.0	13152.0
20.0	12492.0
21.0	11335.0
22.0	10432.0
23.0	9375.0
24.0	8658.0
25.0	8353.0
26.0	7688.0
27.0	7216.0
28.0	6778.0
29.0	6533.0
30.0	6327.0
31.0	5780.0
32.0	5436.0
33.0	5286.0
34.0	5017.0
35.0	5023.0
36.0	4222.0
37.0	4432.0
38.0	3950.0
39.0	3952.0
40.0	3707.0
41.0	3843.0
42.0	3892.0
43.0	3500.0
44.0	3366.0
45.0	3431.0
46.0	3183.0
47.0	2904.0
48.0	2766.0
49.0	2798.0
50.0	2723.0
51.0	2668.0
52.0	2393.0
53.0	2266.0
54.0	2285.0
55.0	2352.0
56.0	2151.0
57.0	1991.0
58.0	2049.0
59.0	1936.0
60.0	1752.0
61.0	1809.0
62.0	1687.0
63.0	1645.0
64.0	1509.0
65.0	1541.0
66.0	1426.0
67.0	1413.0
68.0	1340.0
69.0	1281.0
70.0	1252.0
71.0	1228.0
72.0	1233.0
73.0	1092.0
74.0	1113.0
75.0	1020.0
76.0	1002.0
77.0	868.0
78.0	839.0
79.0	846.0
80.0	914.0
81.0	833.0
82.0	814.0
83.0	741.0
84.0	725.0
85.0	647.0
86.0	627.0
87.0	622.0
88.0	654.0
89.0	669.0
90.0	633.0
91.0	620.0
92.0	609.0
93.0	575.0
94.0	582.0
95.0	573.0
96.0	529.0
97.0	537.0
98.0	547.0
99.0	482.0
100.0	488.0
101.0	398.0
102.0	464.0
103.0	415.0
104.0	441.0
105.0	400.0
106.0	455.0
107.0	398.0
108.0	397.0
109.0	370.0
110.0	336.0
111.0	367.0
112.0	374.0
113.0	349.0
114.0	330.0
115.0	298.0
116.0	296.0
117.0	312.0
118.0	311.0
119.0	318.0
120.0	311.0
121.0	265.0
122.0	229.0
123.0	241.0
124.0	235.0
125.0	189.0
126.0	257.0
127.0	254.0
128.0	236.0
129.0	221.0
130.0	220.0
131.0	185.0
132.0	175.0
133.0	163.0
134.0	188.0
135.0	144.0
136.0	167.0
137.0	147.0
138.0	159.0
139.0	147.0
140.0	153.0
141.0	153.0
142.0	137.0
143.0	146.0
144.0	175.0
145.0	166.0
146.0	163.0
147.0	120.0
148.0	157.0
149.0	164.0
150.0	166.0
151.0	164.0
152.0	148.0
153.0	123.0
154.0	138.0
155.0	137.0
156.0	152.0
157.0	128.0
158.0	125.0
159.0	142.0
160.0	130.0
161.0	130.0
162.0	126.0
163.0	155.0
164.0	124.0
165.0	133.0
166.0	112.0
167.0	146.0
168.0	150.0
169.0	134.0
170.0	121.0
171.0	122.0
172.0	126.0
173.0	130.0
