#Mapping quality	mapping quality
0.0	5.4599185E7
1.0	1878699.0
2.0	1962895.0
3.0	2278185.0
4.0	2539990.0
5.0	2277325.0
6.0	2613712.0
7.0	2962375.0
8.0	4202358.0
9.0	2962698.0
10.0	2016608.0
11.0	1682059.0
12.0	1306980.0
13.0	1093455.0
14.0	977232.0
15.0	953901.0
16.0	937810.0
17.0	1034098.0
18.0	1067605.0
19.0	1090658.0
20.0	1296076.0
21.0	1527842.0
22.0	2319895.0
23.0	1985555.0
24.0	1602237.0
25.0	1459798.0
26.0	1232955.0
27.0	1286631.0
28.0	1073816.0
29.0	1018529.0
30.0	1541426.0
31.0	1140358.0
32.0	1281722.0
33.0	1384837.0
34.0	1329418.0
35.0	1172593.0
36.0	978194.0
37.0	938045.0
38.0	922401.0
39.0	897103.0
40.0	963870.0
41.0	886581.0
42.0	898308.0
43.0	1018967.0
44.0	907581.0
45.0	977680.0
46.0	906637.0
47.0	863658.0
48.0	901454.0
49.0	777446.0
50.0	757017.0
51.0	746153.0
52.0	772231.0
53.0	671393.0
54.0	961112.0
55.0	737658.0
56.0	762291.0
57.0	727147.0
58.0	728295.0
59.0	669932.0
60.0	2.99452143E8
