#Mapping quality	mapping quality
0.0	5.8419718E7
1.0	3895813.0
2.0	3855195.0
3.0	4241504.0
4.0	3745297.0
5.0	3583909.0
6.0	3797240.0
7.0	3463956.0
8.0	3478570.0
9.0	3674362.0
10.0	3529029.0
11.0	2887057.0
12.0	3095418.0
13.0	4383909.0
14.0	2679996.0
15.0	3495998.0
16.0	3193200.0
17.0	2878403.0
18.0	3157691.0
19.0	3009446.0
20.0	5783879.0
21.0	3682741.0
22.0	3656689.0
23.0	3491395.0
24.0	3990131.0
25.0	4129925.0
26.0	3852914.0
27.0	5741280.0
28.0	3740388.0
29.0	3711493.0
30.0	8210069.0
31.0	4453943.0
32.0	4470454.0
33.0	5338010.0
34.0	4624191.0
35.0	4724472.0
36.0	5154181.0
37.0	5055087.0
38.0	4700162.0
39.0	5236631.0
40.0	1.6016497E7
41.0	5892140.0
42.0	6284156.0
43.0	6573950.0
44.0	6111425.0
45.0	8443803.0
46.0	7446905.0
47.0	7245393.0
48.0	9014639.0
49.0	7107309.0
50.0	1.2117694E7
51.0	7958419.0
52.0	8312446.0
53.0	1.1319302E7
54.0	8678612.0
55.0	1.0781891E7
56.0	1.1067461E7
57.0	1.0611014E7
58.0	9995245.0
59.0	9882191.0
60.0	1.94747914E9
