#Position (bp)	insert size	chromosomes
3381345.5	16888.401696927995	0.0
1.01440355E7	14005.051728316694	24197.432348861403
1.69067255E7	17193.397534329975	0.0
2.36694155E7	14319.341707354159	0.0
3.04321055E7	16121.195427008013	24197.432348861403
3.71947955E7	17238.24330643889	0.0
4.39574855E7	10015.360713246648	0.0
5.07201755E7	11513.658309342809	24197.432348861403
5.74828655E7	9235.50608687865	0.0
6.42455555E7	14401.25633105466	0.0
7.10082455E7	10239.909112946323	24197.432348861403
7.77709355E7	5654.430413882692	0.0
8.45336255E7	7086.998949729227	0.0
9.12963155E7	7102.68789124419	24197.432348861403
9.80590055E7	7355.463345548899	0.0
1.048216955E8	5559.1185921616625	0.0
1.115843855E8	5297.084617793786	24197.432348861403
1.183470755E8	4203.373366061105	0.0
1.251097655E8	2589.4868853694616	0.0
1.318724555E8	2896.847868419605	24197.432348861403
1.386351455E8	1460.7379638846242	0.0
1.453978355E8	1361.0159982589967	0.0
1.521605255E8	767.3996040091279	24197.432348861403
1.589232155E8	769.8907691024822	0.0
1.656859055E8	1278.611528192958	0.0
1.724485955E8	1155.688643599626	24197.432348861403
1.792112855E8	620.0670270644106	0.0
1.859739755E8	555.6033656648558	0.0
1.927366655E8	397.80330239230653	24197.432348861403
1.994993555E8	261.9497176567808	0.0
2.05937114E8	248.51810788546229	0.0
2.09318459E8	24004.843737321047	24197.432348861403
2.130247355E8	16168.707360704837	0.0
2.197874255E8	10567.387073364327	0.0
2.265501155E8	17999.726565681245	24197.432348861403
2.333128055E8	24197.432348861403	0.0
2.400754955E8	18212.480288836847	0.0
2.468381855E8	15537.016250850722	24197.432348861403
2.536008755E8	15270.13961526141	0.0
2.603635655E8	15061.835426589183	0.0
2.671262555E8	13611.425323559408	24197.432348861403
2.738889455E8	8173.200393674369	0.0
2.806516355E8	10199.27247543905	0.0
2.874143255E8	7492.283124778756	24197.432348861403
2.941770155E8	5693.154025637984	0.0
3.009397055E8	12136.353616202212	0.0
3.077023955E8	6345.602879252805	24197.432348861403
3.144650855E8	7226.8397182130975	0.0
3.212277755E8	4029.10846621986	0.0
3.279904655E8	2979.175147274375	24197.432348861403
3.347531555E8	2331.1901618971665	0.0
3.415158455E8	1310.2956150462783	0.0
3.482785355E8	1764.4784123910938	24197.432348861403
3.550412255E8	956.1810399760899	0.0
3.618039155E8	2756.3967768855387	0.0
3.685666055E8	935.6903430685293	24197.432348861403
3.753292955E8	670.9847223308783	0.0
3.820919855E8	650.360104020669	0.0
3.888546755E8	278.17501907480147	24197.432348861403
3.956173655E8	344.73303703703704	0.0
4.023800555E8	265.98827483239467	0.0
4.07291275E8	249.11318002705406	24197.432348861403
4.1067262E8	16511.698953163694	0.0
4.159054355E8	17770.91425538629	0.0
4.226681255E8	15051.463428486197	24197.432348861403
4.294308155E8	17677.946867548115	0.0
4.361935055E8	11806.474478341832	0.0
4.429561955E8	14292.557038307537	24197.432348861403
4.497188855E8	7915.371429726506	0.0
4.564815755E8	8141.130514947226	0.0
4.632442655E8	9936.529267770264	24197.432348861403
4.700069555E8	7275.5624347635	0.0
4.767696455E8	8330.243063104297	0.0
4.835323355E8	13747.595437175612	24197.432348861403
4.902950255E8	5704.509613492068	0.0
4.970577155E8	6883.023229141607	0.0
5.038204055E8	1034.5118846469998	24197.432348861403
5.105830955E8	2347.741266109176	0.0
5.173457855E8	2784.383460366704	0.0
5.241084755E8	2815.772621433129	24197.432348861403
5.308711655E8	3287.9766002312767	0.0
5.376338555E8	669.3770747803823	0.0
5.443965455E8	586.7810601149337	24197.432348861403
5.511592355E8	686.3268451970362	0.0
5.579219255E8	773.1351622822768	0.0
5.646846155E8	1145.4351141203329	24197.432348861403
5.714473055E8	252.7649044625212	0.0
5.782099955E8	386.8570160620723	0.0
5.849726855E8	275.11384909584996	24197.432348861403
5.903608885E8	259.2614514891148	0.0
5.937422335E8	14742.029369256361	0.0
5.984980655E8	14293.778111596599	24197.432348861403
6.052607555E8	13329.739891424835	0.0
6.120234455E8	9297.677094838482	0.0
6.187861355E8	9269.300301144349	24197.432348861403
6.255488255E8	12591.463911484503	0.0
6.323115155E8	9262.436105796285	0.0
6.390742055E8	9654.189769411227	24197.432348861403
6.458368955E8	9111.78014546025	0.0
6.525995855E8	7110.913985422183	0.0
6.593622755E8	6080.364366532803	24197.432348861403
6.661249655E8	7344.14278614573	0.0
6.728876555E8	4536.563362892074	0.0
6.796503455E8	5923.242183739428	24197.432348861403
6.864130355E8	2496.3573590185806	0.0
6.931757255E8	3316.7440031900614	0.0
6.999384155E8	2736.582262067115	24197.432348861403
7.067011055E8	2146.9124879003994	0.0
7.134637955E8	1174.8826596985466	0.0
7.202264855E8	1490.618949892647	24197.432348861403
7.269891755E8	1287.0416393728983	0.0
7.337518655E8	256.33622624485423	0.0
7.405145555E8	992.6367924259924	24197.432348861403
7.472772455E8	396.0017305286965	0.0
7.540399355E8	337.35106266148006	0.0
7.608026255E8	421.7736281348051	24197.432348861403
7.668320365E8	248.93549296819918	0.0
7.702133815E8	13814.1948994495	0.0
7.743280055E8	10558.553407847963	24197.432348861403
7.810906955E8	12903.569370944993	0.0
7.878533855E8	10004.281366352563	0.0
7.946160755E8	13930.755618024812	24197.432348861403
8.013787655E8	12094.784756260582	0.0
8.081414555E8	12788.083764553687	0.0
8.149041455E8	7736.405153407274	24197.432348861403
8.216668355E8	12578.92075830252	0.0
8.284295255E8	10431.370448300047	0.0
8.351922155E8	12431.788266518985	24197.432348861403
8.419549055E8	7953.344007246787	0.0
8.487175955E8	20744.1232854036	0.0
8.554802855E8	4223.280799696985	24197.432348861403
8.622429755E8	2881.2169569477087	0.0
8.690056655E8	3669.03771083144	0.0
8.757683555E8	2111.0698074765633	24197.432348861403
8.825310455E8	1683.179458076804	0.0
8.892937355E8	1678.379837150777	0.0
8.960564255E8	2311.9995941372845	24197.432348861403
9.028191155E8	1847.7006484286255	0.0
9.095818055E8	838.9175713711298	0.0
9.163444955E8	457.6248260693927	24197.432348861403
9.231071855E8	408.64724903927265	0.0
9.298698755E8	294.1279019458265	0.0
9.366325655E8	371.0493050106811	24197.432348861403
9.426997425E8	260.6575312133939	0.0
9.460810875E8	6912.538825548609	0.0
9.501579455E8	11724.328313723674	24197.432348861403
9.569206355E8	9028.587873582961	0.0
9.636833255E8	7146.222016484792	0.0
9.704460155E8	8346.218738705662	24197.432348861403
9.772087055E8	10275.62691826696	0.0
9.839713955E8	6718.221470498766	0.0
9.907340855E8	8599.465502365632	24197.432348861403
9.974967755E8	7160.009394773979	0.0
1.0042594655E9	4635.8531871460555	0.0
1.0110221555E9	6155.000401041579	24197.432348861403
1.0177848455E9	7168.268060479489	0.0
1.0245475355E9	1915.6381116218731	0.0
1.0313102255E9	2763.8794126995517	24197.432348861403
1.0380729155E9	2287.745872138118	0.0
1.0448356055E9	3569.9325353029403	0.0
1.0515982955E9	1847.549749651341	24197.432348861403
1.0583609855E9	1595.2679627728658	0.0
1.0651236755E9	621.120023348842	0.0
1.0718863655E9	790.9887817536038	24197.432348861403
1.0786490555E9	739.8214846446928	0.0
1.0854117455E9	426.84180430964267	0.0
1.0921744355E9	611.9738112631342	24197.432348861403
1.0989371255E9	254.29022390079183	0.0
1.104984942E9	263.675698269411	0.0
1.108366287E9	15252.285985440043	24197.432348861403
1.1124625055E9	12952.091194316834	0.0
1.1192251955E9	8220.916163537775	0.0
1.1259878855E9	7102.024157718833	24197.432348861403
1.1327505755E9	8321.649068956143	0.0
1.1395132655E9	6494.664148945859	0.0
1.1462759555E9	4892.977500780828	24197.432348861403
1.1530386455E9	8529.125576049784	0.0
1.1598013355E9	8823.833595030233	0.0
1.1665640255E9	4049.8572568332356	24197.432348861403
1.1733267155E9	6221.637351860778	0.0
1.1800894055E9	3592.705694668365	0.0
1.1868520955E9	3169.336562109592	24197.432348861403
1.1936147855E9	2000.742646316144	0.0
1.2003774755E9	2475.243887579746	0.0
1.2071401655E9	1862.162115350009	24197.432348861403
1.2139028555E9	1878.5067347700078	0.0
1.2206655455E9	1384.871410620914	0.0
1.2274282355E9	872.4591044231022	24197.432348861403
1.2341909255E9	3362.1368392766312	0.0
1.2409536155E9	1313.630933685488	0.0
1.2477163055E9	435.9464725489971	24197.432348861403
1.2544789955E9	252.3922078526508	0.0
1.2602528435E9	252.34311923864163	0.0
1.2636341885E9	9181.70619288984	24197.432348861403
1.2680043755E9	9683.741580961012	0.0
1.2747670655E9	13692.776439834724	0.0
1.2815297555E9	6130.396726988063	24197.432348861403
1.2882924455E9	9168.420527154252	0.0
1.2950551355E9	5041.694855105275	0.0
1.3018178255E9	10703.215373725934	24197.432348861403
1.3085805155E9	7418.484743911638	0.0
1.3153432055E9	6443.507719995671	0.0
1.3221058955E9	4482.763585802235	24197.432348861403
1.3288685855E9	5153.244345286856	0.0
1.3356312755E9	4032.4429936106417	0.0
1.3423939655E9	2189.8186530554376	24197.432348861403
1.3491566555E9	2112.3704038144097	0.0
1.3559193455E9	2076.7759552285447	0.0
1.3626820355E9	746.2970184936152	24197.432348861403
1.3694447255E9	1010.338218186336	0.0
1.3762074155E9	1415.5040255565618	0.0
1.3829701055E9	793.6303013657114	24197.432348861403
1.3897327955E9	493.0488220241772	0.0
1.3964954855E9	350.96436987565835	0.0
1.4032581755E9	294.31894701944066	24197.432348861403
1.408757431E9	251.53144223887222	0.0
1.412138776E9	7815.493876965042	0.0
1.4167835555E9	10816.360973080666	24197.432348861403
1.4235462455E9	4985.515979085301	0.0
1.4303089355E9	7122.296216055964	0.0
1.4370716255E9	9010.837534653188	24197.432348861403
1.4438343155E9	8285.581529597159	0.0
1.4505970055E9	5810.30700879967	0.0
1.4573596955E9	3955.5387761188895	24197.432348861403
1.4641223855E9	5727.847303179897	0.0
1.4708850755E9	2759.6182726857364	0.0
1.4776477655E9	4048.2103949160237	24197.432348861403
1.4844104555E9	3976.5930255189073	0.0
1.4911731455E9	3013.6806971409706	0.0
1.4979358355E9	2061.053997259697	24197.432348861403
1.5046985255E9	1550.9636802179402	0.0
1.5114612155E9	592.2484324794716	0.0
1.5182239055E9	769.476708243105	24197.432348861403
1.5249865955E9	364.29588085319494	0.0
1.5317492855E9	524.4598292011019	0.0
1.5385119755E9	296.7857525967023	24197.432348861403
1.5452746655E9	251.97873674642304	0.0
1.5504776755E9	269.5830068959889	0.0
1.5538590205E9	10484.300171149143	24197.432348861403
1.5588000455E9	7588.863027550501	0.0
1.5655627355E9	11153.90876073533	0.0
1.5723254255E9	5870.758973097863	24197.432348861403
1.5790881155E9	5534.411019203227	0.0
1.5858508055E9	6423.612273739343	0.0
1.5926134955E9	7086.254119308629	24197.432348861403
1.5993761855E9	3385.2840640857517	0.0
1.6061388755E9	7004.656494122801	0.0
1.6129015655E9	4027.671530174668	24197.432348861403
1.6196642555E9	2688.836395908414	0.0
1.6264269455E9	2446.314423250973	0.0
1.6331896355E9	2862.327745551352	24197.432348861403
1.6399523255E9	2523.733767257494	0.0
1.6467150155E9	1931.3716977119352	0.0
1.6534777055E9	1369.4094526874323	24197.432348861403
1.6602403955E9	806.4038163245738	0.0
1.6670030855E9	503.4477820105698	0.0
1.6737657755E9	791.2858904729577	24197.432348861403
1.6805284655E9	320.9258764435372	0.0
1.6872911555E9	250.58918082756338	0.0
1.691973483E9	247.9373792144595	24197.432348861403
1.695354828E9	14913.088428760368	0.0
1.7008165355E9	4896.005326481324	0.0
1.7075792255E9	9763.70089059527	24197.432348861403
1.7143419155E9	9236.769601780481	0.0
1.7211046055E9	6066.934085363909	0.0
1.7278672955E9	6521.344661194997	24197.432348861403
1.7346299855E9	5231.33343409743	0.0
1.7413926755E9	2528.326202254947
1.7481553655E9	3328.8828180546316
1.7549180555E9	3724.5873699480926
1.7616807455E9	2108.472688505735
1.7684434355E9	2030.8745891620263
1.7752061255E9	1796.8137059482438
1.7819688155E9	1476.3053697578969
1.7887315055E9	993.8087429835006
1.7954941955E9	606.1442725733376
1.8022568855E9	287.2505779192934
1.8090195755E9	434.4603214260813
1.8157822655E9	278.3164026303156
1.8225449555E9	253.14852519357353
1.8272135585E9	272.42460702218307
1.8305949035E9	4391.233802164971
1.8360703355E9	8883.52380419821
1.8428330255E9	5251.883140987754
1.8495957155E9	7774.2081888354405
1.8563584055E9	1571.3491318629751
1.8631210955E9	4058.29351225583
1.8698837855E9	1895.1625503425912
1.8766464755E9	6840.982778571914
1.8834091655E9	5810.303461311032
1.8901718555E9	2662.015502560468
1.8969345455E9	1297.3511364754502
1.9036972355E9	1154.3998494212128
1.9104599255E9	1034.61703059437
1.9172226155E9	548.0303846354575
1.9239853055E9	508.5041697784416
1.9307479955E9	593.7450737743932
1.9375106855E9	257.36670634210054
1.9442733755E9	251.48846978139736
1.9510360655E9	255.1570750198288
1.9573191735E9	310.4523515532355
1.9607005185E9	21813.888858002072
1.9645614455E9	8837.697331969239
1.9713241355E9	6947.16390976624
1.9780868255E9	6491.13852861098
1.9848495155E9	4282.002319544928
1.9916122055E9	7379.064181702166
1.9983748955E9	4282.877262239267
