#Read position (bp)	Clipping profile
0.0	18.427478996949876
1.0	1.9274422409556093
2.0	1.7537967515717174
3.0	1.5578768863298615
4.0	1.3667508597439628
5.0	1.1618176203272939
6.0	1.0411520404605679
7.0	0.9330807721040578
8.0	0.8718024493275061
9.0	0.8135517308259119
10.0	0.756015775408833
11.0	0.72054587989954
12.0	0.6853062595716407
13.0	0.6515042764801576
14.0	0.6196056245915867
15.0	0.5880602987115805
16.0	0.5649370304108665
17.0	0.5419530350720951
18.0	0.5188291732786456
19.0	0.5020200741914586
20.0	0.4851504388452454
21.0	0.47184749700878176
22.0	0.4584102279831718
23.0	0.44514883063819677
24.0	0.43347225672805473
25.0	0.42180043075979706
26.0	0.41181036537317917
27.0	0.4015338408262019
28.0	0.39141340486867454
29.0	0.38211258237894313
30.0	0.8681340707290655
31.0	0.8489442744486717
32.0	0.7925126111815413
33.0	0.7770554885459394
34.0	0.7282583179980251
35.0	0.8374930299471272
36.0	0.7964035495558136
37.0	0.7686965390275273
38.0	0.7446139886352512
39.0	0.7266548984574781
40.0	0.7458626973508504
41.0	0.7363830357168063
42.0	0.7025618630268738
43.0	0.7051041880750625
44.0	0.6715263474067059
45.0	0.6811027483566447
46.0	0.6605348619443016
47.0	0.6542375083582819
48.0	0.6330905708669526
49.0	0.6170302617811191
50.0	0.6134093626015225
51.0	0.6011865775437618
52.0	0.593197373999598
53.0	0.5796859183820441
54.0	0.5603323181066382
55.0	1.1515743313735076
56.0	0.5464451815874806
57.0	0.5431934348893966
58.0	0.9904088072327821
59.0	0.5093249806115321
60.0	0.5024487737774382
61.0	0.4965975288976411
62.0	0.48211037122284134
63.0	0.4743894263951467
64.0	0.459857361103357
65.0	0.4558793771278705
66.0	0.4416145813979906
67.0	0.4317768458134974
68.0	0.4184109937470654
69.0	0.40438834305329024
70.0	0.3944983801080686
71.0	0.38496886508423817
72.0	0.3732050477419701
73.0	0.3634749321735235
74.0	0.34568182213079296
75.0	0.33188885312567606
76.0	0.2980101116403952
77.0	0.28146669946782316
78.0	0.2705804600505232
79.0	0.2618072526026966
80.0	0.25439986977028467
81.0	0.25034235776823444
82.0	0.24613924221506234
83.0	0.24508163816031042
84.0	0.2423610674605447
85.0	0.2421873719199401
86.0	0.24392472298780973
87.0	0.2452359462715537
88.0	0.24571885152738035
89.0	0.24672323906684449
90.0	0.24850688256808703
91.0	0.25155862221429026
92.0	0.25385998921184516
93.0	0.25606817784991853
94.0	0.2585434382189899
95.0	0.2613476913944683
96.0	0.26438419806045904
97.0	0.26768579814832916
98.0	0.2711719744769557
99.0	0.2746725924621473
100.0	0.27881576524902874
101.0	0.2827171886616291
102.0	0.2854498270470177
103.0	0.28868060366844545
104.0	0.29367049275804635
105.0	0.2975216671190367
106.0	0.3014899573798425
107.0	0.30531383107499754
108.0	0.3093474055367139
109.0	0.31336812098916006
110.0	0.3172454090305146
111.0	0.3214117280340826
112.0	0.325942253746367
113.0	0.33043538941631173
114.0	0.33510103364138993
115.0	0.3399520454308718
116.0	0.3449935683884657
117.0	0.3500151104239626
118.0	0.3549879860551443
119.0	0.3601019151264754
120.0	0.36517568452270077
121.0	0.370956897259703
122.0	0.3768779764513834
123.0	0.3831953109595
124.0	0.38949563200919746
125.0	0.39604541783873815
126.0	0.4036480597811464
127.0	0.4111013393851075
128.0	0.41883593454571993
129.0	0.4267703389273011
130.0	0.4350127660386332
131.0	0.44553776621089447
132.0	0.45738091374881457
133.0	0.4690497722533944
134.0	0.48103812768061255
135.0	0.49262211672400863
136.0	0.5104128527957971
137.0	0.5270886138483969
138.0	0.5445576768575165
139.0	0.562582249067112
140.0	0.5808798279350609
141.0	0.6121663909823669
142.0	0.6435510781619507
143.0	0.6753209421269071
144.0	0.7570939538784174
145.0	0.8522221348271196
146.0	0.993396054001722
147.0	1.1248950524322838
148.0	1.2493469181209134
149.0	1.35123161820204
150.0	1.3217927958714162
