#Coverage (X)	Coverage
1.0	77.59493666596823
2.0	54.597652646439954
3.0	35.004298015110535
4.0	22.037655184653687
5.0	13.93157237375
6.0	9.24341456027868
7.0	6.515871350913031
8.0	4.912546146578137
9.0	3.909637380524728
10.0	3.239949261753708
11.0	2.755858183208275
12.0	2.383593028335639
13.0	2.084594123432254
14.0	1.8369283648818282
15.0	1.627193416740937
16.0	1.4478828072799104
17.0	1.2930997843108116
18.0	1.1592283750131287
19.0	1.0421442236051917
20.0	0.9394708981439663
21.0	0.8489001631012485
22.0	0.768846309756384
23.0	0.6980972889116259
24.0	0.6351273123420498
25.0	0.5793077298674092
26.0	0.5295125902636926
27.0	0.4849357550772453
28.0	0.4450539589001181
29.0	0.4094420752275738
30.0	0.37761022647976006
31.0	0.3490489996454613
32.0	0.32327430673629465
33.0	0.30008358308883487
34.0	0.2790479727069055
35.0	0.2598708211859986
36.0	0.2425233936825606
37.0	0.22682518281109765
38.0	0.21247505877737183
39.0	0.19932959599644562
40.0	0.18723503286426535
41.0	0.1761423887266318
42.0	0.16588866704830707
43.0	0.15641948829225782
44.0	0.14779281941108025
45.0	0.1398220792760867
46.0	0.13244251681214791
47.0	0.12565242710890345
48.0	0.11931325067975251
49.0	0.11340708596580384
50.0	0.1079466842758734
51.0	0.10287628083325728
