#Mapping quality	mapping quality
0.0	3.6089637E7
1.0	5870038.0
2.0	5268834.0
3.0	5045955.0
4.0	4635145.0
5.0	4451697.0
6.0	4444717.0
7.0	4053062.0
8.0	4159170.0
9.0	4114982.0
10.0	4223569.0
11.0	3783507.0
12.0	3938115.0
13.0	4512921.0
14.0	3699038.0
15.0	4164717.0
16.0	4031111.0
17.0	3869852.0
18.0	3978122.0
19.0	3868838.0
20.0	5549278.0
21.0	4313896.0
22.0	4374303.0
23.0	4320354.0
24.0	4735696.0
25.0	4787557.0
26.0	4852386.0
27.0	5196143.0
28.0	4863290.0
29.0	4896025.0
30.0	7685623.0
31.0	5459926.0
32.0	5665443.0
33.0	6134159.0
34.0	5967123.0
35.0	6065640.0
36.0	6814498.0
37.0	6469444.0
38.0	6388683.0
39.0	6490435.0
40.0	1.1799216E7
41.0	7217050.0
42.0	7860666.0
43.0	7660076.0
44.0	7746385.0
45.0	1.0488959E7
46.0	8735675.0
47.0	8348825.0
48.0	1.1053581E7
49.0	8730481.0
50.0	1.260488E7
51.0	1.0889842E7
52.0	1.1017366E7
53.0	1.2543705E7
54.0	1.1449962E7
55.0	1.3336089E7
56.0	1.4933626E7
57.0	1.5666784E7
58.0	1.6210002E7
59.0	1.6160346E7
60.0	2.178114419E9
61.0	9848633.0
62.0	6394266.0
63.0	2258433.0
64.0	380022.0
65.0	1203896.0
66.0	175804.0
67.0	30143.0
68.0	11310.0
69.0	309.0
70.0	217251.0
