#Position (bp)	Coverage	Std
3381345.5	6.182890536162385	4.72583806103549
1.01440355E7	5.823758001623614	4.436890764260919
1.69067255E7	5.835267770665223	4.478698811547581
2.36694155E7	5.736029449819524	4.656878402982624
3.04321055E7	5.799143831818403	4.918310575729775
3.71947955E7	5.793825533922153	4.618733097018756
4.39574855E7	5.838337111415724	4.782382865712457
5.07201755E7	5.736119798482557	4.561503248194508
5.74828655E7	5.7976530049432995	5.048566528864239
6.42455555E7	5.78128525778943	4.801744356760812
7.10082455E7	5.882046049722818	4.973274997264688
7.77709355E7	5.891604228494874	5.044506187020672
8.45336255E7	5.97521918053319	6.436359942115043
9.12963155E7	6.065370289041787	4.306512392118086
9.80590055E7	6.516672803277985	6.295266269903888
1.048216955E8	5.885891117292084	4.888312907437748
1.115843855E8	5.849465079724193	4.700914454896519
1.183470755E8	6.618439999467667	6.962406893928314
1.251097655E8	6.79190928461899	7.2036304203659896
1.318724555E8	5.8843330094977	4.975093266087996
1.386351455E8	5.757542486791499	4.571037604181135
1.453978355E8	5.795252628761632	4.828633756875786
1.521605255E8	5.762113153197914	4.744824010730169
1.589232155E8	5.851040931936848	4.867641378728757
1.656859055E8	5.7832358129679164	4.504278158295825
1.724485955E8	6.115331029516361	4.409183312485674
1.792112855E8	5.7898513757099614	4.410722771167247
1.859739755E8	5.713402506990562	4.234234466995793
1.927366655E8	5.909920756385403	4.565946861686249
1.994993555E8	5.900110754744044	4.69045324411427
2.05937114E8	6.105707719194409	4.838900250414067
2.09318459E8	6.065873884187898	3.7765484725557545
2.130247355E8	5.948947090580819	5.305046218109488
2.197874255E8	5.879037631475049	4.534127936376314
2.265501155E8	5.751008991983959	4.298949940404682
2.333128055E8	5.814412016520054	4.631349521498623
2.400754955E8	5.8713202882285005	4.85168168531469
2.468381855E8	5.891005206508061	5.087187383515168
2.536008755E8	5.836294137392073	4.948186440281949
2.603635655E8	5.868639402367992	4.91716333303629
2.671262555E8	5.820848804248014	4.717872369226598
2.738889455E8	5.8220953496315815	4.665512217776767
2.806516355E8	6.350307643851781	7.3430287352867625
2.874143255E8	5.892169240346667	5.882096086462401
2.941770155E8	5.826647975879421	4.511918266796443
3.009397055E8	6.616491958081769	287.91289072313896
3.077023955E8	5.845691285568317	4.8652363657564965
3.144650855E8	5.766239765537087	4.582688131118145
3.212277755E8	5.879808626448943	4.895393189563148
3.279904655E8	14.929411669025196	17.998285651471186
3.347531555E8	6.732313029282726	6.447101761864413
3.415158455E8	5.775093195163463	4.808122111205576
3.482785355E8	5.843384659063183	5.61483067854814
3.550412255E8	5.7852032253437615	4.98941252576856
3.618039155E8	5.887643378596387	6.746708252651732
3.685666055E8	5.812865442597547	4.7041683242871795
3.753292955E8	5.8373715193214535	4.954174470394323
3.820919855E8	5.874476724498683	4.775720411133629
3.888546755E8	5.756446325352782	4.572741354030359
3.956173655E8	5.781779883448746	5.160493896142981
4.023800555E8	5.877131141601937	4.405286821374583
4.07291275E8	6.3785683074003785	4.946939422367047
4.1067262E8	6.339634360903941	5.038638872401523
4.159054355E8	5.8053471325759425	4.32909182594165
4.226681255E8	5.689827568615447	4.4232800297391055
4.294308155E8	5.96873596157742	5.132414507920862
4.361935055E8	5.669226003262016	4.17481700213808
4.429561955E8	5.63001793664947	4.129010707871401
4.497188855E8	6.552304925998382	8.121462976568216
4.564815755E8	5.789365770129933	4.556501954258645
4.632442655E8	7.6584585423847615	7.064932518717759
4.700069555E8	6.159979978381384	4.697540620411329
4.767696455E8	5.786048894744547	4.6348414256868775
4.835323355E8	5.741753651283735	4.439005318867036
4.902950255E8	5.834931661809132	5.041718341062486
4.970577155E8	5.82201416891799	4.737067772482622
5.038204055E8	5.650158147127844	4.271726744786536
5.105830955E8	5.87229889289617	5.130035663663432
5.173457855E8	5.736869943764981	4.592671948093713
5.241084755E8	5.791002988455777	4.679532108877123
5.308711655E8	5.721275261767137	4.526853725230037
5.376338555E8	5.894493907010376	6.223740503695808
5.443965455E8	5.882664442699577	5.18688994708303
5.511592355E8	5.804668556447212	4.668694824874902
5.579219255E8	5.7872716330336	4.612761455546127
5.646846155E8	5.772845273108778	4.70749746906679
5.714473055E8	5.814046629373815	4.5485747029493675
5.782099955E8	5.7567071683013715	4.44231482029083
5.849726855E8	6.014601733925406	5.410913025396525
5.903608885E8	6.126582697928802	4.8962321510391655
5.937422335E8	5.935562504410736	9.12712961773217
5.984980655E8	10.123056653491435	19.107905500090023
6.052607555E8	5.809634627640776	4.823763602964551
6.120234455E8	5.708178106640997	4.424259102141108
6.187861355E8	5.636362009791961	4.3703428852326764
6.255488255E8	5.551735478042022	4.2867477949384885
6.323115155E8	5.843373864542069	5.005489313022703
6.390742055E8	5.709650893357525	4.392630324754025
6.458368955E8	5.789164518852705	5.016757782469077
6.525995855E8	6.085884463135232	5.590580401363575
6.593622755E8	5.963564794482669	5.99579899232528
6.661249655E8	6.090796857463524	4.618608507776062
6.728876555E8	5.958909398479007	5.1347678008120115
6.796503455E8	5.677437380687271	4.586996106267926
6.864130355E8	6.03454512923112	4.487440595424707
6.931757255E8	5.822873146632479	7.772308209957679
6.999384155E8	5.8989050215225	5.153422522997633
7.067011055E8	5.878740708209307	5.026701599044896
7.134637955E8	5.871558950654252	5.176683775933888
7.202264855E8	5.813493742874507	4.761072264885615
7.269891755E8	5.957782332178468	5.010774557342922
7.337518655E8	5.734838503613207	4.758616561537733
7.405145555E8	5.712782191701823	4.4133433075882325
7.472772455E8	5.72995390887354	4.465831299855109
7.540399355E8	5.798619040648026	4.478945766811154
7.608026255E8	5.949942404575694	4.721780811796741
7.668320365E8	5.933869661858881	5.109663454916297
7.702133815E8	6.551309937963586	9.310958856360324
7.743280055E8	5.834089837032305	4.456479194520598
7.810906955E8	5.79207918742394	4.642912564096937
7.878533855E8	5.645595761449956	4.50636611279126
7.946160755E8	5.82710681696189	4.713684760169383
8.013787655E8	5.825444608580313	4.897330987888318
8.081414555E8	5.841995566852836	5.115408251676831
8.149041455E8	5.797775737169677	4.725266863957304
8.216668355E8	5.668276085403885	4.442231153296744
8.284295255E8	5.607938704864484	4.29830641396801
8.351922155E8	6.2282208706890305	6.1115311191567825
8.419549055E8	5.712549591952315	4.756058126172928
8.487175955E8	11.046245059288538	33.11059425995783
8.554802855E8	7.986579009240406	8.611337886083547
8.622429755E8	6.53954373185818	6.786181088279748
8.690056655E8	21.29986129779718	124.01531401074773
8.757683555E8	14.231090438863825	14.225087676172581
8.825310455E8	5.881119347478592	5.391583388873424
8.892937355E8	7.292038523132067	9.172210850700425
8.960564255E8	5.708906219270734	4.280952645969616
9.028191155E8	7.0482368702395055	7.466470311006388
9.095818055E8	6.055252273873267	4.763247780301665
9.163444955E8	5.842782531803173	4.877189980232005
9.231071855E8	5.618878582339276	4.168797199983771
9.298698755E8	5.755729007244159	4.424667072761041
9.366325655E8	5.83339588240774	4.432307058507187
9.426997425E8	5.992342223936568	4.892827194940033
9.460810875E8	6.698868317342739	7.695085887776739
9.501579455E8	5.858951245732098	4.615454991087747
9.569206355E8	5.735646909735623	4.318103391032178
9.636833255E8	5.549057401714407	4.180826085255421
9.704460155E8	5.65250351561287	4.319096975966188
9.772087055E8	5.894291768512234	5.339612311868718
9.839713955E8	5.83667312859232	5.052356943453432
9.907340855E8	5.803697345287157	4.726332037326567
9.974967755E8	5.720712911578085	4.465029864616304
1.0042594655E9	5.9883868697219595	5.376647711719481
1.0110221555E9	5.7661322639363926	4.744640011849542
1.0177848455E9	5.73169093955216	4.631987959507801
1.0245475355E9	5.741473141604894	4.547349301733234
1.0313102255E9	6.345867546789813	6.0003635647219316
1.0380729155E9	5.848696154932431	11.326730610335565
1.0448356055E9	5.748687134853143	4.533207708287399
1.0515982955E9	5.778469662220211	4.588248931884963
1.0583609855E9	5.729365829277994	4.611295026735316
1.0651236755E9	5.728999850651146	4.7183193084958175
1.0718863655E9	5.857646143768235	5.45421439649871
1.0786490555E9	6.50683100955389	11.61531244469571
1.0854117455E9	5.980032353989315	5.486767993312667
1.0921744355E9	6.048686839112838	4.220356492240645
1.0989371255E9	5.553460383368157	4.1278131973534595
1.104984942E9	6.546110843487358	10.899019200349718
1.108366287E9	6.698157785957935	13.331921187629
1.1124625055E9	5.858092268017608	4.858438597511246
1.1192251955E9	5.799876676293014	4.793061498474608
1.1259878855E9	5.74981789790749	4.3415115427486235
1.1327505755E9	5.751395968172428	4.552389965910736
1.1395132655E9	5.747154312854796	4.45596557380007
1.1462759555E9	5.713010059606458	4.567168681446192
1.1530386455E9	5.788300365682886	4.6674843275384035
1.1598013355E9	5.716943257786473	4.604431986124618
1.1665640255E9	5.654075375331414	4.482249745274408
1.1733267155E9	5.816199618790748	4.985708197219091
1.1800894055E9	5.802947791485341	4.673705464595025
1.1868520955E9	5.825882747841465	4.723416554970636
1.1936147855E9	5.794632165602741	4.910330140050559
1.2003774755E9	5.5981153949094224	4.259113935780663
1.2071401655E9	5.761062387895941	4.831549238762959
1.2139028555E9	5.704212377027485	4.610214885462228
1.2206655455E9	5.722526538995577	4.183914466409767
1.2274282355E9	5.751472712781452	4.339272772878891
1.2341909255E9	11.708464826866232	31.364619195920834
1.2409536155E9	7.908214186958149	12.538925225633088
1.2477163055E9	5.724754350709555	4.546550104638687
1.2544789955E9	5.706847718881096	4.203502259667926
1.2602528435E9	6.538432553689588	9.089545837272999
1.2636341885E9	5.866521142912619	5.913983324955498
1.2680043755E9	5.909408386307815	4.689588507096322
1.2747670655E9	5.866747403769802	4.896855061579975
1.2815297555E9	5.813121553701264	4.524257378762984
1.2882924455E9	5.716243240485665	4.271656387158923
1.2950551355E9	5.766033930285138	4.711022496996468
1.3018178255E9	5.689024190078208	4.659274999645994
1.3085805155E9	5.795487002952967	4.7665654743247545
1.3153432055E9	5.718273201935916	4.760912312666003
1.3221058955E9	5.681726206583475	4.450709757927293
1.3288685855E9	6.403160428764293	7.150602059257232
1.3356312755E9	5.736856635451278	4.756492026598554
1.3423939655E9	5.722229467859683	4.48908015229404
1.3491566555E9	5.7076771225651335	4.28586696808064
1.3559193455E9	5.798493498888756	5.013126547959017
1.3626820355E9	5.735546358032085	4.430385797774204
1.3694447255E9	5.839057978408	4.711125213508275
1.3762074155E9	7.176706606394792	6.243009401794044
1.3829701055E9	11.942453964324846	20.017971309744024
1.3897327955E9	7.686428773165708	8.608173400776646
1.3964954855E9	5.961334616846255	4.8867203626637945
1.4032581755E9	7.168352977883061	7.275822325690544
1.408757431E9	5.870887367525682	4.849403784609389
1.412138776E9	6.2284732607824145	11.29531894761159
1.4167835555E9	5.765373246444832	4.391053693444059
1.4235462455E9	5.694582185491276	4.429806563242329
1.4303089355E9	5.815803770393142	4.498023996277343
1.4370716255E9	5.86514434344913	4.837790137254669
1.4438343155E9	6.110197421440285	8.34792374653419
1.4505970055E9	5.696563054050976	4.497360918667193
1.4573596955E9	5.722501105329388	4.627273655600869
1.4641223855E9	5.7088995651138825	4.501466246929478
1.4708850755E9	5.753671541945587	4.818214441574965
1.4776477655E9	5.762028867211124	4.5228145488987535
1.4844104555E9	5.7383036927613125	4.539364631691802
1.4911731455E9	5.709023776041782	4.462461368729621
1.4979358355E9	8.974827324629697	11.932375385015565
1.5046985255E9	6.155484282142165	4.829655007210851
1.5114612155E9	5.77640243749159	5.1196829684771465
1.5182239055E9	5.657816785923944	4.495066326967627
1.5249865955E9	5.653621266093817	4.321662913558902
1.5317492855E9	5.896759573483333	5.771945767406696
1.5385119755E9	5.6624223496862935	4.146161465996874
1.5452746655E9	5.85774654760162	4.548495201206242
1.5504776755E9	6.260023110725627	4.801014212169192
1.5538590205E9	5.919503680242101	5.014556576559876
1.5588000455E9	5.71309390198279	4.442469867192575
1.5655627355E9	5.509932142387127	4.0343496396648035
1.5723254255E9	5.690936594757412	4.574930599385164
1.5790881155E9	5.590243675223912	4.115484163162948
1.5858508055E9	5.684961605514965	4.585393898438232
1.5926134955E9	5.902668169027414	8.176005469842426
1.5993761855E9	5.708264167069613	4.486796386969512
1.6061388755E9	5.809501248763436	4.869255514633203
1.6129015655E9	5.608620682006716	4.305808609997131
1.6196642555E9	6.040509323952451	4.192176268588884
1.6264269455E9	5.783886441637869	4.745896042529594
1.6331896355E9	5.795303939704467	4.843693177668885
1.6399523255E9	5.905163034236376	5.184105236147606
1.6467150155E9	6.395364270726589	6.495751593164103
1.6534777055E9	5.663323914004634	4.22885222680835
1.6602403955E9	5.756754930360552	4.626741793724801
1.6670030855E9	5.617860052730497	4.3308576551568825
1.6737657755E9	5.7908894241788404	4.645495863692765
1.6805284655E9	5.729496102882137	4.385536887107658
1.6872911555E9	5.898915224563007	4.606912551197977
1.691973483E9	6.201840916384348	6.31569765947822
1.695354828E9	6.27333048927771	6.0573561170713734
1.7008165355E9	6.142584385799142	4.212169131352295
1.7075792255E9	5.918660325994538	5.80925492705578
1.7143419155E9	20.73354759718396	43.26215408182504
1.7211046055E9	19.684059301845863	16.05364341231625
1.7278672955E9	7.219396275742345	8.660429093149608
1.7346299855E9	5.671931879178256	4.377654228270329
1.7413926755E9	5.7076385284553925	4.457752812080933
1.7481553655E9	5.706307844955188	4.6310144400184825
1.7549180555E9	5.803306820215033	4.54871349851154
1.7616807455E9	5.969570097106329	5.420691378238269
1.7684434355E9	6.085898510799697	4.695545233822687
1.7752061255E9	5.710704616062543	4.434446790838582
1.7819688155E9	5.706626061522855	4.492156777940063
1.7887315055E9	5.738560099605334	4.592166315034203
1.7954941955E9	5.693979318880505	4.57404466907185
1.8022568855E9	6.807700042438734	84.20877026410773
1.8090195755E9	5.691354327937551	4.1448956163202
1.8157822655E9	5.926710820694132	5.092784894094859
1.8225449555E9	5.891590180830409	5.58421090958327
1.8272135585E9	5.9074000705375305	5.3282131539194335
1.8305949035E9	5.231484651783808	3.6975617007276025
1.8360703355E9	3.7107031373610204	4.713932313140086
1.8428330255E9	3.197363327315018	3.383256482412061
1.8495957155E9	3.3009936874231998	5.503855874913027
1.8563584055E9	3.150282210185592	3.4563108610255946
1.8631210955E9	3.037616983774208	2.9245458483962223
1.8698837855E9	3.1500087982740594	3.362568789528754
1.8766464755E9	3.465264414012767	5.88008029525805
1.8834091655E9	3.1433256588724308	3.447569364465469
1.8901718555E9	3.395214921872805	4.644816989059128
1.8969345455E9	3.4143003745550957	4.729326281537671
1.9036972355E9	3.1668404140955744	3.9736818086020027
1.9104599255E9	3.259976725238034	3.8833748054538457
1.9172226155E9	3.1167931695819266	3.175940480648196
1.9239853055E9	3.243191392774177	4.418280224672241
1.9307479955E9	3.0931605618474305	3.116480873155311
1.9375106855E9	3.150360729236443	4.489075128946255
1.9442733755E9	3.1064610384329314	3.2190246211569216
1.9510360655E9	3.1869361156581184	3.6806798976754855
1.9573191735E9	3.160774329261211	3.132293681021754
1.9607005185E9	10.962996943171346	62.26454128950912
1.9645614455E9	5.8452087852614865	4.434926727562899
1.9713241355E9	6.022998984132054	3.8880616511841732
1.9780868255E9	5.654269528841334	4.271605292775322
1.9848495155E9	5.817595808768404	4.619656102102927
1.9916122055E9	12.81504209123884	13.499657815915992
1.9983748955E9	9.990819777337125	10.764865691750579
2.0051375855E9	6.8156937549998595	7.595860138669936
2.0119002755E9	13.271993836772054	16.040389156959023
2.0186629655E9	6.419899625740644	5.481555710796194
2.0254256555E9	9.767804675358475	15.36899232250218
2.0321883455E9	8.919912638314043	12.69395549792067
2.0389510355E9	5.951095496023032	5.016208039075401
2.0457137255E9	5.792083919268812	4.413220726944183
2.0524764155E9	5.8957712093856145	5.19922287574946
2.0592391055E9	5.5756787609664205	4.107856839613584
2.0660017955E9	5.761630948631388	4.397671413610551
2.0727644855E9	5.799992310752082	4.475288198217197
2.077505957E9	7.0880653380402485	18.32466059115097
2.080887302E9	21.04796067322756	35.17508276123047
2.0862898655E9	5.7942985705392385	4.479364981812997
2.0930525555E9	6.6950062770879635	6.966511410828234
2.0998152455E9	5.636447922350426	4.360273808532409
2.1065779355E9	5.722845347043854	4.595388440768364
2.1133406255E9	5.942467124768398	5.40226558826409
2.1201033155E9	5.904799421531965	4.899899810912055
2.1268660055E9	5.971798648171068	6.6130763395255165
2.1336286955E9	5.715298645953016	4.706091227508163
2.1403913855E9	5.70816982591247	4.483691101198813
2.1471540755E9	5.672087882188892	4.283036091499438
2.1539167655E9	5.735961281679332	4.3393639283612355
2.1606794555E9	5.773091624782446	4.523955369903366
2.1674421455E9	5.829393185256163	5.245544117482986
2.172186873E9	6.137672663394168	10.080759576656732
2.175568218E9	6.123612554742717	3.415905710976985
2.1809675255E9	5.8914993885569205	4.408828528565239
2.1877302155E9	5.678985433311301	4.8994372930918315
2.1944929055E9	5.713619136763625	4.278825368105647
2.2012555955E9	6.016993681508394	4.386747909731179
2.2080182855E9	5.809971475847629	4.556579904640575
2.2147809755E9	5.658475991062728	4.5208469225884205
2.2215436655E9	5.668254644231808	4.361318798506752
2.2283063555E9	5.740565662480463	4.642285582550329
2.2350690455E9	5.732820223904985	4.590480775281322
2.2418317355E9	5.745438427607949	4.415939920634223
2.2485944255E9	6.376703353251443	9.35266954082783
2.2553571155E9	5.731817960012953	4.760952208047872
2.2604714335E9	10.375560957960683	199.15672267767437
2.2638527785E9	8.65339316610571	11.382493564163102
2.2688824955E9	6.4097499663595405	6.4117106249191504
2.2756451855E9	16.49130050320213	152.0225463814475
2.2824078755E9	20.90910732267781	72.30973491797323
2.2891705655E9	5.625961562632621	4.23857972487662
2.2959332555E9	5.697038604460651	4.401503441443339
2.3026959455E9	5.6276262848067855	4.421735880270905
2.3094586355E9	5.724374472288394	4.607699625815842
2.3162213255E9	5.74230579843228	5.309074637778775
2.3229840155E9	5.674570178434912	4.340568875001541
2.3297467055E9	5.7187916346897465	4.4155363176663736
2.3365093955E9	5.69811007158394	4.591972657011734
2.342617023E9	6.046386792271161	5.0372632302409235
2.345998368E9	6.3751122984448045	6.654469527920688
2.3500347755E9	6.0337364273683995	3.4237543315868777
2.3567974655E9	5.710912817236928	4.472788358011031
2.3635601555E9	7.6486890571651225	9.165415894241926
2.3703228455E9	10.341262722378225	13.271994086435093
2.3770855355E9	5.639943277009593	4.025160253498232
2.3838482255E9	7.512957122091948	40.7891095904153
2.3906109155E9	19.43987392590818	32.24217380062621
2.3973736055E9	6.0853688399142944	4.451228021350938
2.4041362955E9	6.8228407630691335	6.711433891650295
2.4107140535E9	11.376847109556868	28.130846924996376
2.4140953985E9	5.989939545346398	4.575117399496154
2.4176616755E9	10.715797264106444	17.33103925478792
2.4244243655E9	20.94943225255039	26.389176645282376
2.4311870555E9	10.037873538488382	11.891560164357598
2.4379497455E9	5.862475582941108	4.626848474603021
2.4447124355E9	5.697214865682147	4.350282464886477
2.4514751255E9	5.6713191052672824	4.5527631835725755
2.4582378155E9	5.636748690240126	4.28780447934834
2.4650005055E9	5.595620973310917	4.113408886690042
2.4717631955E9	5.659100594585882	4.231067538461176
2.4775500625E9	13.17480675711966	272.1183936473163
2.4809314075E9	5.895078308258772	4.965945548788676
2.4852885755E9	5.837270671877611	4.423426183186532
2.4920512655E9	5.835942058559538	4.380574562161871
2.4988139555E9	10.140751831002161	137.7441078419764
2.5055766455E9	5.609692149130006	4.280115383873841
2.5123393355E9	5.791834462321946	4.421420714911134
2.5186166645E9	5.900341127575291	4.53722722582741
2.5219980095E9	45.68904279495056	1025.086432578463
2.5258647155E9	14.339325179773137	22.385265298271886
2.5326274055E9	18.40507948760035	24.060644889339876
2.5393900955E9	5.599962884591783	4.089726366186355
2.5461527855E9	5.51526034758358	3.8269498546306933
2.5510193665E9	5.8128502810327785	6.521875480247986
2.5544007115E9	4.621264916732108	12.900233816373948
2.556806178E9	3.4036958324948587	4.207432230586522
2.560187523E9	22.324785710244214	37.944967649235195
2.5643886675E9	34.613975248973595	78.20631464952196
2.5677700125E9	14.156521478539004	14.113768269714518
2.5709752425E9	23.072336046735504	19.00054644140191
2.5743565875E9	62.95432151731609	376.16014412275223
2.5770110825E9	19.12629284453955	16.23084887616265
2.5799692015E9	23.22612441037992	49.092588128186144
2.5829243545E9	15.480426533341525	18.016387838615678
2.58508766E9	25.287649213728454	28.541011776828572
2.588469005E9	58.66948278630118	151.9391818551039
2.590425985E9	26.456961907039428	23.70818165365509
2.5926179955E9	22.926250442360907	42.77495458497671
2.595683626E9	20.529817305392218	26.576323121487288
2.59738273E9	9.980907057013022	15.80851188787225
2.599575612E9	34.121679032150254	50.770602197397935
2.6024471875E9	39.70551838803564	37.5083188735256
2.60408825E9	22.362554532207835	31.97809002948021
2.606100152E9	14.900552650944894	19.594363094082553
2.6090288975E9	51.62634991014595	54.189215375872
2.610561037E9	67.81385586045182	47.06526389688737
2.612247691E9	34.32708261221195	52.46964465328137
2.6152792605E9	42.95253122156099	85.1567205505158
2.6169739515E9	20.832129741980662	17.418792063352637
2.6182888755E9	37.25804698340641	34.72130641239682
2.620703603E9	39.80369070214258	51.482640199301855
2.622957103E9	51.11479773540206	70.73298317068057
2.62422633E9	26.047240750868692	25.77191667861224
2.6257522455E9	68.26272249134722	114.8829928973331
2.6281926035E9	19.456176893016895	22.169642402568513
2.630048033E9	43.611216717381176	49.27070741280122
2.631159744E9	30.885995814790206	38.80521216604723
2.6327376015E9	17.2058588133893	18.44272499604493
2.6349294315E9	198.91782764005717	5181.633813397538
2.636732919E9	8.78108482277188	9.025346994579785
2.637817955E9	9.050370810170406	8.100268219191591
2.6392567745E9	36.55686027113036	37.05226478455613
2.641378123E9	17.442070376794007	104.15519882971005
2.6433206485E9	49.3969019527752	72.57778052369947
2.644365525E9	68.02664658876179	74.31543503138325
2.6454895405E9	39.82565514526204	68.99991735916645
2.647398423E9	25.6252786725783	38.44005641081593
2.6492704655E9	19.398857024707507	22.344479570923454
2.6505891935E9	22.50820427369727	28.352996080032167
2.6515126665E9	66.94990672369775	346.91336825379085
2.6529723755E9	70.9090288576628	152.81450362411988
2.654807659E9	33.05252196828381	38.16050164501768
2.6566228385E9	73.71269964356199	98.13655454373418
2.657630714E9	21.067633258654944	14.453800997168425
2.6585235905E9	18.450410086213473	31.57700811217467
2.660201735E9	21.02009028573287	45.13500527536918
2.661960377E9	42.850817407654134	47.61125796896169
2.6636635775E9	22.661543998861628	24.30563927957559
2.664529194E9	13.76153544582133	16.41754560748476
2.6654166045E9	12.317320590110212	13.8053630596122
2.6671321045E9	29.760287512697932	27.211993131307256
2.6688141125E9	17.75682676740421	27.557139520694715
2.670448266E9	27.00654793263325	30.89076101798017
2.6712601925E9	31.547285835453774	19.054417407287165
2.6720584555E9	21.023890414056954	43.72146575331155
2.6736451615E9	19.823935478078557	25.230814310609173
2.675219656E9	35.50566260917055	30.46996306200413
2.676762363E9	7.5411860263355	8.63314127268948
2.6777733085E9	29.529339266151183	90.03412743164023
2.6785261675E9	20.287133654205103	23.842220093670456
2.679740732E9	16.49087667057855	15.576123506132923
2.681144421E9	18.968098033262734	24.87341124897274
2.682504779E9	8.15627104913946	9.279186494349723
2.683817561E9	19.150110782434506	47.616186419653204
2.6846239835E9	48.967154019286724	38.15262365931755
2.6852601145E9	51.08413033902038	43.79829034896412
2.6863674465E9	15.911332476840043	18.670667786931674
2.6876311185E9	38.62978899771528	30.47198956341679
2.688870931E9	20.523284831957415	43.57274762260666
2.690079803E9	162.65906521850084	201.78770170364876
2.6911140035E9	44.82257104052293	80.67386489311865
2.6917067115E9	24.139620477798207	22.030166981540606
2.69244955E9	58.69186575145186	82.14251404429827
2.6936164085E9	33.06899196877839	50.98119793437283
2.6947745185E9	55.09590674032308	166.01281610256166
2.6959270455E9	52.05109672635624	68.95226948499433
2.6970693615E9	34.58517351546704	37.04289397961812
2.69797523E9	13.384251679703503	10.776855224215904
2.698524029E9	9.44858424865401	8.820826460918006
2.699278152E9	30.240688106189772	37.34725442625356
2.700357511E9	21.50325913860225	23.09887012565755
2.701421287E9	31.882871387391383	38.379386531199586
2.7024766155E9	26.865793250136964	28.528442709060783
2.703523373E9	10.961329839836457	13.728225163489432
2.704559127E9	12.122975933367345	17.72697998092756
