#Mapping quality	mapping quality
0.0	6.5288682E7
1.0	5844016.0
2.0	5636182.0
3.0	5670092.0
4.0	5155587.0
5.0	4963921.0
6.0	5024913.0
7.0	4531038.0
8.0	4844260.0
9.0	4667022.0
10.0	4907045.0
11.0	4155901.0
12.0	4286574.0
13.0	5455006.0
14.0	3899774.0
15.0	4729536.0
16.0	4495192.0
17.0	4185608.0
18.0	4344495.0
19.0	4178401.0
20.0	7591384.0
21.0	4978634.0
22.0	5100649.0
23.0	4976334.0
24.0	5459491.0
25.0	5493597.0
26.0	5392680.0
27.0	6267978.0
28.0	5376375.0
29.0	5298039.0
30.0	1.2954001E7
31.0	6185927.0
32.0	6364203.0
33.0	7127071.0
34.0	6689660.0
35.0	6793487.0
36.0	7362311.0
37.0	6694252.0
38.0	6536889.0
39.0	6815194.0
40.0	1.7965002E7
41.0	7930861.0
42.0	8596803.0
43.0	8673674.0
44.0	7960454.0
45.0	1.3549114E7
46.0	9139236.0
47.0	9518348.0
48.0	1.3281068E7
49.0	9348417.0
50.0	1.4352192E7
51.0	1.1480266E7
52.0	1.0879613E7
53.0	1.2696766E7
54.0	1.1063588E7
55.0	1.2209167E7
56.0	1.2323196E7
57.0	1.1764453E7
58.0	1.1120541E7
59.0	1.044626E7
60.0	2.068148983E9
