#Coverage	Number of genomic locations
0.0	2.37227865E8
1.0	4.28111326E8
2.0	5.27368272E8
3.0	4.91127279E8
4.0	3.79388751E8
5.0	2.56413345E8
6.0	1.57837081E8
7.0	9.24871E7
8.0	5.3813714E7
9.0	3.2793698E7
10.0	2.1717349E7
11.0	1.5890804E7
12.0	1.2589067E7
13.0	1.0526916E7
14.0	9092347.0
15.0	7960600.0
16.0	7038509.0
17.0	6267064.0
18.0	5608226.0
19.0	5040623.0
20.0	4546547.0
21.0	4105916.0
22.0	3731992.0
23.0	3380168.0
24.0	3081206.0
25.0	2810810.0
26.0	2575816.0
27.0	2357671.0
28.0	2175258.0
29.0	2003256.0
30.0	1850677.0
31.0	1705833.0
32.0	1570067.0
33.0	1450037.0
34.0	1334641.0
35.0	1236760.0
36.0	1141762.0
37.0	1045352.0
38.0	962628.0
39.0	888255.0
40.0	814964.0
41.0	755305.0
42.0	694835.0
43.0	639761.0
44.0	593107.0
45.0	547725.0
46.0	504623.0
47.0	467129.0
48.0	431964.0
49.0	399467.0
50.0	371359.0
51.0	345548.0
52.0	319947.0
53.0	296354.0
54.0	276510.0
55.0	260585.0
56.0	242696.0
57.0	227028.0
58.0	214692.0
59.0	200420.0
60.0	188312.0
61.0	177530.0
62.0	166441.0
63.0	155369.0
64.0	147764.0
65.0	140207.0
66.0	132260.0
67.0	125214.0
68.0	118464.0
69.0	112953.0
70.0	106718.0
71.0	101353.0
72.0	96557.0
73.0	91273.0
74.0	86440.0
75.0	81949.0
76.0	77997.0
77.0	74226.0
78.0	69782.0
79.0	66732.0
80.0	63324.0
81.0	60491.0
82.0	57653.0
83.0	55914.0
84.0	53511.0
85.0	50486.0
86.0	48493.0
87.0	45926.0
88.0	44340.0
89.0	42203.0
90.0	40627.0
91.0	39586.0
92.0	37436.0
93.0	35905.0
94.0	35449.0
95.0	33876.0
96.0	32252.0
97.0	31217.0
98.0	30106.0
99.0	29069.0
100.0	27902.0
101.0	27289.0
102.0	26321.0
103.0	25368.0
104.0	24255.0
105.0	23872.0
106.0	22738.0
107.0	21837.0
108.0	21080.0
109.0	20874.0
110.0	19680.0
111.0	18896.0
112.0	18385.0
113.0	17956.0
114.0	17403.0
115.0	16986.0
116.0	16371.0
117.0	15851.0
118.0	14992.0
119.0	14540.0
120.0	13932.0
121.0	13585.0
122.0	13362.0
123.0	12980.0
124.0	12644.0
125.0	12123.0
126.0	11747.0
127.0	11226.0
128.0	10828.0
129.0	10285.0
130.0	9943.0
131.0	10059.0
132.0	9677.0
133.0	9445.0
134.0	9152.0
135.0	8945.0
136.0	8861.0
137.0	8627.0
138.0	8406.0
139.0	8145.0
140.0	7945.0
141.0	7819.0
142.0	7761.0
143.0	7751.0
144.0	7612.0
145.0	7403.0
146.0	7284.0
147.0	7190.0
148.0	7070.0
149.0	6857.0
150.0	6810.0
151.0	6570.0
152.0	6391.0
153.0	6209.0
154.0	5933.0
155.0	5699.0
156.0	5744.0
157.0	5716.0
158.0	5459.0
159.0	5572.0
160.0	5315.0
161.0	5359.0
162.0	5174.0
