#Coverage (X)	Coverage
1.0	97.93529883672791
2.0	92.8705414790935
3.0	83.42144951414907
4.0	70.38170688780335
5.0	55.86451581022894
6.0	42.11730667951787
7.0	30.648361872233494
8.0	21.994400430127712
9.0	15.94968200574857
10.0	11.962293083835135
11.0	9.422695142908069
12.0	7.819408324638957
13.0	6.783558949884139
14.0	6.078044405730708
15.0	5.562401114825747
16.0	5.155957950055523
17.0	4.816965690530424
18.0	4.521494099593795
19.0	4.257063969778898
20.0	4.016522599037259
21.0	3.795867659345234
22.0	3.5928950348792767
23.0	3.4051148876750403
24.0	3.230827967645382
25.0	3.0691735225162518
26.0	2.9190630429804116
27.0	2.779223514722929
28.0	2.649155801976576
29.0	2.5275126595998074
30.0	2.4137134753603675
31.0	2.307113239565851
32.0	2.2070957402399642
33.0	2.1128172671460277
34.0	2.024143886875322
35.0	1.9408163090803896
36.0	1.862200762201951
37.0	1.7879168132537302
38.0	1.7175333837153914
39.0	1.6506694860875086
40.0	1.5871375470562867
41.0	1.5266611972693482
42.0	1.4690293520554718
43.0	1.4141497404270211
44.0	1.3617465105772197
45.0	1.3118665373507383
46.0	1.2644577334793325
47.0	1.2192444689614774
48.0	1.1758697482332394
49.0	1.134489980969576
50.0	1.0948859126722255
51.0	1.0570108903017825
