#Mapping quality	mapping quality
0.0	5.895874E7
1.0	4345928.0
2.0	4250463.0
3.0	4503081.0
4.0	3997038.0
5.0	3811933.0
6.0	3990579.0
7.0	3549671.0
8.0	3644142.0
9.0	3738366.0
10.0	3685970.0
11.0	3052426.0
12.0	3241486.0
13.0	4360537.0
14.0	2863743.0
15.0	3621621.0
16.0	3385647.0
17.0	3045471.0
18.0	3292621.0
19.0	3157979.0
20.0	5822105.0
21.0	3805668.0
22.0	3828776.0
23.0	3647374.0
24.0	4186718.0
25.0	4292719.0
26.0	4057449.0
27.0	5607019.0
28.0	3991478.0
29.0	3974375.0
30.0	8730960.0
31.0	4707786.0
32.0	4811975.0
33.0	5597443.0
34.0	4994956.0
35.0	5085904.0
36.0	5581728.0
37.0	5409508.0
38.0	5138230.0
39.0	5613847.0
40.0	1.5632955E7
41.0	6347824.0
42.0	6818930.0
43.0	7019046.0
44.0	6650356.0
45.0	9371368.0
46.0	7980007.0
47.0	7834941.0
48.0	9898352.0
49.0	7768397.0
50.0	1.2680824E7
51.0	8886427.0
52.0	9207558.0
53.0	1.2020444E7
54.0	9661149.0
55.0	1.1756474E7
56.0	1.2241886E7
57.0	1.1784293E7
58.0	1.1124967E7
59.0	1.0903542E7
60.0	1.991615399E9
