#Duplication rate	Coverage
1.0	5.8277712E7
2.0	2726815.0
3.0	261922.0
4.0	72781.0
5.0	32808.0
6.0	20622.0
7.0	14046.0
8.0	10851.0
9.0	8635.0
10.0	7146.0
11.0	6061.0
12.0	5444.0
13.0	4786.0
14.0	4309.0
15.0	3922.0
16.0	3427.0
17.0	3249.0
18.0	3014.0
19.0	2660.0
20.0	2449.0
21.0	2144.0
22.0	1949.0
23.0	1748.0
24.0	1601.0
25.0	1406.0
26.0	1257.0
27.0	1164.0
28.0	947.0
29.0	819.0
30.0	752.0
31.0	700.0
32.0	608.0
33.0	492.0
34.0	444.0
35.0	364.0
36.0	327.0
37.0	292.0
38.0	272.0
39.0	258.0
40.0	219.0
41.0	187.0
42.0	203.0
43.0	138.0
44.0	155.0
45.0	117.0
46.0	104.0
47.0	104.0
48.0	96.0
49.0	83.0
50.0	1469.0
