#Duplication rate	Coverage
1.0	1.46243244E8
2.0	1.7782933E7
3.0	3247646.0
4.0	1038595.0
5.0	425221.0
6.0	224871.0
7.0	129253.0
8.0	85355.0
9.0	58331.0
10.0	42570.0
11.0	31931.0
12.0	24985.0
13.0	19776.0
14.0	16319.0
15.0	13041.0
16.0	11242.0
17.0	9496.0
18.0	8120.0
19.0	7156.0
20.0	6309.0
21.0	5644.0
22.0	4966.0
23.0	4386.0
24.0	3998.0
25.0	3620.0
26.0	3266.0
27.0	2923.0
28.0	2693.0
29.0	2462.0
30.0	2305.0
31.0	2179.0
32.0	2058.0
33.0	1833.0
34.0	1610.0
35.0	1610.0
36.0	1520.0
37.0	1414.0
38.0	1282.0
39.0	1230.0
40.0	1142.0
41.0	1135.0
42.0	1085.0
43.0	920.0
44.0	942.0
45.0	880.0
46.0	757.0
47.0	787.0
48.0	697.0
49.0	664.0
50.0	25481.0
