#Coverage (X)	Coverage
1.0	98.59634619531876
2.0	95.74676479562976
3.0	90.19327404165776
4.0	81.77314454605471
5.0	71.13540940073457
6.0	59.450941672932075
7.0	47.94741646465536
8.0	37.59324296600165
9.0	28.93147072564473
10.0	22.118049985907405
11.0	17.009486865991974
12.0	13.324369862442609
13.0	10.73513671039207
14.0	8.944630690418052
15.0	7.705050486887842
16.0	6.832880528371746
17.0	6.200426307489209
18.0	5.723137618891613
19.0	5.344380593159215
20.0	5.0305522881073585
21.0	4.76042272429919
22.0	4.520968716870939
23.0	4.304969543494778
24.0	4.107295144276591
25.0	3.9243066191091884
26.0	3.7539668715288173
27.0	3.5946589781668905
28.0	3.445475607645008
29.0	3.3049548415028767
30.0	3.1722015846188896
31.0	3.046774999041318
32.0	2.9278275299090097
33.0	2.815288051668986
34.0	2.708595249146498
35.0	2.6073397068014543
36.0	2.5110124555001647
37.0	2.4193737237579427
38.0	2.3326098649596645
39.0	2.2501244817321293
40.0	2.171500358383682
41.0	2.096580308920963
42.0	2.0251275562302737
43.0	1.9572432804771438
44.0	1.8925047947735152
45.0	1.8308047453741523
46.0	1.7718216255565409
47.0	1.7154665653470005
48.0	1.661305787594543
49.0	1.6095927417748186
50.0	1.5600721300350244
51.0	1.5124605222220424
