#Duplication rate	Coverage
1.0	1.35712207E8
2.0	1.6095673E7
3.0	2828353.0
4.0	902095.0
5.0	363620.0
6.0	192232.0
7.0	111631.0
8.0	73891.0
9.0	50841.0
10.0	37911.0
11.0	29024.0
12.0	23239.0
13.0	18751.0
14.0	15872.0
15.0	13021.0
16.0	11285.0
17.0	9384.0
18.0	8265.0
19.0	7421.0
20.0	6452.0
21.0	5813.0
22.0	5369.0
23.0	4651.0
24.0	4222.0
25.0	3967.0
26.0	3575.0
27.0	3124.0
28.0	2948.0
29.0	2770.0
30.0	2541.0
31.0	2416.0
32.0	2172.0
33.0	2057.0
34.0	1889.0
35.0	1791.0
36.0	1638.0
37.0	1585.0
38.0	1406.0
39.0	1309.0
40.0	1274.0
41.0	1188.0
42.0	1133.0
43.0	1129.0
44.0	1082.0
45.0	940.0
46.0	921.0
47.0	870.0
48.0	801.0
49.0	773.0
50.0	24604.0
