#Insert size (bp)	insert size
2.0	1162.0
3.0	1126.0
4.0	1140.0
5.0	1255.0
6.0	1230.0
7.0	1265.0
8.0	1350.0
9.0	1215.0
10.0	1156.0
11.0	1382.0
12.0	1424.0
13.0	1391.0
14.0	1230.0
15.0	1198.0
16.0	1203.0
17.0	1322.0
18.0	1321.0
19.0	25496.0
20.0	24941.0
21.0	16304.0
22.0	9574.0
23.0	5553.0
24.0	3910.0
25.0	3037.0
26.0	2708.0
27.0	2539.0
28.0	2442.0
29.0	2264.0
30.0	2236.0
31.0	2362.0
32.0	2191.0
33.0	2195.0
34.0	2210.0
35.0	2207.0
36.0	2307.0
37.0	2163.0
38.0	2250.0
39.0	2264.0
40.0	2211.0
41.0	2383.0
42.0	2351.0
43.0	2449.0
44.0	2406.0
45.0	2417.0
46.0	2437.0
47.0	2455.0
48.0	2644.0
49.0	2469.0
50.0	2505.0
51.0	2404.0
52.0	2477.0
53.0	2635.0
54.0	2480.0
55.0	2589.0
56.0	2677.0
57.0	3280.0
58.0	2848.0
59.0	2980.0
60.0	2731.0
61.0	3100.0
62.0	2915.0
63.0	2790.0
64.0	2854.0
65.0	2817.0
66.0	2850.0
67.0	2709.0
68.0	2930.0
69.0	2923.0
70.0	2925.0
71.0	2907.0
72.0	3037.0
73.0	2976.0
74.0	2954.0
75.0	3257.0
76.0	3321.0
77.0	3239.0
78.0	3295.0
79.0	3261.0
80.0	3399.0
81.0	3488.0
82.0	3464.0
83.0	3569.0
84.0	3539.0
85.0	3584.0
86.0	3824.0
87.0	3599.0
88.0	3634.0
89.0	3687.0
90.0	3908.0
91.0	3706.0
92.0	3707.0
93.0	3601.0
94.0	3910.0
95.0	3709.0
96.0	3710.0
97.0	3728.0
98.0	3899.0
99.0	4035.0
100.0	3784.0
101.0	3736.0
102.0	3951.0
103.0	4014.0
104.0	4063.0
105.0	4096.0
106.0	3982.0
107.0	3967.0
108.0	3852.0
109.0	3974.0
110.0	3971.0
111.0	3939.0
112.0	4072.0
113.0	4120.0
114.0	4253.0
115.0	4229.0
116.0	4627.0
117.0	4783.0
118.0	4632.0
119.0	4826.0
120.0	4658.0
121.0	4933.0
122.0	4897.0
123.0	5045.0
124.0	5122.0
125.0	5295.0
126.0	5442.0
127.0	5460.0
128.0	5767.0
129.0	5894.0
130.0	5884.0
131.0	6388.0
132.0	6444.0
133.0	6780.0
134.0	7235.0
135.0	7429.0
136.0	7829.0
137.0	8308.0
138.0	8692.0
139.0	9299.0
140.0	10219.0
141.0	11331.0
142.0	12714.0
143.0	16225.0
144.0	112982.0
145.0	118683.0
146.0	121989.0
147.0	124179.0
148.0	125880.0
149.0	127991.0
150.0	129798.0
151.0	132687.0
152.0	134450.0
153.0	135699.0
154.0	138015.0
155.0	140109.0
156.0	141493.0
157.0	143437.0
158.0	145108.0
159.0	147209.0
160.0	148492.0
161.0	150741.0
162.0	153353.0
163.0	154855.0
164.0	157542.0
165.0	159244.0
166.0	161974.0
167.0	163228.0
168.0	165776.0
169.0	167215.0
170.0	169524.0
171.0	171050.0
172.0	173329.0
173.0	176000.0
174.0	177890.0
175.0	180313.0
176.0	183141.0
177.0	183966.0
178.0	186580.0
179.0	187990.0
180.0	191250.0
181.0	192478.0
182.0	195142.0
183.0	197551.0
184.0	199415.0
185.0	201448.0
186.0	204175.0
187.0	206343.0
188.0	209239.0
189.0	209965.0
190.0	213977.0
191.0	215857.0
192.0	218376.0
193.0	220601.0
194.0	223312.0
195.0	226183.0
196.0	226842.0
197.0	229816.0
198.0	231121.0
199.0	234039.0
200.0	236316.0
201.0	237681.0
202.0	239904.0
203.0	242331.0
204.0	243138.0
205.0	245891.0
206.0	249043.0
207.0	250482.0
208.0	252825.0
209.0	255576.0
210.0	257453.0
211.0	258812.0
212.0	261648.0
213.0	262921.0
214.0	266046.0
215.0	266971.0
216.0	268898.0
217.0	271608.0
218.0	272765.0
219.0	275227.0
220.0	276487.0
221.0	278016.0
222.0	280483.0
223.0	282008.0
224.0	283444.0
225.0	285978.0
226.0	287124.0
227.0	288589.0
228.0	290178.0
229.0	291338.0
230.0	293314.0
231.0	293928.0
232.0	296406.0
233.0	297227.0
234.0	299229.0
235.0	300881.0
236.0	301547.0
237.0	303113.0
238.0	304403.0
239.0	306025.0
240.0	306450.0
241.0	307083.0
242.0	308568.0
243.0	310009.0
244.0	310793.0
245.0	311065.0
246.0	313065.0
247.0	313255.0
248.0	313592.0
249.0	314268.0
250.0	316493.0
