#Mapping quality	mapping quality
0.0	5.4669553E7
1.0	1856498.0
2.0	1915489.0
3.0	2244323.0
4.0	2438586.0
5.0	2214125.0
6.0	2510662.0
7.0	2906149.0
8.0	3958022.0
9.0	2830101.0
10.0	1919573.0
11.0	1572494.0
12.0	1227229.0
13.0	1039127.0
14.0	893720.0
15.0	879883.0
16.0	915086.0
17.0	977211.0
18.0	1030404.0
19.0	1062183.0
20.0	1261892.0
21.0	1482948.0
22.0	2237460.0
23.0	1892327.0
24.0	1526214.0
25.0	1335111.0
26.0	1165933.0
27.0	1208966.0
28.0	1001230.0
29.0	955400.0
30.0	1475869.0
31.0	1108440.0
32.0	1201427.0
33.0	1312069.0
34.0	1253840.0
35.0	1092611.0
36.0	921779.0
37.0	883042.0
38.0	835275.0
39.0	839747.0
40.0	901134.0
41.0	828869.0
42.0	842785.0
43.0	973828.0
44.0	852132.0
45.0	925110.0
46.0	841259.0
47.0	799191.0
48.0	823172.0
49.0	695769.0
50.0	695676.0
51.0	690120.0
52.0	715829.0
53.0	625810.0
54.0	867686.0
55.0	690514.0
56.0	689845.0
57.0	659889.0
58.0	671616.0
59.0	614728.0
60.0	2.69611907E8
