#Coverage	Number of genomic locations
0.0	2.416328401E9
1.0	3.23352695E8
2.0	5.6602338E7
3.0	1.2253718E7
4.0	3630621.0
5.0	1384343.0
6.0	627170.0
7.0	320119.0
8.0	178190.0
9.0	109908.0
10.0	73088.0
11.0	51800.0
12.0	39716.0
13.0	32924.0
14.0	25523.0
15.0	22915.0
16.0	18984.0
17.0	17180.0
18.0	15479.0
19.0	13684.0
20.0	13029.0
21.0	11449.0
22.0	10283.0
23.0	9132.0
24.0	8296.0
25.0	7879.0
26.0	7329.0
27.0	7181.0
28.0	6369.0
29.0	5918.0
30.0	5735.0
31.0	5243.0
32.0	5221.0
33.0	5091.0
34.0	4794.0
35.0	4892.0
36.0	4617.0
37.0	4251.0
38.0	4023.0
39.0	3828.0
40.0	3693.0
41.0	3397.0
42.0	3374.0
43.0	3282.0
44.0	3237.0
45.0	2961.0
46.0	2999.0
47.0	2928.0
48.0	2768.0
49.0	2645.0
50.0	2532.0
51.0	2448.0
52.0	2412.0
53.0	2277.0
54.0	2280.0
55.0	2271.0
56.0	2228.0
57.0	2080.0
58.0	2067.0
59.0	1961.0
60.0	2016.0
61.0	1943.0
62.0	1891.0
63.0	1803.0
64.0	1769.0
65.0	1725.0
66.0	1682.0
67.0	1507.0
68.0	1435.0
69.0	1476.0
70.0	1375.0
71.0	1302.0
72.0	1210.0
73.0	1250.0
74.0	1264.0
75.0	1258.0
76.0	1157.0
77.0	1119.0
78.0	1018.0
79.0	966.0
80.0	965.0
81.0	924.0
82.0	961.0
83.0	838.0
84.0	879.0
85.0	778.0
86.0	790.0
87.0	740.0
88.0	752.0
89.0	676.0
90.0	684.0
91.0	701.0
92.0	704.0
93.0	683.0
94.0	655.0
95.0	616.0
96.0	599.0
97.0	561.0
98.0	533.0
99.0	536.0
100.0	514.0
101.0	490.0
102.0	475.0
103.0	493.0
104.0	448.0
105.0	443.0
106.0	391.0
107.0	356.0
108.0	387.0
109.0	339.0
110.0	339.0
111.0	344.0
112.0	379.0
113.0	305.0
114.0	312.0
115.0	316.0
116.0	304.0
117.0	292.0
118.0	286.0
119.0	296.0
120.0	276.0
121.0	319.0
122.0	302.0
123.0	297.0
124.0	243.0
125.0	219.0
126.0	247.0
127.0	226.0
128.0	226.0
129.0	202.0
130.0	195.0
131.0	246.0
132.0	232.0
133.0	219.0
134.0	232.0
135.0	231.0
136.0	247.0
137.0	214.0
138.0	199.0
139.0	248.0
140.0	228.0
141.0	242.0
142.0	225.0
143.0	218.0
144.0	205.0
145.0	205.0
146.0	203.0
147.0	206.0
148.0	165.0
149.0	177.0
150.0	180.0
151.0	168.0
152.0	172.0
153.0	158.0
154.0	165.0
155.0	167.0
156.0	160.0
157.0	159.0
158.0	159.0
159.0	177.0
160.0	130.0
161.0	176.0
162.0	163.0
163.0	166.0
164.0	181.0
165.0	159.0
166.0	151.0
167.0	129.0
168.0	134.0
169.0	128.0
170.0	145.0
171.0	139.0
172.0	140.0
173.0	145.0
174.0	158.0
175.0	147.0
176.0	175.0
177.0	139.0
178.0	128.0
179.0	147.0
180.0	133.0
181.0	125.0
182.0	135.0
183.0	127.0
184.0	103.0
185.0	132.0
186.0	91.0
187.0	122.0
188.0	107.0
189.0	108.0
190.0	91.0
191.0	132.0
192.0	95.0
193.0	108.0
194.0	115.0
195.0	102.0
196.0	104.0
197.0	83.0
198.0	87.0
199.0	76.0
200.0	97.0
201.0	90.0
202.0	83.0
203.0	92.0
204.0	96.0
205.0	96.0
206.0	76.0
207.0	90.0
208.0	103.0
209.0	88.0
210.0	109.0
211.0	92.0
212.0	109.0
213.0	104.0
214.0	106.0
215.0	92.0
216.0	82.0
217.0	111.0
218.0	105.0
219.0	111.0
220.0	109.0
221.0	103.0
222.0	133.0
223.0	128.0
224.0	153.0
225.0	187.0
226.0	182.0
227.0	186.0
228.0	197.0
229.0	198.0
230.0	225.0
231.0	253.0
232.0	243.0
233.0	285.0
234.0	262.0
235.0	320.0
236.0	365.0
237.0	384.0
238.0	371.0
239.0	429.0
240.0	491.0
241.0	459.0
242.0	470.0
243.0	512.0
244.0	562.0
245.0	558.0
246.0	614.0
247.0	605.0
248.0	611.0
249.0	688.0
250.0	656.0
251.0	715.0
252.0	799.0
253.0	774.0
254.0	752.0
255.0	821.0
256.0	846.0
257.0	800.0
258.0	805.0
259.0	850.0
260.0	765.0
261.0	779.0
262.0	757.0
263.0	781.0
264.0	763.0
265.0	726.0
266.0	731.0
267.0	702.0
268.0	702.0
269.0	708.0
270.0	700.0
271.0	723.0
272.0	672.0
273.0	652.0
274.0	610.0
275.0	645.0
276.0	620.0
277.0	590.0
278.0	586.0
279.0	556.0
280.0	588.0
281.0	545.0
282.0	596.0
283.0	423.0
284.0	444.0
285.0	439.0
286.0	407.0
287.0	387.0
288.0	368.0
289.0	379.0
290.0	295.0
291.0	316.0
292.0	254.0
293.0	248.0
294.0	213.0
295.0	205.0
296.0	177.0
297.0	146.0
298.0	149.0
299.0	136.0
300.0	128.0
301.0	140.0
302.0	107.0
303.0	101.0
304.0	96.0
305.0	86.0
306.0	103.0
307.0	68.0
308.0	74.0
309.0	64.0
310.0	51.0
311.0	51.0
312.0	48.0
313.0	41.0
314.0	48.0
315.0	30.0
316.0	27.0
317.0	30.0
318.0	29.0
319.0	30.0
320.0	20.0
321.0	21.0
322.0	20.0
323.0	24.0
324.0	31.0
325.0	14.0
326.0	22.0
327.0	29.0
328.0	26.0
329.0	25.0
330.0	20.0
331.0	28.0
332.0	27.0
333.0	24.0
334.0	23.0
335.0	23.0
336.0	19.0
337.0	17.0
338.0	20.0
339.0	9.0
340.0	14.0
341.0	14.0
342.0	19.0
343.0	13.0
344.0	13.0
345.0	12.0
346.0	13.0
347.0	15.0
348.0	13.0
349.0	14.0
350.0	16.0
351.0	12.0
352.0	15.0
353.0	21.0
354.0	13.0
355.0	17.0
356.0	13.0
357.0	7.0
358.0	9.0
359.0	11.0
360.0	13.0
361.0	13.0
362.0	14.0
363.0	12.0
364.0	9.0
365.0	5.0
366.0	11.0
367.0	13.0
368.0	20.0
369.0	13.0
370.0	10.0
371.0	7.0
372.0	18.0
373.0	16.0
374.0	12.0
375.0	12.0
376.0	15.0
377.0	14.0
378.0	17.0
379.0	9.0
380.0	20.0
381.0	17.0
382.0	14.0
383.0	14.0
384.0	19.0
385.0	18.0
386.0	21.0
387.0	14.0
388.0	9.0
389.0	16.0
390.0	7.0
391.0	12.0
392.0	11.0
393.0	11.0
394.0	22.0
395.0	10.0
396.0	27.0
397.0	12.0
398.0	13.0
399.0	11.0
400.0	14.0
401.0	11.0
402.0	14.0
403.0	8.0
404.0	10.0
405.0	11.0
406.0	5.0
407.0	11.0
408.0	7.0
409.0	10.0
410.0	5.0
411.0	6.0
412.0	20.0
413.0	17.0
414.0	8.0
415.0	10.0
416.0	8.0
417.0	10.0
418.0	11.0
419.0	12.0
420.0	5.0
421.0	3.0
422.0	7.0
423.0	3.0
424.0	5.0
425.0	5.0
426.0	6.0
427.0	10.0
428.0	7.0
429.0	6.0
430.0	8.0
431.0	7.0
432.0	7.0
433.0	5.0
434.0	2.0
435.0	3.0
436.0	3.0
437.0	5.0
438.0	8.0
439.0	4.0
440.0	8.0
441.0	3.0
442.0	3.0
443.0	5.0
444.0	6.0
445.0	8.0
446.0	7.0
447.0	2.0
448.0	4.0
449.0	4.0
450.0	9.0
451.0	6.0
452.0	2.0
453.0	2.0
454.0	6.0
455.0	4.0
456.0	3.0
457.0	4.0
458.0	7.0
459.0	4.0
460.0	8.0
461.0	8.0
462.0	8.0
463.0	7.0
464.0	4.0
465.0	10.0
466.0	6.0
467.0	9.0
468.0	5.0
469.0	9.0
470.0	11.0
471.0	7.0
472.0	6.0
473.0	10.0
474.0	8.0
475.0	13.0
476.0	12.0
477.0	12.0
478.0	4.0
479.0	4.0
480.0	9.0
481.0	2.0
482.0	12.0
483.0	8.0
484.0	4.0
485.0	9.0
486.0	5.0
487.0	10.0
488.0	7.0
489.0	5.0
490.0	3.0
491.0	7.0
492.0	5.0
493.0	7.0
494.0	6.0
495.0	5.0
496.0	5.0
497.0	5.0
498.0	6.0
499.0	3.0
500.0	8.0
501.0	5.0
502.0	7.0
503.0	7.0
504.0	10.0
505.0	9.0
506.0	4.0
507.0	3.0
508.0	4.0
509.0	5.0
510.0	5.0
511.0	2.0
512.0	5.0
513.0	2.0
514.0	2.0
515.0	2.0
516.0	3.0
517.0	1.0
518.0	6.0
519.0	6.0
520.0	4.0
521.0	4.0
522.0	5.0
523.0	5.0
524.0	2.0
525.0	3.0
526.0	1.0
527.0	6.0
528.0	1.0
529.0	1.0
530.0	2.0
531.0	3.0
532.0	5.0
533.0	4.0
534.0	4.0
535.0	5.0
536.0	5.0
537.0	4.0
538.0	3.0
539.0	3.0
540.0	5.0
541.0	2.0
542.0	5.0
543.0	5.0
544.0	6.0
545.0	6.0
546.0	6.0
547.0	1.0
548.0	1.0
549.0	3.0
550.0	3.0
551.0	2.0
552.0	1.0
553.0	3.0
554.0	2.0
555.0	2.0
556.0	5.0
557.0	2.0
558.0	3.0
559.0	4.0
560.0	4.0
561.0	8.0
562.0	4.0
563.0	2.0
564.0	8.0
565.0	6.0
566.0	2.0
567.0	4.0
568.0	3.0
569.0	5.0
570.0	8.0
571.0	4.0
572.0	4.0
573.0	5.0
574.0	5.0
575.0	9.0
576.0	9.0
577.0	10.0
578.0	6.0
579.0	3.0
580.0	7.0
581.0	3.0
582.0	1.0
583.0	1.0
584.0	2.0
585.0	1.0
586.0	6.0
587.0	3.0
588.0	3.0
589.0	5.0
590.0	6.0
591.0	2.0
592.0	2.0
593.0	1.0
594.0	1.0
595.0	3.0
596.0	2.0
597.0	3.0
598.0	1.0
599.0	2.0
600.0	4.0
602.0	5.0
603.0	3.0
604.0	5.0
605.0	2.0
606.0	2.0
607.0	4.0
608.0	4.0
609.0	1.0
610.0	5.0
611.0	2.0
612.0	2.0
613.0	3.0
614.0	6.0
615.0	2.0
616.0	1.0
617.0	1.0
618.0	1.0
619.0	1.0
620.0	2.0
621.0	1.0
622.0	1.0
623.0	2.0
625.0	2.0
628.0	1.0
629.0	1.0
630.0	2.0
631.0	2.0
632.0	2.0
633.0	2.0
635.0	3.0
637.0	3.0
638.0	1.0
639.0	1.0
641.0	1.0
642.0	1.0
643.0	1.0
644.0	1.0
645.0	2.0
646.0	1.0
647.0	2.0
649.0	4.0
650.0	1.0
651.0	2.0
653.0	3.0
654.0	1.0
655.0	3.0
656.0	1.0
657.0	3.0
658.0	1.0
659.0	1.0
661.0	2.0
662.0	3.0
663.0	2.0
664.0	2.0
666.0	2.0
667.0	2.0
668.0	2.0
670.0	3.0
671.0	1.0
673.0	2.0
675.0	3.0
676.0	3.0
677.0	4.0
678.0	6.0
679.0	2.0
680.0	2.0
681.0	3.0
682.0	5.0
683.0	1.0
684.0	2.0
685.0	1.0
686.0	1.0
687.0	1.0
689.0	1.0
690.0	1.0
691.0	2.0
692.0	4.0
694.0	6.0
695.0	2.0
696.0	2.0
697.0	42.0
699.0	2.0
700.0	1.0
703.0	1.0
704.0	1.0
707.0	1.0
708.0	1.0
713.0	2.0
714.0	1.0
715.0	1.0
716.0	1.0
718.0	1.0
721.0	1.0
722.0	1.0
726.0	1.0
727.0	1.0
731.0	1.0
733.0	1.0
735.0	2.0
736.0	1.0
738.0	1.0
739.0	1.0
740.0	1.0
741.0	1.0
743.0	2.0
745.0	1.0
746.0	1.0
747.0	1.0
751.0	1.0
752.0	1.0
754.0	1.0
757.0	1.0
763.0	1.0
766.0	1.0
769.0	1.0
773.0	1.0
774.0	1.0
775.0	1.0
776.0	1.0
777.0	2.0
785.0	1.0
786.0	1.0
788.0	1.0
789.0	1.0
793.0	2.0
801.0	1.0
803.0	1.0
804.0	3.0
807.0	1.0
808.0	1.0
809.0	1.0
812.0	1.0
816.0	1.0
817.0	1.0
818.0	1.0
819.0	1.0
820.0	1.0
821.0	2.0
822.0	1.0
825.0	1.0
826.0	2.0
827.0	1.0
832.0	1.0
833.0	1.0
834.0	1.0
838.0	1.0
839.0	1.0
840.0	1.0
841.0	1.0
842.0	1.0
846.0	2.0
851.0	1.0
852.0	1.0
853.0	2.0
856.0	2.0
857.0	2.0
858.0	2.0
859.0	4.0
860.0	2.0
862.0	2.0
865.0	2.0
866.0	1.0
867.0	1.0
869.0	1.0
874.0	1.0
875.0	1.0
878.0	1.0
879.0	2.0
883.0	1.0
885.0	3.0
887.0	1.0
888.0	1.0
892.0	1.0
897.0	1.0
899.0	1.0
900.0	2.0
901.0	1.0
903.0	1.0
907.0	1.0
908.0	1.0
912.0	1.0
913.0	1.0
914.0	1.0
915.0	2.0
916.0	1.0
917.0	1.0
921.0	2.0
922.0	1.0
925.0	2.0
926.0	1.0
927.0	1.0
929.0	1.0
932.0	2.0
937.0	2.0
941.0	1.0
943.0	1.0
945.0	2.0
948.0	1.0
949.0	1.0
951.0	1.0
953.0	1.0
958.0	2.0
961.0	1.0
962.0	1.0
967.0	2.0
969.0	1.0
970.0	1.0
971.0	1.0
972.0	3.0
975.0	1.0
978.0	2.0
979.0	3.0
980.0	1.0
983.0	1.0
989.0	1.0
990.0	1.0
992.0	2.0
993.0	2.0
995.0	1.0
996.0	1.0
998.0	3.0
999.0	2.0
1000.0	2.0
1001.0	3.0
1002.0	1.0
1003.0	3.0
1004.0	2.0
1006.0	1.0
1009.0	1.0
1014.0	1.0
1015.0	1.0
1017.0	1.0
1020.0	1.0
1021.0	1.0
1023.0	1.0
1024.0	2.0
1027.0	1.0
1028.0	2.0
1029.0	1.0
1030.0	1.0
1031.0	1.0
1034.0	1.0
1037.0	1.0
1038.0	1.0
1039.0	1.0
1040.0	1.0
1046.0	1.0
1050.0	1.0
1057.0	1.0
1059.0	1.0
1062.0	1.0
1063.0	1.0
1064.0	1.0
1065.0	1.0
1066.0	1.0
1069.0	1.0
1070.0	1.0
1076.0	3.0
1077.0	1.0
1080.0	1.0
1081.0	1.0
1084.0	2.0
1088.0	1.0
1091.0	1.0
1092.0	1.0
1094.0	1.0
1096.0	1.0
1098.0	1.0
1101.0	1.0
1103.0	1.0
1106.0	1.0
1107.0	1.0
1109.0	4.0
1112.0	1.0
1116.0	1.0
1117.0	1.0
1119.0	1.0
