#Mapping quality	mapping quality
0.0	3.8236529E7
1.0	6143190.0
2.0	5416978.0
3.0	5154774.0
4.0	4719059.0
5.0	4524566.0
6.0	4478454.0
7.0	4132722.0
8.0	4205399.0
9.0	4116685.0
10.0	4239656.0
11.0	3869106.0
12.0	3979649.0
13.0	4430899.0
14.0	3800549.0
15.0	4198191.0
16.0	4109068.0
17.0	3988148.0
18.0	4088693.0
19.0	3988805.0
20.0	5447700.0
21.0	4395104.0
22.0	4452005.0
23.0	4459171.0
24.0	4827843.0
25.0	4915282.0
26.0	4998029.0
27.0	5302526.0
28.0	5070483.0
29.0	5096012.0
30.0	7547243.0
31.0	5655188.0
32.0	5866952.0
33.0	6314703.0
34.0	6181495.0
35.0	6310435.0
36.0	7056745.0
37.0	6741517.0
38.0	6723401.0
39.0	6775566.0
40.0	1.143151E7
41.0	7493567.0
42.0	8190407.0
43.0	7956463.0
44.0	8129844.0
45.0	1.0830674E7
46.0	9212413.0
47.0	8745952.0
48.0	1.1690577E7
49.0	9367680.0
50.0	1.3406713E7
51.0	1.2080797E7
52.0	1.2427635E7
53.0	1.3919732E7
54.0	1.3456368E7
55.0	1.5422062E7
56.0	1.7564257E7
57.0	1.9599405E7
58.0	2.1762025E7
59.0	2.2214248E7
60.0	2.179037314E9
