#Coverage	Number of genomic locations
0.0	2.012953205E9
1.0	5.836087E8
2.0	1.45110615E8
3.0	4.0020439E7
4.0	1.4805845E7
5.0	7134234.0
6.0	3970472.0
7.0	2369488.0
8.0	1475597.0
9.0	960825.0
10.0	647185.0
11.0	452463.0
12.0	326360.0
13.0	240663.0
14.0	182805.0
15.0	139221.0
16.0	110433.0
17.0	88641.0
18.0	72030.0
19.0	59157.0
20.0	48338.0
21.0	42083.0
22.0	35227.0
23.0	30155.0
24.0	26533.0
25.0	23916.0
26.0	20572.0
27.0	17440.0
28.0	15266.0
29.0	14002.0
30.0	13051.0
31.0	11734.0
32.0	10609.0
33.0	10292.0
34.0	10043.0
35.0	9427.0
36.0	8742.0
37.0	8137.0
38.0	7334.0
39.0	7112.0
40.0	6639.0
41.0	6559.0
42.0	5847.0
43.0	5351.0
44.0	5226.0
45.0	5002.0
46.0	4594.0
47.0	4470.0
48.0	4231.0
49.0	4241.0
50.0	4091.0
51.0	3829.0
52.0	3715.0
53.0	3765.0
54.0	3633.0
55.0	3792.0
56.0	3451.0
57.0	3361.0
58.0	3532.0
59.0	3492.0
60.0	3436.0
61.0	3373.0
62.0	3240.0
63.0	3046.0
64.0	2873.0
65.0	2844.0
66.0	2799.0
67.0	2658.0
68.0	2665.0
69.0	2611.0
70.0	2429.0
71.0	2308.0
72.0	2357.0
73.0	2218.0
74.0	2122.0
75.0	2174.0
76.0	2110.0
77.0	2004.0
78.0	1869.0
79.0	1871.0
80.0	1883.0
81.0	1827.0
82.0	1773.0
83.0	1705.0
84.0	1692.0
85.0	1727.0
86.0	1725.0
87.0	1657.0
88.0	1571.0
89.0	1470.0
90.0	1450.0
91.0	1378.0
92.0	1388.0
93.0	1429.0
94.0	1379.0
95.0	1381.0
96.0	1265.0
97.0	1279.0
98.0	1223.0
99.0	1210.0
100.0	1152.0
101.0	1155.0
102.0	1254.0
103.0	1168.0
104.0	1147.0
105.0	1047.0
106.0	1088.0
107.0	1090.0
108.0	1084.0
109.0	1015.0
110.0	994.0
111.0	1093.0
112.0	1120.0
113.0	1122.0
114.0	1058.0
115.0	1090.0
116.0	965.0
117.0	1011.0
118.0	956.0
119.0	1001.0
120.0	991.0
121.0	1026.0
122.0	937.0
123.0	930.0
124.0	905.0
125.0	807.0
126.0	935.0
127.0	886.0
128.0	865.0
129.0	786.0
130.0	780.0
131.0	768.0
132.0	760.0
133.0	747.0
134.0	677.0
135.0	683.0
136.0	726.0
137.0	668.0
138.0	634.0
139.0	672.0
140.0	665.0
141.0	627.0
142.0	667.0
143.0	610.0
144.0	546.0
145.0	543.0
146.0	535.0
147.0	504.0
148.0	506.0
149.0	498.0
150.0	531.0
151.0	531.0
152.0	536.0
153.0	469.0
154.0	530.0
155.0	493.0
156.0	508.0
157.0	470.0
158.0	481.0
159.0	444.0
160.0	424.0
161.0	459.0
162.0	412.0
163.0	402.0
164.0	387.0
165.0	370.0
166.0	408.0
167.0	453.0
168.0	402.0
169.0	405.0
170.0	399.0
171.0	415.0
172.0	403.0
173.0	354.0
174.0	346.0
175.0	367.0
176.0	322.0
177.0	327.0
178.0	294.0
179.0	354.0
180.0	358.0
181.0	360.0
182.0	360.0
183.0	383.0
184.0	347.0
185.0	347.0
186.0	340.0
187.0	310.0
188.0	290.0
189.0	341.0
190.0	282.0
191.0	293.0
192.0	300.0
193.0	307.0
194.0	290.0
195.0	282.0
196.0	276.0
197.0	222.0
198.0	233.0
199.0	267.0
200.0	249.0
201.0	243.0
202.0	257.0
203.0	245.0
204.0	221.0
205.0	237.0
206.0	237.0
207.0	221.0
208.0	249.0
209.0	191.0
210.0	221.0
211.0	218.0
212.0	222.0
213.0	211.0
214.0	203.0
215.0	208.0
216.0	174.0
217.0	176.0
218.0	203.0
219.0	215.0
220.0	233.0
221.0	229.0
222.0	239.0
223.0	211.0
224.0	194.0
225.0	205.0
226.0	208.0
227.0	202.0
228.0	193.0
229.0	200.0
230.0	192.0
231.0	199.0
232.0	168.0
233.0	162.0
234.0	190.0
235.0	184.0
236.0	164.0
237.0	157.0
238.0	169.0
239.0	165.0
240.0	161.0
241.0	146.0
242.0	161.0
243.0	152.0
244.0	146.0
245.0	144.0
246.0	145.0
247.0	166.0
248.0	173.0
249.0	168.0
250.0	183.0
251.0	136.0
252.0	150.0
253.0	130.0
254.0	157.0
255.0	145.0
256.0	129.0
257.0	143.0
258.0	117.0
259.0	147.0
260.0	139.0
261.0	117.0
262.0	140.0
263.0	118.0
264.0	142.0
265.0	123.0
266.0	125.0
267.0	135.0
268.0	111.0
269.0	119.0
270.0	115.0
271.0	134.0
272.0	123.0
273.0	151.0
274.0	137.0
275.0	141.0
276.0	147.0
277.0	156.0
278.0	175.0
279.0	132.0
280.0	136.0
281.0	151.0
282.0	145.0
283.0	128.0
284.0	145.0
285.0	137.0
286.0	154.0
287.0	127.0
288.0	140.0
289.0	114.0
290.0	111.0
291.0	117.0
292.0	130.0
293.0	127.0
294.0	115.0
295.0	116.0
296.0	117.0
297.0	99.0
298.0	119.0
299.0	117.0
300.0	124.0
301.0	116.0
302.0	111.0
303.0	116.0
304.0	100.0
305.0	96.0
306.0	87.0
307.0	93.0
308.0	75.0
309.0	84.0
310.0	89.0
311.0	89.0
312.0	84.0
313.0	77.0
314.0	85.0
315.0	91.0
316.0	86.0
317.0	69.0
318.0	63.0
319.0	70.0
320.0	72.0
321.0	73.0
322.0	75.0
323.0	84.0
324.0	74.0
325.0	84.0
326.0	58.0
327.0	59.0
328.0	59.0
329.0	68.0
330.0	63.0
331.0	51.0
332.0	56.0
333.0	57.0
334.0	65.0
335.0	52.0
336.0	66.0
337.0	62.0
338.0	64.0
339.0	67.0
340.0	64.0
341.0	53.0
342.0	58.0
343.0	68.0
344.0	63.0
345.0	61.0
346.0	56.0
347.0	69.0
348.0	69.0
349.0	63.0
350.0	62.0
351.0	52.0
352.0	41.0
353.0	64.0
354.0	67.0
355.0	43.0
356.0	68.0
357.0	63.0
358.0	46.0
359.0	49.0
360.0	55.0
