#Coverage (X)	Coverage
1.0	98.96117677123874
2.0	97.0313498406697
3.0	92.78127310621626
4.0	85.51315528283399
5.0	75.406667798046
6.0	63.482537159229075
7.0	51.17324971058203
8.0	39.7842611520625
9.0	30.167352067712798
10.0	22.645517715155336
11.0	17.121273685054035
12.0	13.260615970282487
13.0	10.654019458967937
14.0	8.923318901808287
15.0	7.770736450721699
16.0	6.982271545583359
17.0	6.4163660740235855
18.0	5.98524966194752
19.0	5.6365441434995915
20.0	5.340036722004683
21.0	5.079012374970063
22.0	4.843423952623439
23.0	4.6274339102304225
24.0	4.427845886142535
25.0	4.24133679397346
26.0	4.067066028760138
27.0	3.9031580052347437
28.0	3.748843170052112
29.0	3.6036587635074397
30.0	3.4662806082061053
31.0	3.3362032469309923
32.0	3.2131604394365496
33.0	3.0963411547942172
34.0	2.985827128241837
35.0	2.880828141577652
36.0	2.781079544160434
37.0	2.6860732540775274
38.0	2.595693008405803
39.0	2.50949068658754
40.0	2.4273291760053013
41.0	2.348964823582378
42.0	2.2740676570288514
43.0	2.20253261458717
44.0	2.1341975196456673
45.0	2.0688476277463366
46.0	2.0062979533034024
47.0	1.9464479445995835
48.0	1.8890816002804058
49.0	1.8339258041372801
50.0	1.7808538314323954
51.0	1.7299553284578195
