#Mapping quality	mapping quality
0.0	3.1781863E7
1.0	5869777.0
2.0	5253969.0
3.0	5092185.0
4.0	4656582.0
5.0	4473100.0
6.0	4421506.0
7.0	4121594.0
8.0	4152924.0
9.0	4177990.0
10.0	4219011.0
11.0	3911708.0
12.0	4002128.0
13.0	4469079.0
14.0	3839804.0
15.0	4202803.0
16.0	4137648.0
17.0	4025430.0
18.0	4130386.0
19.0	4021172.0
20.0	5227590.0
21.0	4420806.0
22.0	4464096.0
23.0	4465318.0
24.0	4791740.0
25.0	4865648.0
26.0	4995227.0
27.0	5247765.0
28.0	5063049.0
29.0	5073977.0
30.0	6926190.0
31.0	5605374.0
32.0	5831051.0
33.0	6236770.0
34.0	6126039.0
35.0	6285668.0
36.0	6949259.0
37.0	6739674.0
38.0	6739899.0
39.0	6782455.0
40.0	1.0841607E7
41.0	7420003.0
42.0	8145560.0
43.0	7914668.0
44.0	8049431.0
45.0	1.039597E7
46.0	9129641.0
47.0	8652202.0
48.0	1.1297712E7
49.0	9174617.0
50.0	1.2833894E7
51.0	1.1705169E7
52.0	1.2064234E7
53.0	1.3177412E7
54.0	1.2770416E7
55.0	1.4443267E7
56.0	1.6420803E7
57.0	1.8364363E7
58.0	1.9887887E7
59.0	1.9993628E7
60.0	2.182788718E9
61.0	1.3549683E7
62.0	6561212.0
63.0	1934470.0
64.0	441346.0
65.0	885964.0
66.0	168203.0
67.0	33531.0
68.0	13704.0
69.0	388.0
70.0	116719.0
