#Coverage (X)	Coverage
1.0	98.8343694848931
2.0	96.64843777399304
3.0	92.20223543250803
4.0	85.06941493535987
5.0	75.5471828711865
6.0	64.5292634572291
7.0	53.15583586844114
8.0	42.45577089465702
9.0	33.13675185488252
10.0	25.522414469424646
11.0	19.62385018418135
12.0	15.242984241442443
13.0	12.099038169960522
14.0	9.893082841458309
15.0	8.359003071570328
16.0	7.28913113604888
17.0	6.528934313012186
18.0	5.969583371685644
19.0	5.539524268310416
20.0	5.194126753491204
21.0	4.9052458840125155
22.0	4.654565942764435
23.0	4.431306713594566
24.0	4.228881319669441
25.0	4.042697615814916
26.0	3.8705023933101756
27.0	3.710260588906351
28.0	3.5603230065697034
29.0	3.419978612575804
30.0	3.2883062127176146
31.0	3.1645389892481575
32.0	3.047666804051616
33.0	2.9373853403130283
34.0	2.8334099849178784
35.0	2.7352533577776654
36.0	2.642324828455912
37.0	2.5543086201992935
38.0	2.4703918906696316
39.0	2.3904125002227943
40.0	2.3141619888831144
41.0	2.241430233135489
42.0	2.171837317539257
43.0	2.105280657162254
44.0	2.041570867281081
45.0	1.9805765652474605
46.0	1.9218118127070625
47.0	1.865561555482273
48.0	1.8116577391220687
49.0	1.7596289904840887
50.0	1.7094926843136022
51.0	1.6610019883251823
